"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
"eff.mon.final",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
"ss.initial",100,100,100,100,100,100,100,100,100,100,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,182
"ss.final",100,100,100,100,100,100,100,100,100,100,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,182
"mle.initial.IP",0.413793103448276,0.413793103448276,0.379310344827586,0.293103448275862,0.293103448275862,0.327586206896552,0.448275862068966,0.413793103448276,0.448275862068966,0.5,0.615384615384615,0.448275862068966,0.413793103448276,0.5,0.362068965517241,0.46551724137931,0.396551724137931,0.396551724137931,0.413793103448276,0.344827586206897,0.46551724137931,0.413793103448276,0.310344827586207,0.396551724137931,0.5,182
"mle.final.IP",0.413793103448276,0.413793103448276,0.379310344827586,0.293103448275862,0.293103448275862,0.327586206896552,0.448275862068966,0.413793103448276,0.448275862068966,0.5,0.611111111111111,0.448275862068966,0.413793103448276,0.5,0.362068965517241,0.46551724137931,0.396551724137931,0.396551724137931,0.413793103448276,0.344827586206897,0.46551724137931,0.413793103448276,0.310344827586207,0.396551724137931,0.5,182
"mle.initial.PC",0.357142857142857,0.357142857142857,0.428571428571429,0.380952380952381,0.476190476190476,0.380952380952381,0.452380952380952,0.428571428571429,0.333333333333333,0.476190476190476,0.342105263157895,0.5,0.523809523809524,0.452380952380952,0.404761904761905,0.404761904761905,0.380952380952381,0.285714285714286,0.285714285714286,0.333333333333333,0.452380952380952,0.5,0.357142857142857,0.261904761904762,0.428571428571429,182
"mle.final.PC",0.357142857142857,0.357142857142857,0.428571428571429,0.380952380952381,0.476190476190476,0.380952380952381,0.452380952380952,0.428571428571429,0.333333333333333,0.476190476190476,0.333333333333333,0.5,0.523809523809524,0.452380952380952,0.404761904761905,0.404761904761905,0.380952380952381,0.285714285714286,0.285714285714286,0.333333333333333,0.452380952380952,0.5,0.357142857142857,0.261904761904762,0.428571428571429,182
"post.mean.initial.IP",0.365059332796972,0.365059332796972,0.395709263723221,0.344185970699889,0.39380967831284,0.354759746073868,0.428378258932087,0.40561474255661,0.359182550124811,0.455633807622205,0.411815798127181,0.454483793135709,0.456691609973053,0.442045044488415,0.377841338225152,0.405815116459403,0.374357956993295,0.317443004856419,0.321492579443763,0.333286945147212,0.433040658552315,0.444122983246226,0.336718526050079,0.302230896594584,0.428257246283286,182
"post.mean.final.IP",0.365059332796972,0.365059332796972,0.395709263723221,0.344185970699889,0.39380967831284,0.354759746073868,0.428378258932087,0.40561474255661,0.359182550124811,0.455633807622205,0.405266911288983,0.454483793135709,0.456691609973053,0.442045044488415,0.377841338225152,0.405815116459403,0.374357956993295,0.317443004856419,0.321492579443763,0.333286945147212,0.433040658552315,0.444122983246226,0.336718526050079,0.302230896594584,0.428257246283286,182
"post.mean.initial.PC",0.0523180871222666,0.0523180871222666,0.0109011102250249,-0.0100675159468034,-0.0385682822680591,0.00437312699402042,0.0328756312496234,0.0257826282770258,0.0793903834306557,0.0480821879849696,0.147529686518553,0.0166336209621383,-0.00464286676780271,0.057180147617778,0.0113138016608925,0.0589071804062033,0.0349166626236592,0.0736759202330267,0.0824623212564753,0.0284268762585056,0.0407744577788022,0.00259144189315062,0.00472734387330468,0.0843808504547348,0.0665053624690217,182
"post.mean.final.PC",0.0523180871222666,0.0523180871222666,0.0109011102250249,-0.0100675159468034,-0.0385682822680591,0.00437312699402042,0.0328756312496234,0.0257826282770258,0.0793903834306557,0.0480821879849696,0.150068246523789,0.0166336209621383,-0.00464286676780271,0.057180147617778,0.0113138016608925,0.0589071804062033,0.0349166626236592,0.0736759202330267,0.0824623212564753,0.0284268762585056,0.0407744577788022,0.00259144189315062,0.00472734387330468,0.0843808504547348,0.0665053624690217,182
"cov.initial",1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,182
"cov.final",1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,182
"eff.mix.prob",1,1,1,1,1,1,1,1,0.631821364515819,1,0.620827174600731,1,1,0.984415496831027,1,0.966392859358124,1,0.739785266196511,0.631132401315968,1,1,1,1,0.630027970466063,0.827572455211835,182
