"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,137
"eff.mon.final",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,137
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
"ss.initial",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,100,100,100,100,100,100,137
"ss.final",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,93,100,100,100,100,100,100,137
"mle.initial.IP",0.413793103448276,0.448275862068966,0.431034482758621,0.413793103448276,0.482758620689655,0.448275862068966,0.310344827586207,0.46551724137931,0.396551724137931,0.482758620689655,0.517241379310345,0.603448275862069,0.379310344827586,0.568965517241379,0.431034482758621,0.413793103448276,0.517241379310345,0.53448275862069,0.642857142857143,0.5,0.344827586206897,0.431034482758621,0.413793103448276,0.396551724137931,0.482758620689655,137
"mle.final.IP",0.413793103448276,0.448275862068966,0.431034482758621,0.413793103448276,0.482758620689655,0.448275862068966,0.310344827586207,0.46551724137931,0.396551724137931,0.482758620689655,0.517241379310345,0.603448275862069,0.379310344827586,0.568965517241379,0.431034482758621,0.413793103448276,0.517241379310345,0.53448275862069,0.642857142857143,0.5,0.344827586206897,0.431034482758621,0.413793103448276,0.396551724137931,0.482758620689655,137
"mle.initial.PC",0.404761904761905,0.285714285714286,0.333333333333333,0.452380952380952,0.333333333333333,0.380952380952381,0.380952380952381,0.476190476190476,0.238095238095238,0.285714285714286,0.380952380952381,0.404761904761905,0.476190476190476,0.428571428571429,0.547619047619048,0.428571428571429,0.476190476190476,0.333333333333333,0.294117647058824,0.428571428571429,0.428571428571429,0.452380952380952,0.452380952380952,0.357142857142857,0.428571428571429,137
"mle.final.PC",0.404761904761905,0.285714285714286,0.333333333333333,0.452380952380952,0.333333333333333,0.380952380952381,0.380952380952381,0.476190476190476,0.238095238095238,0.285714285714286,0.380952380952381,0.404761904761905,0.476190476190476,0.428571428571429,0.547619047619048,0.428571428571429,0.476190476190476,0.333333333333333,0.297297297297297,0.428571428571429,0.428571428571429,0.452380952380952,0.452380952380952,0.357142857142857,0.428571428571429,137
"post.mean.initial.IP",0.392384570824618,0.329762186001167,0.355055700981197,0.4186646230986,0.367575374138607,0.387600435775302,0.349522657088668,0.446350258608684,0.286607200804385,0.338443431426079,0.404621702411104,0.441388880188865,0.420930852498584,0.445669174941245,0.47466072659413,0.40561474255661,0.460131603915542,0.380954456817582,0.402845729373452,0.428257246283286,0.385344185091316,0.423580702426767,0.4186646230986,0.360685559886178,0.4239347823565,137
"post.mean.final.IP",0.392384570824618,0.329762186001167,0.355055700981197,0.4186646230986,0.367575374138607,0.387600435775302,0.349522657088668,0.446350258608684,0.286607200804385,0.338443431426079,0.404621702411104,0.441388880188865,0.420930852498584,0.445669174941245,0.47466072659413,0.40561474255661,0.460131603915542,0.380954456817582,0.399922254329756,0.428257246283286,0.385344185091316,0.423580702426767,0.4186646230986,0.360685559886178,0.4239347823565,137
"post.mean.initial.PC",0.034210856468623,0.0996915040289454,0.0706865808924788,0.0177392665541714,0.0965600601989017,0.0598425559990182,-0.00287402384371411,0.032196291297269,0.0953218518788294,0.116102364493151,0.0941532408770571,0.125828695206845,-0.00386604437100801,0.100638875176018,-0.00516293584856249,0.0257826282770258,0.0563314161844472,0.121041984873995,0.170181412326046,0.0665053624690217,-0.0033263473413707,0.0251984643566754,0.0177392665541714,0.0439233098244317,0.0580271691946168,137
"post.mean.final.PC",0.034210856468623,0.0996915040289454,0.0706865808924788,0.0177392665541714,0.0965600601989017,0.0598425559990182,-0.00287402384371411,0.032196291297269,0.0953218518788294,0.116102364493151,0.0941532408770571,0.125828695206845,-0.00386604437100801,0.100638875176018,-0.00516293584856249,0.0257826282770258,0.0563314161844472,0.121041984873995,0.17181681682729,0.0665053624690217,-0.0033263473413707,0.0251984643566754,0.0177392665541714,0.0439233098244317,0.0580271691946168,137
"cov.initial",1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,137
"cov.final",1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,137
"eff.mix.prob",1,0.487331677020844,0.757700928908606,1,0.450248032871332,0.94028812356504,1,1,0.585795847212077,0.448160301892269,0.447187861730653,0.393023642007853,1,0.418375601468349,1,1,1,0.383621781398767,0.849287538120037,0.827572455211835,1,1,1,1,0.980352937231569,137
