"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187
"eff.mon.final",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187
"ss.initial",100,100,100,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,187
"ss.final",100,100,100,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,187
"mle.initial.IP",0.448275862068966,0.396551724137931,0.517241379310345,0.557692307692308,0.396551724137931,0.344827586206897,0.46551724137931,0.46551724137931,0.310344827586207,0.448275862068966,0.53448275862069,0.5,0.603448275862069,0.413793103448276,0.362068965517241,0.396551724137931,0.517241379310345,0.362068965517241,0.413793103448276,0.5,0.517241379310345,0.46551724137931,0.431034482758621,0.327586206896552,0.413793103448276,187
"mle.final.IP",0.448275862068966,0.396551724137931,0.517241379310345,0.555555555555556,0.396551724137931,0.344827586206897,0.46551724137931,0.46551724137931,0.310344827586207,0.448275862068966,0.53448275862069,0.5,0.603448275862069,0.413793103448276,0.362068965517241,0.396551724137931,0.517241379310345,0.362068965517241,0.413793103448276,0.5,0.517241379310345,0.46551724137931,0.431034482758621,0.327586206896552,0.413793103448276,187
"mle.initial.PC",0.547619047619048,0.380952380952381,0.476190476190476,0.289473684210526,0.404761904761905,0.428571428571429,0.476190476190476,0.404761904761905,0.333333333333333,0.30952380952381,0.285714285714286,0.30952380952381,0.428571428571429,0.428571428571429,0.476190476190476,0.30952380952381,0.523809523809524,0.428571428571429,0.452380952380952,0.380952380952381,0.285714285714286,0.380952380952381,0.404761904761905,0.357142857142857,0.357142857142857,187
"mle.final.PC",0.547619047619048,0.380952380952381,0.476190476190476,0.307692307692308,0.404761904761905,0.428571428571429,0.476190476190476,0.404761904761905,0.333333333333333,0.30952380952381,0.285714285714286,0.30952380952381,0.428571428571429,0.428571428571429,0.476190476190476,0.30952380952381,0.523809523809524,0.428571428571429,0.452380952380952,0.380952380952381,0.285714285714286,0.380952380952381,0.404761904761905,0.357142857142857,0.357142857142857,187
"post.mean.initial.IP",0.480041298665235,0.374357956993295,0.460131603915542,0.364474260120106,0.387650406530478,0.385344185091316,0.446350258608684,0.405815116459403,0.323614383311609,0.344599597085219,0.352657868479842,0.357514992489864,0.454923701362005,0.40561474255661,0.415542383720651,0.332250168976638,0.487219651127122,0.390573252031521,0.4186646230986,0.400333942407283,0.347743124344137,0.391861568391514,0.396970547139938,0.341811133573322,0.365059332796972,187
"post.mean.final.IP",0.480041298665235,0.374357956993295,0.460131603915542,0.373737167250532,0.387650406530478,0.385344185091316,0.446350258608684,0.405815116459403,0.323614383311609,0.344599597085219,0.352657868479842,0.357514992489864,0.454923701362005,0.40561474255661,0.415542383720651,0.332250168976638,0.487219651127122,0.390573252031521,0.4186646230986,0.400333942407283,0.347743124344137,0.391861568391514,0.396970547139938,0.341811133573322,0.365059332796972,187
"post.mean.initial.PC",0.00150401937748919,0.0349166626236592,0.0563314161844472,0.142037730693833,0.0263712745701945,-0.0033263473413707,0.032196291297269,0.0589071804062033,0.0127214038376011,0.0894795355102118,0.138823488866113,0.114494362503281,0.117112621381152,0.0257826282770258,-0.0106783014883705,0.0633276242442971,0.0384264342624709,0.00372704166893139,0.0177392665541714,0.08562379498378,0.131513396060405,0.0684110265464543,0.0422620189406054,0.0122036096332512,0.0523180871222666,187
"post.mean.final.PC",0.00150401937748919,0.0349166626236592,0.0563314161844472,0.136477328601347,0.0263712745701945,-0.0033263473413707,0.032196291297269,0.0589071804062033,0.0127214038376011,0.0894795355102118,0.138823488866113,0.114494362503281,0.117112621381152,0.0257826282770258,-0.0106783014883705,0.0633276242442971,0.0384264342624709,0.00372704166893139,0.0177392665541714,0.08562379498378,0.131513396060405,0.0684110265464543,0.0422620189406054,0.0122036096332512,0.0523180871222666,187
"cov.initial",1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,187
"cov.final",1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,187
"eff.mix.prob",1,1,1,0.514186312641833,1,1,1,0.966392859358124,1,0.522946895994513,0.549473064154842,0.407104368988567,0.379853426379368,1,1,0.88567253606154,1,1,1,0.538512673442061,0.496859039375246,0.794031584810179,1,1,1,187
