"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"eff.mon.final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"ss.initial",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,22
"ss.final",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,22
"mle.initial.IP",0.327586206896552,0.431034482758621,0.46551724137931,0.53448275862069,0.517241379310345,0.46551724137931,0.431034482758621,0.5,0.448275862068966,0.448275862068966,0.327586206896552,0.431034482758621,0.5,0.448275862068966,0.603448275862069,0.396551724137931,0.46551724137931,0.344827586206897,0.46551724137931,0.482758620689655,0.448275862068966,0.482758620689655,0.5,0.448275862068966,0.413793103448276,22
"mle.final.IP",0.327586206896552,0.431034482758621,0.46551724137931,0.53448275862069,0.517241379310345,0.46551724137931,0.431034482758621,0.5,0.448275862068966,0.448275862068966,0.327586206896552,0.431034482758621,0.5,0.448275862068966,0.603448275862069,0.396551724137931,0.46551724137931,0.344827586206897,0.46551724137931,0.482758620689655,0.448275862068966,0.482758620689655,0.5,0.448275862068966,0.413793103448276,22
"mle.initial.PC",0.428571428571429,0.357142857142857,0.333333333333333,0.261904761904762,0.452380952380952,0.452380952380952,0.380952380952381,0.428571428571429,0.404761904761905,0.404761904761905,0.30952380952381,0.357142857142857,0.476190476190476,0.380952380952381,0.452380952380952,0.30952380952381,0.261904761904762,0.333333333333333,0.238095238095238,0.404761904761905,0.380952380952381,0.428571428571429,0.333333333333333,0.5,0.30952380952381,22
"mle.final.PC",0.428571428571429,0.357142857142857,0.333333333333333,0.261904761904762,0.452380952380952,0.452380952380952,0.380952380952381,0.428571428571429,0.404761904761905,0.404761904761905,0.30952380952381,0.357142857142857,0.476190476190476,0.380952380952381,0.452380952380952,0.30952380952381,0.261904761904762,0.333333333333333,0.238095238095238,0.404761904761905,0.380952380952381,0.428571428571429,0.333333333333333,0.5,0.30952380952381,22
"post.mean.initial.IP",0.379970123068533,0.369308671558678,0.363346614863464,0.338343779176371,0.446405914377477,0.433040658552315,0.383278732951621,0.428257246283286,0.401457737142749,0.401457737142749,0.314852140341022,0.369308671558678,0.455633807622205,0.387600435775302,0.468534192445842,0.332250168976638,0.319078237374712,0.333286945147212,0.303893941440423,0.410104931692044,0.387600435775302,0.4239347823565,0.371902194875642,0.454483793135709,0.336369015219256,22
"post.mean.final.IP",0.379970123068533,0.369308671558678,0.363346614863464,0.338343779176371,0.446405914377477,0.433040658552315,0.383278732951621,0.428257246283286,0.401457737142749,0.401457737142749,0.314852140341022,0.369308671558678,0.455633807622205,0.387600435775302,0.468534192445842,0.332250168976638,0.319078237374712,0.333286945147212,0.303893941440423,0.410104931692044,0.387600435775302,0.4239347823565,0.371902194875642,0.454483793135709,0.336369015219256,22
"post.mean.initial.PC",-0.0103152162224039,0.0608641084914279,0.0880302855060065,0.147450945426799,0.0656191003549987,0.0407744577788022,0.0513741898319394,0.0665053624690217,0.0505050465004435,0.0505050465004435,0.0292904131156444,0.0608641084914279,0.0480821879849696,0.0598425559990182,0.108137069101743,0.0633276242442971,0.117969404515596,0.0284268762585056,0.127848306999131,0.0674254635642452,0.0598425559990182,0.0580271691946168,0.104929174421993,0.0166336209621383,0.0720792134783909,22
"post.mean.final.PC",-0.0103152162224039,0.0608641084914279,0.0880302855060065,0.147450945426799,0.0656191003549987,0.0407744577788022,0.0513741898319394,0.0665053624690217,0.0505050465004435,0.0505050465004435,0.0292904131156444,0.0608641084914279,0.0480821879849696,0.0598425559990182,0.108137069101743,0.0633276242442971,0.117969404515596,0.0284268762585056,0.127848306999131,0.0674254635642452,0.0598425559990182,0.0580271691946168,0.104929174421993,0.0166336209621383,0.0720792134783909,22
"cov.initial",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,22
"cov.final",0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,22
"eff.mix.prob",1,0.917388513500007,0.522657289584527,0.654272566610159,0.854530604267974,1,1,0.827572455211835,1,1,1,0.917388513500007,1,0.94028812356504,0.407389991682721,0.88567253606154,0.493225925123708,1,0.55550445147863,0.811671150193263,0.94028812356504,0.980352937231569,0.395871965629322,1,0.746530162623682,22
