"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
"eff.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
"ss.initial",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,100,100,162
"ss.final",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,93,100,100,162
"mle.initial.IP",0.448275862068966,0.5,0.431034482758621,0.413793103448276,0.431034482758621,0.413793103448276,0.568965517241379,0.431034482758621,0.379310344827586,0.517241379310345,0.53448275862069,0.327586206896552,0.431034482758621,0.46551724137931,0.46551724137931,0.53448275862069,0.46551724137931,0.431034482758621,0.431034482758621,0.482758620689655,0.482758620689655,0.431034482758621,0.625,0.362068965517241,0.413793103448276,162
"mle.final.IP",0.448275862068966,0.5,0.431034482758621,0.413793103448276,0.431034482758621,0.413793103448276,0.568965517241379,0.431034482758621,0.379310344827586,0.517241379310345,0.53448275862069,0.327586206896552,0.431034482758621,0.46551724137931,0.46551724137931,0.53448275862069,0.46551724137931,0.431034482758621,0.431034482758621,0.482758620689655,0.482758620689655,0.431034482758621,0.614035087719298,0.362068965517241,0.413793103448276,162
"mle.initial.PC",0.404761904761905,0.428571428571429,0.333333333333333,0.333333333333333,0.404761904761905,0.428571428571429,0.5,0.357142857142857,0.476190476190476,0.5,0.5,0.428571428571429,0.404761904761905,0.404761904761905,0.285714285714286,0.476190476190476,0.238095238095238,0.428571428571429,0.333333333333333,0.404761904761905,0.30952380952381,0.523809523809524,0.264705882352941,0.5,0.428571428571429,162
"mle.final.PC",0.404761904761905,0.428571428571429,0.333333333333333,0.333333333333333,0.404761904761905,0.428571428571429,0.5,0.357142857142857,0.476190476190476,0.5,0.5,0.428571428571429,0.404761904761905,0.404761904761905,0.285714285714286,0.476190476190476,0.238095238095238,0.428571428571429,0.333333333333333,0.404761904761905,0.30952380952381,0.523809523809524,0.277777777777778,0.5,0.428571428571429,162
"post.mean.initial.IP",0.401457737142749,0.428257246283286,0.355055700981197,0.35088587368308,0.396970547139938,0.40561474255661,0.487146570400122,0.369308671558678,0.420930852498584,0.473736564412966,0.478275550163275,0.379970123068533,0.396970547139938,0.405815116459403,0.334037347401293,0.464547364045539,0.303893941440423,0.410394366321837,0.355055700981197,0.410104931692044,0.353086179056743,0.462043756205922,0.381042944287923,0.427920996129368,0.40561474255661,162
"post.mean.final.IP",0.401457737142749,0.428257246283286,0.355055700981197,0.35088587368308,0.396970547139938,0.40561474255661,0.487146570400122,0.369308671558678,0.420930852498584,0.473736564412966,0.478275550163275,0.379970123068533,0.396970547139938,0.405815116459403,0.334037347401293,0.464547364045539,0.303893941440423,0.410394366321837,0.355055700981197,0.410104931692044,0.353086179056743,0.462043756205922,0.381036305975461,0.427920996129368,0.40561474255661,162
"post.mean.initial.PC",0.0505050465004435,0.0665053624690217,0.0706865808924788,0.0620101377776009,0.0422620189406054,0.0257826282770258,0.0723472158100876,0.0608641084914279,-0.00386604437100801,0.0472547163753328,0.0554606517235765,-0.0103152162224039,0.0422620189406054,0.0589071804062033,0.108009094153764,0.0647359863009544,0.127848306999131,0.0335398929639683,0.0706865808924788,0.0674254635642452,0.106360010545299,0.00209182807304566,0.172181504009718,-0.0176674612401014,0.0257826282770258,162
"post.mean.final.PC",0.0505050465004435,0.0665053624690217,0.0706865808924788,0.0620101377776009,0.0422620189406054,0.0257826282770258,0.0723472158100876,0.0608641084914279,-0.00386604437100801,0.0472547163753328,0.0554606517235765,-0.0103152162224039,0.0422620189406054,0.0589071804062033,0.108009094153764,0.0647359863009544,0.127848306999131,0.0335398929639683,0.0706865808924788,0.0674254635642452,0.106360010545299,0.00209182807304566,0.166969560708734,-0.0176674612401014,0.0257826282770258,162
"cov.initial",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,162
"cov.final",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,162
"eff.mix.prob",1,0.827572455211835,0.757700928908606,0.898828163599564,1,1,0.784573020080364,0.917388513500007,1,1,1,1,1,0.966392859358124,0.442685914495986,0.877852952054193,0.55550445147863,1,0.757700928908606,0.811671150193263,0.415075834677944,1,0.823425082382537,1,1,162
