"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,75
"eff.mon.final",1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,75
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"ss.initial",100,100,100,90,100,80,100,100,90,80,100,70,70,100,100,100,100,100,80,90,100,100,80,80,80,75
"ss.final",100,100,100,93,100,83,100,100,93,83,100,73,73,100,100,100,100,100,83,93,100,100,83,83,83,75
"mle.initial.IP",0.706896551724138,0.5,0.568965517241379,0.581818181818182,0.551724137931034,0.777777777777778,0.482758620689655,0.53448275862069,0.596153846153846,0.72,0.517241379310345,0.731707317073171,0.731707317073171,0.551724137931034,0.551724137931034,0.568965517241379,0.620689655172414,0.620689655172414,0.745098039215686,0.592592592592593,0.655172413793103,0.551724137931034,0.666666666666667,0.666666666666667,0.717391304347826,75
"mle.final.IP",0.706896551724138,0.5,0.568965517241379,0.589285714285714,0.551724137931034,0.770833333333333,0.482758620689655,0.53448275862069,0.60377358490566,0.72,0.517241379310345,0.720930232558139,0.727272727272727,0.551724137931034,0.551724137931034,0.568965517241379,0.620689655172414,0.620689655172414,0.730769230769231,0.581818181818182,0.655172413793103,0.551724137931034,0.68,0.666666666666667,0.708333333333333,75
"mle.initial.PC",0.452380952380952,0.404761904761905,0.452380952380952,0.142857142857143,0.404761904761905,0.371428571428571,0.428571428571429,0.357142857142857,0.368421052631579,0.333333333333333,0.523809523809524,0.172413793103448,0.241379310344828,0.380952380952381,0.666666666666667,0.30952380952381,0.452380952380952,0.476190476190476,0.448275862068966,0.361111111111111,0.452380952380952,0.404761904761905,0.375,0.375,0.352941176470588,75
"mle.final.PC",0.452380952380952,0.404761904761905,0.452380952380952,0.162162162162162,0.404761904761905,0.371428571428571,0.428571428571429,0.357142857142857,0.375,0.363636363636364,0.523809523809524,0.2,0.241379310344828,0.380952380952381,0.666666666666667,0.30952380952381,0.452380952380952,0.476190476190476,0.451612903225806,0.368421052631579,0.452380952380952,0.404761904761905,0.363636363636364,0.4,0.342857142857143,75
"post.mean.initial.IP",0.499806462268473,0.414369046525657,0.459481942246332,0.293691842729593,0.427361903415483,0.485388632737957,0.4239347823565,0.395000158639978,0.420307314782899,0.455986034025907,0.487219651127122,0.376086508728669,0.411183981546708,0.413484748154013,0.577398609468774,0.376883005979887,0.473264075081753,0.486841807342299,0.520367305519904,0.417290430958514,0.483258574260113,0.427361903415483,0.451168719163717,0.451168719163717,0.45496603907363,75
"post.mean.final.IP",0.499806462268473,0.414369046525657,0.459481942246332,0.304201584424486,0.427361903415483,0.485039742929727,0.4239347823565,0.395000158639978,0.424992563528081,0.465282605563307,0.487219651127122,0.385272584153988,0.412808111363337,0.413484748154013,0.577398609468774,0.376883005979887,0.473264075081753,0.486841807342299,0.514515014161669,0.416663954759271,0.483258574260113,0.427361903415483,0.450053727147264,0.460703042851494,0.446307032198382,75
"post.mean.initial.PC",0.15444568788008,0.0760069814952429,0.0912820240625674,0.194496485996988,0.101562459873634,0.190888608449573,0.0580271691946168,0.111879309581816,0.13147234559298,0.179458293578667,0.0384264342624709,0.209917128246241,0.195539061295612,0.110805177661273,0.00327949467415791,0.144548859356119,0.116346071247802,0.107351141811294,0.16084391088488,0.132116558909049,0.132187417003007,0.101562459873634,0.151547476426904,0.151547476426904,0.174972017191911,75
"post.mean.final.PC",0.15444568788008,0.0760069814952429,0.0912820240625674,0.193691110495861,0.101562459873634,0.190674915972967,0.0580271691946168,0.111879309581816,0.133773987736643,0.174903191816519,0.0384264342624709,0.204256247380453,0.196711384854939,0.110805177661273,0.00327949467415791,0.144548859356119,0.116346071247802,0.107351141811294,0.15637279639292,0.126497032037055,0.132187417003007,0.101562459873634,0.161016562696261,0.146465850038827,0.176401566044344,75
"cov.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"cov.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"eff.mix.prob",0.652015442489637,0.671983732067986,0.507697370305282,0.982834138510834,0.400602730511954,0.952008111274418,0.980352937231569,0.369535857812137,0.446597266967545,0.870705392651917,1,0.995863670595471,0.98753244931657,0.361735147572171,1,0.562744172082357,0.399750405074585,0.448064320341787,0.715728256251846,0.405011233069935,0.459578905681202,0.400602730511954,0.748334543043167,0.601148570849935,0.884125627791401,75
