"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,64
"eff.mon.final",0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,64
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
"ss.initial",100,80,100,100,100,100,100,100,100,100,90,100,90,90,90,100,90,100,90,100,100,100,100,90,90,64
"ss.final",100,83,100,100,100,100,100,100,100,100,93,100,93,93,93,100,93,100,93,100,100,100,100,93,93,64
"mle.initial.IP",0.53448275862069,0.659574468085106,0.586206896551724,0.551724137931034,0.551724137931034,0.620689655172414,0.603448275862069,0.551724137931034,0.586206896551724,0.53448275862069,0.588235294117647,0.551724137931034,0.62962962962963,0.660714285714286,0.611111111111111,0.431034482758621,0.634615384615385,0.482758620689655,0.730769230769231,0.586206896551724,0.431034482758621,0.53448275862069,0.46551724137931,0.584905660377358,0.60377358490566,64
"mle.final.IP",0.53448275862069,0.64,0.586206896551724,0.551724137931034,0.551724137931034,0.620689655172414,0.603448275862069,0.551724137931034,0.586206896551724,0.53448275862069,0.592592592592593,0.551724137931034,0.636363636363636,0.649122807017544,0.589285714285714,0.431034482758621,0.641509433962264,0.482758620689655,0.722222222222222,0.586206896551724,0.431034482758621,0.53448275862069,0.46551724137931,0.592592592592593,0.581818181818182,64
"mle.initial.PC",0.380952380952381,0.363636363636364,0.380952380952381,0.357142857142857,0.30952380952381,0.523809523809524,0.380952380952381,0.404761904761905,0.428571428571429,0.476190476190476,0.307692307692308,0.571428571428571,0.416666666666667,0.323529411764706,0.388888888888889,0.357142857142857,0.342105263157895,0.404761904761905,0.5,0.523809523809524,0.357142857142857,0.404761904761905,0.428571428571429,0.351351351351351,0.351351351351351,64
"mle.final.PC",0.380952380952381,0.363636363636364,0.380952380952381,0.357142857142857,0.30952380952381,0.523809523809524,0.380952380952381,0.404761904761905,0.428571428571429,0.476190476190476,0.307692307692308,0.571428571428571,0.394736842105263,0.305555555555556,0.405405405405405,0.357142857142857,0.325,0.404761904761905,0.487179487179487,0.523809523809524,0.357142857142857,0.404761904761905,0.428571428571429,0.384615384615385,0.342105263157895,64
"post.mean.initial.IP",0.408995383280416,0.44136478512272,0.422938714040755,0.399613273874583,0.371775781019341,0.514320548681299,0.427929961834679,0.427361903415483,0.450213654071676,0.464547364045539,0.382821996195637,0.523692019444937,0.458377930473607,0.424353806405896,0.437878933717983,0.369308671558678,0.418071657013554,0.410104931692044,0.533439159590815,0.505408564497423,0.369308671558678,0.422958300506939,0.419518729943092,0.408568528002915,0.414408612060817,64
"post.mean.final.IP",0.408995383280416,0.435843855164109,0.422938714040755,0.399613273874583,0.371775781019341,0.514320548681299,0.427929961834679,0.427361903415483,0.450213654071676,0.464547364045539,0.385130639849615,0.523692019444937,0.447737697006029,0.40841920286545,0.439888472647917,0.369308671558678,0.409213164972937,0.410104931692044,0.523940565932293,0.505408564497423,0.369308671558678,0.422958300506939,0.419518729943092,0.427950126232133,0.402138680642631,64
"post.mean.initial.PC",0.102561099470074,0.152181484603739,0.126677017485717,0.119873574483687,0.137409803964857,0.0886610724492642,0.134273462742496,0.101562459873634,0.108960222267508,0.0647359863009544,0.148061980483375,0.0365548216450622,0.129592867657706,0.16843227879123,0.130797356380206,0.0608641084914279,0.154820385623105,0.0674254635642452,0.145797759327406,0.0714181128659783,0.0608641084914279,0.0931315699622099,0.0496818833340557,0.132316624616561,0.139940662441043,64
"post.mean.final.PC",0.102561099470074,0.146495922276409,0.126677017485717,0.119873574483687,0.137409803964857,0.0886610724492642,0.134273462742496,0.101562459873634,0.108960222267508,0.0647359863009544,0.151038991711349,0.0365548216450622,0.140671650984088,0.171344088536674,0.116880927814766,0.0608641084914279,0.164121198005662,0.0674254635642452,0.147324303842678,0.0714181128659783,0.0608641084914279,0.0931315699622099,0.0496818833340557,0.125685908347106,0.135385322043236,64
"cov.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64
"cov.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64
"eff.mix.prob",0.378862596379302,0.60419278845079,0.389117102703203,0.375303563515781,0.507007011500931,0.628397227791123,0.437265246154995,0.400602730511954,0.385189812783463,0.877852952054193,0.649770847688791,1,0.508549403377106,0.839175793413747,0.368813852948882,0.917388513500007,0.769530310276621,0.811671150193263,0.633284016688838,0.811339365959444,0.917388513500007,0.463632954926324,1,0.395356811432084,0.47625837388192,64
