"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
"eff.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
"ss.initial",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,141
"ss.final",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,141
"mle.initial.IP",0.46551724137931,0.413793103448276,0.396551724137931,0.396551724137931,0.310344827586207,0.310344827586207,0.327586206896552,0.46551724137931,0.344827586206897,0.482758620689655,0.431034482758621,0.379310344827586,0.448275862068966,0.413793103448276,0.258620689655172,0.344827586206897,0.258620689655172,0.362068965517241,0.327586206896552,0.482758620689655,0.431034482758621,0.241379310344828,0.275862068965517,0.413793103448276,0.362068965517241,141
"mle.final.IP",0.46551724137931,0.413793103448276,0.396551724137931,0.396551724137931,0.310344827586207,0.310344827586207,0.327586206896552,0.46551724137931,0.344827586206897,0.482758620689655,0.431034482758621,0.379310344827586,0.448275862068966,0.413793103448276,0.258620689655172,0.344827586206897,0.258620689655172,0.362068965517241,0.327586206896552,0.482758620689655,0.431034482758621,0.241379310344828,0.275862068965517,0.413793103448276,0.362068965517241,141
"mle.initial.PC",0.380952380952381,0.404761904761905,0.452380952380952,0.5,0.452380952380952,0.285714285714286,0.428571428571429,0.261904761904762,0.5,0.333333333333333,0.428571428571429,0.30952380952381,0.523809523809524,0.30952380952381,0.357142857142857,0.404761904761905,0.285714285714286,0.380952380952381,0.30952380952381,0.380952380952381,0.357142857142857,0.333333333333333,0.380952380952381,0.380952380952381,0.261904761904762,141
"mle.final.PC",0.380952380952381,0.404761904761905,0.452380952380952,0.5,0.452380952380952,0.285714285714286,0.428571428571429,0.261904761904762,0.5,0.333333333333333,0.428571428571429,0.30952380952381,0.523809523809524,0.30952380952381,0.357142857142857,0.404761904761905,0.285714285714286,0.380952380952381,0.30952380952381,0.380952380952381,0.357142857142857,0.333333333333333,0.380952380952381,0.380952380952381,0.261904761904762,141
"post.mean.initial.IP",0.391861568391514,0.392384570824618,0.413575647911819,0.438806408390843,0.386900666110326,0.296210428339678,0.379970123068533,0.319078237374712,0.422442374056157,0.367575374138607,0.410394366321837,0.328078248428885,0.467324997447572,0.336369015219256,0.320735294238858,0.372714130590401,0.281684908303669,0.364858521087651,0.314852140341022,0.396094867160637,0.369308671558678,0.302549057498959,0.338772683816331,0.378867202714696,0.294213551545281,141
"post.mean.final.IP",0.391861568391514,0.392384570824618,0.413575647911819,0.438806408390843,0.386900666110326,0.296210428339678,0.379970123068533,0.319078237374712,0.422442374056157,0.367575374138607,0.410394366321837,0.328078248428885,0.467324997447572,0.336369015219256,0.320735294238858,0.372714130590401,0.281684908303669,0.364858521087651,0.314852140341022,0.396094867160637,0.369308671558678,0.302549057498959,0.338772683816331,0.378867202714696,0.294213551545281,141
"post.mean.initial.PC",0.0684110265464543,0.034210856468623,0.0104800331175779,-0.00421571729170104,-0.0243290823414976,0.0302892188951947,-0.0103152162224039,0.117969404515596,-0.0244378204293944,0.0965600601989017,0.0335398929639683,0.0546282561698914,0.00895551063356007,0.0720792134783909,-0.0172816180194231,0.00404649899185968,0.00610035073545115,0.0192684124473933,0.0292904131156444,0.0770241174512977,0.0608641084914279,-0.0172806814535464,-0.0172783519835185,0.0430542001449273,0.0665968126674338,141
"post.mean.final.PC",0.0684110265464543,0.034210856468623,0.0104800331175779,-0.00421571729170104,-0.0243290823414976,0.0302892188951947,-0.0103152162224039,0.117969404515596,-0.0244378204293944,0.0965600601989017,0.0335398929639683,0.0546282561698914,0.00895551063356007,0.0720792134783909,-0.0172816180194231,0.00404649899185968,0.00610035073545115,0.0192684124473933,0.0292904131156444,0.0770241174512977,0.0608641084914279,-0.0172806814535464,-0.0172783519835185,0.0430542001449273,0.0665968126674338,141
"cov.initial",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,141
"cov.final",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,141
"eff.mix.prob",0.794031584810179,1,1,1,1,1,1,0.493225925123708,1,0.450248032871332,1,1,1,0.746530162623682,1,1,1,1,1,0.65540923649569,0.917388513500007,1,1,1,0.853891554012408,141
