"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87
"eff.mon.final",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
"ss.initial",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,100,100,100,100,100,100,100,100,100,87
"ss.final",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,93,100,100,100,100,100,100,100,100,100,87
"mle.initial.IP",0.396551724137931,0.53448275862069,0.517241379310345,0.413793103448276,0.482758620689655,0.53448275862069,0.551724137931034,0.431034482758621,0.46551724137931,0.482758620689655,0.53448275862069,0.362068965517241,0.448275862068966,0.448275862068966,0.379310344827586,0.636363636363636,0.603448275862069,0.482758620689655,0.53448275862069,0.413793103448276,0.431034482758621,0.448275862068966,0.241379310344828,0.413793103448276,0.379310344827586,87
"mle.final.IP",0.396551724137931,0.53448275862069,0.517241379310345,0.413793103448276,0.482758620689655,0.53448275862069,0.551724137931034,0.431034482758621,0.46551724137931,0.482758620689655,0.53448275862069,0.362068965517241,0.448275862068966,0.448275862068966,0.379310344827586,0.636363636363636,0.603448275862069,0.482758620689655,0.53448275862069,0.413793103448276,0.431034482758621,0.448275862068966,0.241379310344828,0.413793103448276,0.379310344827586,87
"mle.initial.PC",0.523809523809524,0.214285714285714,0.404761904761905,0.5,0.380952380952381,0.452380952380952,0.333333333333333,0.333333333333333,0.357142857142857,0.571428571428571,0.261904761904762,0.30952380952381,0.476190476190476,0.333333333333333,0.476190476190476,0.371428571428571,0.428571428571429,0.30952380952381,0.333333333333333,0.428571428571429,0.5,0.261904761904762,0.285714285714286,0.452380952380952,0.404761904761905,87
"mle.final.PC",0.523809523809524,0.214285714285714,0.404761904761905,0.5,0.380952380952381,0.452380952380952,0.333333333333333,0.333333333333333,0.357142857142857,0.571428571428571,0.261904761904762,0.30952380952381,0.476190476190476,0.333333333333333,0.476190476190476,0.368421052631579,0.428571428571429,0.30952380952381,0.333333333333333,0.428571428571429,0.5,0.261904761904762,0.285714285714286,0.452380952380952,0.404761904761905,87
"post.mean.initial.IP",0.451266619736941,0.309116979637148,0.41864098993241,0.444122983246226,0.396094867160637,0.450747839154303,0.385718684790811,0.355055700981197,0.377705683174484,0.50348467999293,0.338343779176371,0.323775778850684,0.441520722667454,0.359182550124811,0.420930852498584,0.438131608702076,0.454923701362005,0.353086179056743,0.380954456817582,0.40561474255661,0.449364218587117,0.314655972837761,0.276502282518843,0.4186646230986,0.382871676351364,87
"post.mean.final.IP",0.451266619736941,0.309116979637148,0.41864098993241,0.444122983246226,0.396094867160637,0.450747839154303,0.385718684790811,0.355055700981197,0.377705683174484,0.50348467999293,0.338343779176371,0.323775778850684,0.441520722667454,0.359182550124811,0.420930852498584,0.433714129458024,0.454923701362005,0.353086179056743,0.380954456817582,0.40561474255661,0.449364218587117,0.314655972837761,0.276502282518843,0.4186646230986,0.382871676351364,87
"post.mean.initial.PC",-0.011300694133813,0.164334488513307,0.0845938650055431,0.00259144189315062,0.0770241174512977,0.0741506108172482,0.128744375517271,0.0706865808924788,0.0781405247864925,0.00754964113128751,0.147450945426799,0.0460214544647747,0.0245914672252924,0.0793903834306557,-0.00386604437100801,0.146219515375083,0.117112621381152,0.106360010545299,0.121041984873995,0.0257826282770258,0.00952629716590053,0.1099262495854,-0.00168718033277621,0.0177392665541714,0.0187450554918655,87
"post.mean.final.PC",-0.011300694133813,0.164334488513307,0.0845938650055431,0.00259144189315062,0.0770241174512977,0.0741506108172482,0.128744375517271,0.0706865808924788,0.0781405247864925,0.00754964113128751,0.147450945426799,0.0460214544647747,0.0245914672252924,0.0793903834306557,-0.00386604437100801,0.148871088691524,0.117112621381152,0.106360010545299,0.121041984873995,0.0257826282770258,0.00952629716590053,0.1099262495854,-0.00168718033277621,0.0177392665541714,0.0187450554918655,87
"cov.initial",1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,87
"cov.final",1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,87
"eff.mix.prob",1,0.839101553439645,0.558230500790779,1,0.65540923649569,0.719064944382874,0.418611944851126,0.757700928908606,0.63852332502724,1,0.654272566610159,1,1,0.631821364515819,1,0.589567176648361,0.379853426379368,0.415075834677944,0.383621781398767,1,1,0.486706017353327,1,1,1,87
