"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
"eff.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
"ss.initial",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,191
"ss.final",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,191
"mle.initial.IP",0.396551724137931,0.344827586206897,0.362068965517241,0.310344827586207,0.379310344827586,0.396551724137931,0.482758620689655,0.413793103448276,0.482758620689655,0.413793103448276,0.431034482758621,0.413793103448276,0.275862068965517,0.482758620689655,0.344827586206897,0.448275862068966,0.327586206896552,0.413793103448276,0.5,0.46551724137931,0.258620689655172,0.413793103448276,0.258620689655172,0.362068965517241,0.275862068965517,191
"mle.final.IP",0.396551724137931,0.344827586206897,0.362068965517241,0.310344827586207,0.379310344827586,0.396551724137931,0.482758620689655,0.413793103448276,0.482758620689655,0.413793103448276,0.431034482758621,0.413793103448276,0.275862068965517,0.482758620689655,0.344827586206897,0.448275862068966,0.327586206896552,0.413793103448276,0.5,0.46551724137931,0.258620689655172,0.413793103448276,0.258620689655172,0.362068965517241,0.275862068965517,191
"mle.initial.PC",0.285714285714286,0.428571428571429,0.5,0.285714285714286,0.380952380952381,0.261904761904762,0.5,0.333333333333333,0.523809523809524,0.380952380952381,0.380952380952381,0.30952380952381,0.428571428571429,0.333333333333333,0.523809523809524,0.357142857142857,0.547619047619048,0.547619047619048,0.380952380952381,0.428571428571429,0.404761904761905,0.357142857142857,0.380952380952381,0.452380952380952,0.333333333333333,191
"mle.final.PC",0.285714285714286,0.428571428571429,0.5,0.285714285714286,0.380952380952381,0.261904761904762,0.5,0.333333333333333,0.523809523809524,0.380952380952381,0.380952380952381,0.30952380952381,0.428571428571429,0.333333333333333,0.523809523809524,0.357142857142857,0.547619047619048,0.547619047619048,0.380952380952381,0.428571428571429,0.404761904761905,0.357142857142857,0.380952380952381,0.452380952380952,0.333333333333333,191
"post.mean.initial.IP",0.317443004856419,0.385344185091316,0.427920996129368,0.296210428339678,0.369677307388167,0.302230896594584,0.464351578220836,0.35088587368308,0.477506323334835,0.378867202714696,0.383278732951621,0.336369015219256,0.363648051671605,0.367575374138607,0.434812622622481,0.373529218950516,0.441878488143509,0.469215792138993,0.400333942407283,0.419518729943092,0.345788094255793,0.365059332796972,0.333313575111903,0.403113197743709,0.313321320087004,191
"post.mean.final.IP",0.317443004856419,0.385344185091316,0.427920996129368,0.296210428339678,0.369677307388167,0.302230896594584,0.464351578220836,0.35088587368308,0.477506323334835,0.378867202714696,0.383278732951621,0.336369015219256,0.363648051671605,0.367575374138607,0.434812622622481,0.373529218950516,0.441878488143509,0.469215792138993,0.400333942407283,0.419518729943092,0.345788094255793,0.365059332796972,0.333313575111903,0.403113197743709,0.313321320087004,191
"post.mean.initial.PC",0.0736759202330267,-0.0033263473413707,-0.0176674612401014,0.0302892188951947,0.0269918120573115,0.0843808504547348,0.0314820844841399,0.0620101377776009,0.0232367591595616,0.0430542001449273,0.0513741898319394,0.0720792134783909,-0.0316129434002603,0.0965600601989017,-0.0314339592584295,0.0694886181217082,-0.0457001402734747,-0.0117508563599605,0.08562379498378,0.0496818833340557,-0.0318383488485898,0.0523180871222666,-0.024592539104875,-0.00357398321646112,-0.00236569870434286,191
"post.mean.final.PC",0.0736759202330267,-0.0033263473413707,-0.0176674612401014,0.0302892188951947,0.0269918120573115,0.0843808504547348,0.0314820844841399,0.0620101377776009,0.0232367591595616,0.0430542001449273,0.0513741898319394,0.0720792134783909,-0.0316129434002603,0.0965600601989017,-0.0314339592584295,0.0694886181217082,-0.0457001402734747,-0.0117508563599605,0.08562379498378,0.0496818833340557,-0.0318383488485898,0.0523180871222666,-0.024592539104875,-0.00357398321646112,-0.00236569870434286,191
"cov.initial",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,191
"cov.final",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,191
"eff.mix.prob",0.739785266196511,1,1,1,1,0.630027970466063,1,0.898828163599564,1,1,1,0.746530162623682,1,0.450248032871332,1,0.771480718188785,1,1,0.538512673442061,1,1,1,1,1,1,191
