"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,184
"eff.mon.final",0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,184
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
"ss.initial",100,100,100,100,90,100,80,100,100,100,80,100,100,100,100,90,100,100,90,80,80,80,100,80,90,184
"ss.final",100,100,100,100,93,100,83,100,100,100,83,100,100,100,100,93,100,100,93,83,83,83,100,83,93,184
"mle.initial.IP",0.482758620689655,0.586206896551724,0.431034482758621,0.431034482758621,0.615384615384615,0.568965517241379,0.744186046511628,0.5,0.482758620689655,0.482758620689655,0.680851063829787,0.586206896551724,0.53448275862069,0.53448275862069,0.517241379310345,0.574074074074074,0.620689655172414,0.603448275862069,0.654545454545455,0.695652173913043,0.717391304347826,0.638297872340426,0.568965517241379,0.666666666666667,0.584905660377358,184
"mle.final.IP",0.482758620689655,0.586206896551724,0.431034482758621,0.431034482758621,0.615384615384615,0.568965517241379,0.727272727272727,0.5,0.482758620689655,0.482758620689655,0.6875,0.586206896551724,0.53448275862069,0.53448275862069,0.517241379310345,0.571428571428571,0.620689655172414,0.603448275862069,0.654545454545455,0.708333333333333,0.729166666666667,0.62,0.568965517241379,0.666666666666667,0.574074074074074,184
"mle.initial.PC",0.357142857142857,0.404761904761905,0.333333333333333,0.523809523809524,0.368421052631579,0.357142857142857,0.405405405405405,0.452380952380952,0.30952380952381,0.30952380952381,0.363636363636364,0.404761904761905,0.357142857142857,0.357142857142857,0.547619047619048,0.25,0.428571428571429,0.428571428571429,0.342857142857143,0.323529411764706,0.441176470588235,0.303030303030303,0.428571428571429,0.342857142857143,0.351351351351351,184
"mle.final.PC",0.357142857142857,0.404761904761905,0.333333333333333,0.523809523809524,0.341463414634146,0.357142857142857,0.41025641025641,0.452380952380952,0.30952380952381,0.30952380952381,0.371428571428571,0.404761904761905,0.357142857142857,0.357142857142857,0.547619047619048,0.27027027027027,0.428571428571429,0.428571428571429,0.315789473684211,0.314285714285714,0.457142857142857,0.303030303030303,0.428571428571429,0.342857142857143,0.358974358974359,184
"post.mean.initial.IP",0.381914064413988,0.436554835475501,0.355055700981197,0.462043756205922,0.426152644914159,0.404391705902814,0.485638884222724,0.442045044488415,0.353086179056743,0.353086179056743,0.448869015789394,0.436554835475501,0.395000158639978,0.395000158639978,0.500579237726992,0.350692675296448,0.459793051134159,0.454923701362005,0.429982284030186,0.431981317774712,0.499106530188561,0.402947838250203,0.445669174941245,0.429611400692193,0.408568528002915,184
"post.mean.final.IP",0.381914064413988,0.436554835475501,0.355055700981197,0.462043756205922,0.408592605540285,0.404391705902814,0.480851851053958,0.442045044488415,0.353086179056743,0.353086179056743,0.453216187991019,0.436554835475501,0.395000158639978,0.395000158639978,0.500579237726992,0.36038739103447,0.459793051134159,0.454923701362005,0.412075311209219,0.431766274382044,0.511384289007165,0.397961727022914,0.445669174941245,0.431187824760952,0.408243941963566,184
"post.mean.initial.PC",0.0867590486864971,0.117938285156576,0.0706865808924788,0.00209182807304566,0.139314135148533,0.127639059906568,0.171241948569883,0.057180147617778,0.106360010545299,0.106360010545299,0.159719714855756,0.117938285156576,0.111879309581816,0.111879309581816,0.0298680091504307,0.159983131767316,0.125064588270073,0.117112621381152,0.161286410869949,0.174919778224698,0.1526973668628,0.160926455105372,0.100638875176018,0.160410500019677,0.132316624616561,184
"post.mean.final.PC",0.0867590486864971,0.117938285156576,0.0706865808924788,0.00209182807304566,0.149428620249717,0.127639059906568,0.165766550414116,0.057180147617778,0.106360010545299,0.106360010545299,0.161928044716913,0.117938285156576,0.111879309581816,0.111879309581816,0.0298680091504307,0.154358963910329,0.125064588270073,0.117112621381152,0.171017309980341,0.183397715744308,0.154417827640888,0.156202002293029,0.100638875176018,0.162157257804844,0.126556781285257,184
"cov.initial",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,184
"cov.final",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,184
"eff.mix.prob",0.529780412158102,0.364772849264359,0.757700928908606,1,0.607351684186297,0.402821940115602,0.792154384522061,0.984415496831027,0.415075834677944,0.415075834677944,0.758732770876167,0.364772849264359,0.369535857812137,0.369535857812137,1,0.72023275122348,0.407268905678668,0.379853426379368,0.829849763747001,0.932628112933848,0.697270134666463,0.732591565554875,0.418375601468349,0.770362016963132,0.422345437904093,184
