"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,50
"eff.mon.final",1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,50
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"ss.initial",80,100,90,100,80,80,90,90,90,100,80,90,100,90,100,100,80,80,80,90,80,80,80,90,80,50
"ss.final",83,100,93,100,83,83,93,93,93,100,83,93,100,93,100,100,83,83,83,93,83,83,83,93,83,50
"mle.initial.IP",0.680851063829787,0.53448275862069,0.6,0.672413793103448,0.714285714285714,0.804347826086957,0.648148148148148,0.69811320754717,0.62962962962963,0.568965517241379,0.653061224489796,0.615384615384615,0.620689655172414,0.641509433962264,0.5,0.620689655172414,0.72,0.66,0.673913043478261,0.596153846153846,0.723404255319149,0.673076923076923,0.75,0.615384615384615,0.686274509803922,50
"mle.final.IP",0.6875,0.53448275862069,0.596491228070175,0.672413793103448,0.711538461538462,0.791666666666667,0.660714285714286,0.685185185185185,0.618181818181818,0.568965517241379,0.64,0.60377358490566,0.620689655172414,0.648148148148148,0.5,0.620689655172414,0.705882352941177,0.666666666666667,0.653061224489796,0.618181818181818,0.729166666666667,0.666666666666667,0.74,0.592592592592593,0.69811320754717,50
"mle.initial.PC",0.333333333333333,0.428571428571429,0.342857142857143,0.595238095238095,0.419354838709677,0.5,0.333333333333333,0.459459459459459,0.416666666666667,0.404761904761905,0.32258064516129,0.394736842105263,0.404761904761905,0.405405405405405,0.476190476190476,0.547619047619048,0.333333333333333,0.366666666666667,0.352941176470588,0.263157894736842,0.393939393939394,0.321428571428571,0.3125,0.342105263157895,0.310344827586207,50
"mle.final.PC",0.314285714285714,0.428571428571429,0.333333333333333,0.595238095238095,0.419354838709677,0.485714285714286,0.351351351351351,0.461538461538462,0.421052631578947,0.404761904761905,0.333333333333333,0.4,0.404761904761905,0.41025641025641,0.476190476190476,0.547619047619048,0.34375,0.34375,0.352941176470588,0.263157894736842,0.4,0.310344827586207,0.333333333333333,0.358974358974359,0.333333333333333,50
"post.mean.initial.IP",0.433684451481313,0.436878143934469,0.411137095097048,0.56968504647342,0.491708148013599,0.560757159142143,0.421144463578898,0.50217065577849,0.458377930473607,0.431884813530669,0.42226937410778,0.440500551547896,0.446416778515625,0.455280040435155,0.455633807622205,0.528202316496055,0.455986034025907,0.448042380108426,0.439175847248121,0.361782731862325,0.479527460878665,0.436161919065207,0.45328840167972,0.411815798127181,0.434016067372652,50
"post.mean.final.IP",0.423934531161726,0.436878143934469,0.404436134708367,0.56968504647342,0.49201303097265,0.549052617051243,0.434521353753291,0.498137471226799,0.456276687803716,0.431884813530669,0.420488421898487,0.43899151349486,0.446416778515625,0.458841261123231,0.455633807622205,0.528202316496055,0.452283840526505,0.437176692615039,0.433351727058,0.370697585600523,0.482819208767872,0.427678445657749,0.458758643842978,0.413696702787023,0.448774629187575,50
"post.mean.initial.PC",0.167416461323287,0.0836385471886829,0.14068008056002,0.0857906666503287,0.1571278993238,0.170374925241837,0.161906018438525,0.144665898890108,0.129592867657706,0.109842627790326,0.160213922533929,0.130841676787075,0.133491247127375,0.138166307178944,0.0480821879849696,0.0790722722096945,0.179458293578667,0.150894374078956,0.160193569638877,0.164419406141003,0.166953926548204,0.165904924519876,0.194485632897174,0.147529686518553,0.173383515895477,50
"post.mean.final.PC",0.176583690896121,0.0836385471886829,0.143660067869496,0.0857906666503287,0.157556479851413,0.170774232716968,0.162971493876903,0.139783480083914,0.124322738121509,0.109842627790326,0.154916217416789,0.125285407055622,0.133491247127375,0.140646712370035,0.0480821879849696,0.0790722722096945,0.174677475423149,0.161255353778993,0.154445760344255,0.173432966383082,0.169354660172427,0.168391931456998,0.188768351192664,0.134374616648805,0.173810138432805,50
"cov.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"cov.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"eff.mix.prob",0.895631005333354,0.582771665877882,0.559608624635435,0.767367903559801,0.7193826389367,0.848787651732428,0.747436976364902,0.537320052876962,0.410526263641426,0.369138090271335,0.702533168860588,0.391594743610604,0.439808995914174,0.518350837510167,1,0.747612216742475,0.874752081197906,0.761771049944663,0.687297651051293,0.874261000422487,0.816923297189848,0.845274397598989,0.950597058322564,0.465993853995928,0.873095068463142,50
