"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,175
"eff.mon.final",0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,175
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
"ss.initial",100,90,80,80,100,80,80,80,80,70,90,100,80,100,100,80,80,100,80,100,100,80,90,100,80,175
"ss.final",100,93,83,83,100,83,83,83,83,73,93,100,83,100,100,83,83,100,83,100,100,83,93,100,83,175
"mle.initial.IP",0.655172413793103,0.588235294117647,0.708333333333333,0.659574468085106,0.586206896551724,0.702127659574468,0.673913043478261,0.75,0.75,0.80952380952381,0.607843137254902,0.620689655172414,0.66,0.586206896551724,0.586206896551724,0.659574468085106,0.638297872340426,0.53448275862069,0.638297872340426,0.741379310344828,0.672413793103448,0.645833333333333,0.634615384615385,0.551724137931034,0.638297872340426,175
"mle.final.IP",0.655172413793103,0.584905660377358,0.693877551020408,0.659574468085106,0.586206896551724,0.708333333333333,0.673913043478261,0.74468085106383,0.755102040816326,0.80952380952381,0.622641509433962,0.620689655172414,0.653846153846154,0.586206896551724,0.586206896551724,0.659574468085106,0.63265306122449,0.53448275862069,0.653061224489796,0.741379310344828,0.672413793103448,0.653061224489796,0.648148148148148,0.551724137931034,0.63265306122449,175
"mle.initial.PC",0.523809523809524,0.230769230769231,0.40625,0.303030303030303,0.380952380952381,0.272727272727273,0.382352941176471,0.444444444444444,0.46875,0.321428571428571,0.358974358974359,0.476190476190476,0.3,0.404761904761905,0.380952380952381,0.303030303030303,0.333333333333333,0.380952380952381,0.363636363636364,0.547619047619048,0.523809523809524,0.34375,0.315789473684211,0.380952380952381,0.333333333333333,175
"mle.final.PC",0.523809523809524,0.225,0.411764705882353,0.361111111111111,0.380952380952381,0.285714285714286,0.378378378378378,0.444444444444444,0.441176470588235,0.354838709677419,0.35,0.476190476190476,0.32258064516129,0.404761904761905,0.380952380952381,0.277777777777778,0.323529411764706,0.380952380952381,0.382352941176471,0.547619047619048,0.523809523809524,0.382352941176471,0.307692307692308,0.380952380952381,0.323529411764706,175
"post.mean.initial.IP",0.523522491674138,0.338405371210496,0.481590074210793,0.41054121848005,0.422938714040755,0.41120298751844,0.454230734422805,0.509529327788387,0.52729401448673,0.486785907676787,0.417549846621094,0.486841807342299,0.41617006027677,0.436554835475501,0.422938714040755,0.41054121848005,0.418593162889253,0.408995383280416,0.434132517936513,0.562437752448055,0.528328177694598,0.428261474211517,0.403836326496756,0.413484748154013,0.418593162889253,175
"post.mean.final.IP",0.523522491674138,0.333219973644798,0.477390040314944,0.436621767548538,0.422938714040755,0.417081796388258,0.449015759546276,0.509265214661565,0.5146110974177,0.495093511110595,0.416848730881206,0.486841807342299,0.424018764703019,0.436554835475501,0.422938714040755,0.392227854569729,0.411143935530041,0.408995383280416,0.448393996548987,0.562437752448055,0.528328177694598,0.448393996548987,0.403711548291258,0.413484748154013,0.411143935530041,175
"post.mean.initial.PC",0.105832910813682,0.171829236736237,0.158427301460842,0.167998564973565,0.126677017485717,0.188881855505249,0.152412783170213,0.163700772228798,0.157798996563052,0.202564193039051,0.139390485254496,0.107351141811294,0.167811706823862,0.117938285156576,0.126677017485717,0.167998564973565,0.152799988503403,0.102561099470074,0.144435236599056,0.138257007346452,0.114265558130115,0.15243577011674,0.162500808182367,0.110805177661273,0.152799988503403,175
"post.mean.final.PC",0.105832910813682,0.174370692821598,0.153395257501203,0.15477912609802,0.126677017485717,0.190296390127569,0.155230188367679,0.16358780979104,0.168330509631013,0.199136196462919,0.149470392759965,0.107351141811294,0.161945277270612,0.117938285156576,0.126677017485717,0.177020870598747,0.155261765124711,0.102561099470074,0.14625437505313,0.138257007346452,0.114265558130115,0.14625437505313,0.17128882523055,0.110805177661273,0.155261765124711,175
"cov.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
"cov.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
"eff.mix.prob",0.539168545189072,0.901895368382201,0.677069082833709,0.685872243251563,0.389117102703203,0.962502864627761,0.687599682301457,0.774285642601023,0.816860954534163,0.982799922326969,0.606157127498033,0.448064320341787,0.780028961665868,0.364772849264359,0.389117102703203,0.910281985079731,0.714327857444056,0.378862596379302,0.597071731050564,0.635718774574696,0.529877915116638,0.597071731050564,0.836676590416179,0.361735147572171,0.714327857444056,175
