"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103
"eff.mon.final",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
"ss.initial",100,100,100,100,100,100,100,100,100,100,80,100,90,100,100,100,100,100,100,100,100,100,100,100,100,103
"ss.final",100,100,100,100,100,100,100,100,100,100,83,100,93,100,100,100,100,100,100,100,100,100,100,100,100,103
"mle.initial.IP",0.431034482758621,0.568965517241379,0.551724137931034,0.517241379310345,0.413793103448276,0.517241379310345,0.431034482758621,0.431034482758621,0.362068965517241,0.482758620689655,0.652173913043478,0.448275862068966,0.62962962962963,0.517241379310345,0.53448275862069,0.5,0.551724137931034,0.46551724137931,0.482758620689655,0.551724137931034,0.431034482758621,0.5,0.46551724137931,0.396551724137931,0.413793103448276,103
"mle.final.IP",0.431034482758621,0.568965517241379,0.551724137931034,0.517241379310345,0.413793103448276,0.517241379310345,0.431034482758621,0.431034482758621,0.362068965517241,0.482758620689655,0.638297872340426,0.448275862068966,0.618181818181818,0.517241379310345,0.53448275862069,0.5,0.551724137931034,0.46551724137931,0.482758620689655,0.551724137931034,0.431034482758621,0.5,0.46551724137931,0.396551724137931,0.413793103448276,103
"mle.initial.PC",0.452380952380952,0.380952380952381,0.404761904761905,0.380952380952381,0.380952380952381,0.404761904761905,0.404761904761905,0.333333333333333,0.333333333333333,0.404761904761905,0.352941176470588,0.428571428571429,0.416666666666667,0.30952380952381,0.404761904761905,0.380952380952381,0.380952380952381,0.357142857142857,0.380952380952381,0.452380952380952,0.404761904761905,0.547619047619048,0.357142857142857,0.357142857142857,0.380952380952381,103
"mle.final.PC",0.452380952380952,0.380952380952381,0.404761904761905,0.380952380952381,0.380952380952381,0.404761904761905,0.404761904761905,0.333333333333333,0.333333333333333,0.404761904761905,0.333333333333333,0.428571428571429,0.447368421052632,0.30952380952381,0.404761904761905,0.380952380952381,0.380952380952381,0.357142857142857,0.380952380952381,0.452380952380952,0.404761904761905,0.547619047619048,0.357142857142857,0.357142857142857,0.380952380952381,103
"post.mean.initial.IP",0.423580702426767,0.418130656270412,0.427361903415483,0.404621702411104,0.378867202714696,0.41864098993241,0.396970547139938,0.355055700981197,0.337894395586381,0.410104931692044,0.431703862102288,0.415023691579297,0.458377930473607,0.362097917129716,0.422958300506939,0.400333942407283,0.413484748154013,0.377705683174484,0.396094867160637,0.455093754401082,0.396970547139938,0.495623694614831,0.377705683174484,0.360685559886178,0.378867202714696,103
"post.mean.final.IP",0.423580702426767,0.418130656270412,0.427361903415483,0.404621702411104,0.378867202714696,0.41864098993241,0.396970547139938,0.355055700981197,0.337894395586381,0.410104931692044,0.414797558181136,0.415023691579297,0.470621477181227,0.362097917129716,0.422958300506939,0.400333942407283,0.413484748154013,0.377705683174484,0.396094867160637,0.455093754401082,0.396970547139938,0.495623694614831,0.377705683174484,0.360685559886178,0.378867202714696,103
"post.mean.initial.PC",0.0251984643566754,0.118851627522114,0.101562459873634,0.0941532408770571,0.0430542001449273,0.0845938650055431,0.0422620189406054,0.0706865808924788,0.0365700123168886,0.0674254635642452,0.152542614588678,0.0415112222021874,0.129592867657706,0.12238617951205,0.0931315699622099,0.08562379498378,0.110805177661273,0.0781405247864925,0.0770241174512977,0.0827247305678217,0.0422620189406054,0.0224529282883874,0.0781405247864925,0.0439233098244317,0.0430542001449273,103
"post.mean.final.PC",0.0251984643566754,0.118851627522114,0.101562459873634,0.0941532408770571,0.0430542001449273,0.0845938650055431,0.0422620189406054,0.0706865808924788,0.0365700123168886,0.0674254635642452,0.154873810225919,0.0415112222021874,0.115217962788218,0.12238617951205,0.0931315699622099,0.08562379498378,0.110805177661273,0.0781405247864925,0.0770241174512977,0.0827247305678217,0.0422620189406054,0.0224529282883874,0.0781405247864925,0.0439233098244317,0.0430542001449273,103
"cov.initial",0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,103
"cov.final",0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,103
"eff.mix.prob",1,0.365401036648643,0.400602730511954,0.447187861730653,1,0.558230500790779,1,0.757700928908606,1,0.811671150193263,0.69941800989614,1,0.405732491620327,0.42488780505579,0.463632954926324,0.538512673442061,0.361735147572171,0.63852332502724,0.65540923649569,0.615971568025659,1,1,0.63852332502724,1,1,103
