"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,99
"eff.mon.final",0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,99
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
"ss.initial",100,90,90,80,80,90,100,100,100,100,90,100,100,90,90,100,100,100,100,100,100,100,100,90,100,99
"ss.final",100,93,93,83,83,93,100,100,100,100,93,100,100,93,93,100,100,100,100,100,100,100,100,93,100,99
"mle.initial.IP",0.53448275862069,0.596153846153846,0.576923076923077,0.680851063829787,0.638297872340426,0.584905660377358,0.568965517241379,0.53448275862069,0.448275862068966,0.568965517241379,0.592592592592593,0.53448275862069,0.551724137931034,0.592592592592593,0.591836734693878,0.53448275862069,0.551724137931034,0.448275862068966,0.53448275862069,0.517241379310345,0.568965517241379,0.655172413793103,0.603448275862069,0.584905660377358,0.568965517241379,99
"mle.final.IP",0.53448275862069,0.592592592592593,0.592592592592593,0.6875,0.645833333333333,0.592592592592593,0.568965517241379,0.53448275862069,0.448275862068966,0.568965517241379,0.571428571428571,0.53448275862069,0.551724137931034,0.592592592592593,0.568627450980392,0.53448275862069,0.551724137931034,0.448275862068966,0.53448275862069,0.517241379310345,0.568965517241379,0.655172413793103,0.603448275862069,0.574074074074074,0.568965517241379,99
"mle.initial.PC",0.380952380952381,0.368421052631579,0.342105263157895,0.333333333333333,0.333333333333333,0.243243243243243,0.428571428571429,0.333333333333333,0.380952380952381,0.357142857142857,0.305555555555556,0.428571428571429,0.452380952380952,0.361111111111111,0.365853658536585,0.333333333333333,0.285714285714286,0.30952380952381,0.357142857142857,0.380952380952381,0.30952380952381,0.476190476190476,0.333333333333333,0.27027027027027,0.476190476190476,99
"mle.final.PC",0.380952380952381,0.358974358974359,0.358974358974359,0.342857142857143,0.342857142857143,0.230769230769231,0.428571428571429,0.333333333333333,0.380952380952381,0.357142857142857,0.297297297297297,0.428571428571429,0.452380952380952,0.384615384615385,0.357142857142857,0.333333333333333,0.285714285714286,0.30952380952381,0.357142857142857,0.380952380952381,0.30952380952381,0.476190476190476,0.333333333333333,0.282051282051282,0.476190476190476,99
"post.mean.initial.IP",0.408995383280416,0.420307314782899,0.399990430509099,0.433684451481313,0.418593162889253,0.348617829216961,0.445669174941245,0.380954456817582,0.387600435775302,0.404391705902814,0.387424748747418,0.436878143934469,0.455093754401082,0.417290430958514,0.414758757990661,0.380954456817582,0.357753430060118,0.344599597085219,0.395000158639978,0.404621702411104,0.376883005979887,0.496530598306877,0.401094206146612,0.363847931681413,0.473318019784807,99
"post.mean.final.IP",0.408995383280416,0.413696702787023,0.413696702787023,0.438618025231538,0.424013523762673,0.341317167216049,0.445669174941245,0.380954456817582,0.387600435775302,0.404391705902814,0.375395646418291,0.436878143934469,0.455093754401082,0.427950126232133,0.403093238095005,0.380954456817582,0.357753430060118,0.344599597085219,0.395000158639978,0.404621702411104,0.376883005979887,0.496530598306877,0.401094206146612,0.364747047765473,0.473318019784807,99
"post.mean.initial.PC",0.102561099470074,0.13147234559298,0.132256152762359,0.167416461323287,0.152799988503403,0.166209914301167,0.100638875176018,0.121041984873995,0.0598425559990182,0.127639059906568,0.149647532435213,0.0836385471886829,0.0827247305678217,0.132116558909049,0.130679609051903,0.121041984873995,0.145881437808285,0.0894795355102118,0.111879309581816,0.0941532408770571,0.144548859356119,0.123725313797623,0.15041144244587,0.157980548444104,0.0818297843499187,99
"post.mean.final.PC",0.102561099470074,0.134374616648805,0.134374616648805,0.169345759250069,0.154790291038144,0.174804241407799,0.100638875176018,0.121041984873995,0.0598425559990182,0.127639059906568,0.145687701268915,0.0836385471886829,0.0827247305678217,0.125685908347106,0.125094155219632,0.121041984873995,0.145881437808285,0.0894795355102118,0.111879309581816,0.0941532408770571,0.144548859356119,0.123725313797623,0.15041144244587,0.152239352474693,0.0818297843499187,99
"cov.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99
"cov.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99
"eff.mix.prob",0.378862596379302,0.465993853995928,0.465993853995928,0.83156694689535,0.695866036127072,0.90043110156421,0.418375601468349,0.383621781398767,0.94028812356504,0.402821940115602,0.612144716948055,0.582771665877882,0.615971568025659,0.395356811432084,0.409264376980844,0.383621781398767,0.608595809699098,0.522946895994513,0.369535857812137,0.447187861730653,0.562744172082357,0.453513687152141,0.608901674147347,0.688520546253653,0.642315845000389,99
