"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,29
"eff.mon.final",0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,29
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"ss.initial",100,90,100,100,70,100,100,90,100,100,100,90,100,100,100,90,100,100,90,100,100,100,100,90,80,29
"ss.final",100,93,100,100,73,100,100,93,100,100,100,93,100,100,100,93,100,100,93,100,100,100,100,93,83,29
"mle.initial.IP",0.517241379310345,0.607843137254902,0.603448275862069,0.448275862068966,0.707317073170732,0.53448275862069,0.551724137931034,0.592592592592593,0.53448275862069,0.448275862068966,0.53448275862069,0.615384615384615,0.482758620689655,0.586206896551724,0.568965517241379,0.566037735849057,0.637931034482759,0.5,0.66,0.448275862068966,0.517241379310345,0.46551724137931,0.53448275862069,0.641509433962264,0.673469387755102,29
"mle.final.IP",0.517241379310345,0.60377358490566,0.603448275862069,0.448275862068966,0.697674418604651,0.53448275862069,0.551724137931034,0.596491228070175,0.53448275862069,0.448275862068966,0.53448275862069,0.592592592592593,0.482758620689655,0.586206896551724,0.568965517241379,0.581818181818182,0.637931034482759,0.5,0.641509433962264,0.448275862068966,0.517241379310345,0.46551724137931,0.53448275862069,0.62962962962963,0.66,29
"mle.initial.PC",0.30952380952381,0.282051282051282,0.357142857142857,0.404761904761905,0.206896551724138,0.30952380952381,0.452380952380952,0.333333333333333,0.357142857142857,0.404761904761905,0.333333333333333,0.263157894736842,0.428571428571429,0.476190476190476,0.452380952380952,0.297297297297297,0.5,0.571428571428571,0.4,0.428571428571429,0.452380952380952,0.333333333333333,0.404761904761905,0.351351351351351,0.387096774193548,29
"mle.final.PC",0.30952380952381,0.3,0.357142857142857,0.404761904761905,0.2,0.30952380952381,0.452380952380952,0.333333333333333,0.357142857142857,0.404761904761905,0.333333333333333,0.256410256410256,0.428571428571429,0.476190476190476,0.452380952380952,0.289473684210526,0.5,0.571428571428571,0.4,0.428571428571429,0.452380952380952,0.333333333333333,0.404761904761905,0.333333333333333,0.424242424242424,29
"post.mean.initial.IP",0.362097917129716,0.374544669708346,0.414507451226908,0.401457737142749,0.383815362594696,0.366848754768895,0.455093754401082,0.402378651248582,0.395000158639978,0.401457737142749,0.380954456817582,0.368314663956434,0.4239347823565,0.477735459223365,0.459481942246332,0.372875376435851,0.505165469878078,0.508715886538699,0.45512099033111,0.415023691579297,0.446405914377477,0.363346614863464,0.422958300506939,0.426736228437905,0.461129197677637,29
"post.mean.final.IP",0.362097917129716,0.382919265626204,0.414507451226908,0.401457737142749,0.375658312437976,0.366848754768895,0.455093754401082,0.404436134708367,0.395000158639978,0.401457737142749,0.380954456817582,0.356138511698855,0.4239347823565,0.477735459223365,0.459481942246332,0.372942376595636,0.505165469878078,0.508715886538699,0.450241262455585,0.415023691579297,0.446405914377477,0.363346614863464,0.422958300506939,0.411299692608488,0.473181807094728,29
"post.mean.initial.PC",0.12238617951205,0.163099435979445,0.142460805387395,0.0505050465004435,0.196051585996178,0.130025101379732,0.0827247305678217,0.141002243449506,0.111879309581816,0.0505050465004435,0.121041984873995,0.171005333193377,0.0580271691946168,0.0904064623474874,0.0912820240625674,0.142433137061257,0.106588394443642,0.0144581060214944,0.147308229507791,0.0415112222021874,0.0656191003549987,0.0880302855060065,0.0931315699622099,0.154513389170394,0.150633543813395,29
"post.mean.final.PC",0.12238617951205,0.157843063571924,0.142460805387395,0.0505050465004435,0.197873250663528,0.130025101379732,0.0827247305678217,0.143660067869496,0.111879309581816,0.0505050465004435,0.121041984873995,0.166980048954891,0.0580271691946168,0.0904064623474874,0.0912820240625674,0.152477990429465,0.106588394443642,0.0144581060214944,0.141219299333586,0.0415112222021874,0.0656191003549987,0.0880302855060065,0.0931315699622099,0.157106700726064,0.136802494370089,29
"cov.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"cov.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"eff.mix.prob",0.42488780505579,0.724799653759934,0.511207632907013,1,0.992393051452546,0.456613266382331,0.615971568025659,0.559608624635435,0.369535857812137,1,0.383621781398767,0.836922845960591,0.980352937231569,0.546133759289533,0.507697370305282,0.687664054157069,0.497608301879397,1,0.510281293422578,1,0.854530604267974,0.522657289584527,0.463632954926324,0.696989470160121,0.507113948223994,29
