"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,143
"eff.mon.final",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,143
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
"ss.initial",100,100,100,100,100,100,100,90,100,100,100,100,100,100,100,100,100,100,100,100,90,100,100,100,100,143
"ss.final",100,100,100,100,100,100,100,93,100,100,100,100,100,100,100,100,100,100,100,100,93,100,100,100,100,143
"mle.initial.IP",0.53448275862069,0.586206896551724,0.448275862068966,0.551724137931034,0.5,0.517241379310345,0.379310344827586,0.60377358490566,0.413793103448276,0.46551724137931,0.448275862068966,0.482758620689655,0.517241379310345,0.482758620689655,0.413793103448276,0.482758620689655,0.362068965517241,0.5,0.448275862068966,0.53448275862069,0.607843137254902,0.551724137931034,0.46551724137931,0.603448275862069,0.603448275862069,143
"mle.final.IP",0.53448275862069,0.586206896551724,0.448275862068966,0.551724137931034,0.5,0.517241379310345,0.379310344827586,0.592592592592593,0.413793103448276,0.46551724137931,0.448275862068966,0.482758620689655,0.517241379310345,0.482758620689655,0.413793103448276,0.482758620689655,0.362068965517241,0.5,0.448275862068966,0.53448275862069,0.60377358490566,0.551724137931034,0.46551724137931,0.603448275862069,0.603448275862069,143
"mle.initial.PC",0.404761904761905,0.428571428571429,0.357142857142857,0.404761904761905,0.476190476190476,0.404761904761905,0.476190476190476,0.27027027027027,0.619047619047619,0.404761904761905,0.333333333333333,0.380952380952381,0.333333333333333,0.595238095238095,0.428571428571429,0.476190476190476,0.285714285714286,0.285714285714286,0.476190476190476,0.357142857142857,0.333333333333333,0.333333333333333,0.30952380952381,0.404761904761905,0.476190476190476,143
"mle.final.PC",0.404761904761905,0.428571428571429,0.357142857142857,0.404761904761905,0.476190476190476,0.404761904761905,0.476190476190476,0.282051282051282,0.619047619047619,0.404761904761905,0.333333333333333,0.380952380952381,0.333333333333333,0.595238095238095,0.428571428571429,0.476190476190476,0.285714285714286,0.285714285714286,0.476190476190476,0.357142857142857,0.325,0.333333333333333,0.30952380952381,0.404761904761905,0.476190476190476,143
"post.mean.initial.IP",0.422958300506939,0.450213654071676,0.373529218950516,0.427361903415483,0.455633807622205,0.41864098993241,0.420930852498584,0.370227215472526,0.507095828841694,0.405815116459403,0.359182550124811,0.396094867160637,0.376354579822035,0.516413353037334,0.40561474255661,0.45106342732591,0.309254066414918,0.343012122365486,0.441520722667454,0.395000158639978,0.403293200215525,0.385718684790811,0.348790596025463,0.441388880188865,0.482236776097,143
"post.mean.final.IP",0.422958300506939,0.450213654071676,0.373529218950516,0.427361903415483,0.455633807622205,0.41864098993241,0.420930852498584,0.370718507468573,0.507095828841694,0.405815116459403,0.359182550124811,0.396094867160637,0.376354579822035,0.516413353037334,0.40561474255661,0.45106342732591,0.309254066414918,0.343012122365486,0.441520722667454,0.395000158639978,0.39699940614666,0.385718684790811,0.348790596025463,0.441388880188865,0.482236776097,143
"post.mean.initial.PC",0.0931315699622099,0.108960222267508,0.0694886181217082,0.101562459873634,0.0480821879849696,0.0845938650055431,-0.00386604437100801,0.164624723992516,-0.0331406144763761,0.0589071804062033,0.0793903834306557,0.0770241174512977,0.11309872053285,1.17603836539276e-05,0.0257826282770258,0.0400314028044368,0.0560397759271076,0.123940207017795,0.0245914672252924,0.111879309581816,0.147486386467599,0.128744375517271,0.0980097697000579,0.125828695206845,0.0989307802195362,143
"post.mean.final.PC",0.0931315699622099,0.108960222267508,0.0694886181217082,0.101562459873634,0.0480821879849696,0.0845938650055431,-0.00386604437100801,0.159077428414285,-0.0331406144763761,0.0589071804062033,0.0793903834306557,0.0770241174512977,0.11309872053285,1.17603836539276e-05,0.0257826282770258,0.0400314028044368,0.0560397759271076,0.123940207017795,0.0245914672252924,0.111879309581816,0.150026387747233,0.128744375517271,0.0980097697000579,0.125828695206845,0.0989307802195362,143
"cov.initial",1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,143
"cov.final",1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,143
"eff.mix.prob",0.463632954926324,0.385189812783463,0.771480718188785,0.400602730511954,1,0.558230500790779,1,0.752930992858857,1,0.966392859358124,0.631821364515819,0.65540923649569,0.372338470099733,1,1,1,1,0.458009415744616,1,0.369535857812137,0.629048079724427,0.418611944851126,0.462575353925858,0.393023642007853,0.490461713937229,143
