"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,188
"eff.mon.final",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,188
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188
"ss.initial",100,100,100,100,100,100,100,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,188
"ss.final",100,100,100,100,100,100,100,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,188
"mle.initial.IP",0.46551724137931,0.53448275862069,0.551724137931034,0.5,0.482758620689655,0.5,0.551724137931034,0.622641509433962,0.327586206896552,0.46551724137931,0.448275862068966,0.517241379310345,0.603448275862069,0.551724137931034,0.5,0.5,0.517241379310345,0.517241379310345,0.568965517241379,0.551724137931034,0.551724137931034,0.379310344827586,0.551724137931034,0.603448275862069,0.5,188
"mle.final.IP",0.46551724137931,0.53448275862069,0.551724137931034,0.5,0.482758620689655,0.5,0.551724137931034,0.618181818181818,0.327586206896552,0.46551724137931,0.448275862068966,0.517241379310345,0.603448275862069,0.551724137931034,0.5,0.5,0.517241379310345,0.517241379310345,0.568965517241379,0.551724137931034,0.551724137931034,0.379310344827586,0.551724137931034,0.603448275862069,0.5,188
"mle.initial.PC",0.476190476190476,0.404761904761905,0.380952380952381,0.357142857142857,0.404761904761905,0.404761904761905,0.357142857142857,0.351351351351351,0.428571428571429,0.452380952380952,0.5,0.333333333333333,0.547619047619048,0.333333333333333,0.285714285714286,0.357142857142857,0.428571428571429,0.380952380952381,0.476190476190476,0.333333333333333,0.357142857142857,0.238095238095238,0.380952380952381,0.428571428571429,0.333333333333333,188
"mle.final.PC",0.476190476190476,0.404761904761905,0.380952380952381,0.357142857142857,0.404761904761905,0.404761904761905,0.357142857142857,0.368421052631579,0.428571428571429,0.452380952380952,0.5,0.333333333333333,0.547619047619048,0.333333333333333,0.285714285714286,0.357142857142857,0.428571428571429,0.380952380952381,0.476190476190476,0.333333333333333,0.357142857142857,0.238095238095238,0.380952380952381,0.428571428571429,0.333333333333333,188
"post.mean.initial.IP",0.446350258608684,0.422958300506939,0.413484748154013,0.386177303115259,0.410104931692044,0.414369046525657,0.399613273874583,0.420460352595792,0.379970123068533,0.433040658552315,0.454483793135709,0.376354579822035,0.523735367545883,0.385718684790811,0.343012122365486,0.386177303115259,0.432568725029397,0.404621702411104,0.473318019784807,0.385718684790811,0.399613273874583,0.28260535151822,0.413484748154013,0.454923701362005,0.371902194875642,188
"post.mean.final.IP",0.446350258608684,0.422958300506939,0.413484748154013,0.386177303115259,0.410104931692044,0.414369046525657,0.399613273874583,0.427823107914792,0.379970123068533,0.433040658552315,0.454483793135709,0.376354579822035,0.523735367545883,0.385718684790811,0.343012122365486,0.386177303115259,0.432568725029397,0.404621702411104,0.473318019784807,0.385718684790811,0.399613273874583,0.28260535151822,0.413484748154013,0.454923701362005,0.371902194875642,188
"post.mean.initial.PC",0.032196291297269,0.0931315699622099,0.110805177661273,0.0952869261841891,0.0674254635642452,0.0760069814952429,0.119873574483687,0.147341474998465,-0.0103152162224039,0.0407744577788022,0.0166336209621383,0.11309872053285,0.0704457816098313,0.128744375517271,0.123940207017795,0.0952869261841891,0.0750608724596596,0.0941532408770571,0.0818297843499187,0.128744375517271,0.119873574483687,0.0865696243277946,0.110805177661273,0.117112621381152,0.104929174421993,188
"post.mean.final.PC",0.032196291297269,0.0931315699622099,0.110805177661273,0.0952869261841891,0.0674254635642452,0.0760069814952429,0.119873574483687,0.14164536717158,-0.0103152162224039,0.0407744577788022,0.0166336209621383,0.11309872053285,0.0704457816098313,0.128744375517271,0.123940207017795,0.0952869261841891,0.0750608724596596,0.0941532408770571,0.0818297843499187,0.128744375517271,0.119873574483687,0.0865696243277946,0.110805177661273,0.117112621381152,0.104929174421993,188
"cov.initial",0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,188
"cov.final",0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,188
"eff.mix.prob",1,0.463632954926324,0.361735147572171,0.441051874993467,0.811671150193263,0.671983732067986,0.375303563515781,0.518326125439466,1,1,1,0.372338470099733,0.842301178614793,0.418611944851126,0.458009415744616,0.441051874993467,0.695532234436245,0.447187861730653,0.642315845000389,0.418611944851126,0.375303563515781,0.641716898084475,0.361735147572171,0.379853426379368,0.395871965629322,188
