"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,98
"eff.mon.final",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,98
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
"ss.initial",100,90,100,100,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,98
"ss.final",100,93,100,100,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,93,98
"mle.initial.IP",0.448275862068966,0.615384615384615,0.53448275862069,0.551724137931034,0.615384615384615,0.431034482758621,0.53448275862069,0.46551724137931,0.517241379310345,0.431034482758621,0.448275862068966,0.53448275862069,0.53448275862069,0.517241379310345,0.46551724137931,0.379310344827586,0.448275862068966,0.431034482758621,0.448275862068966,0.5,0.603448275862069,0.517241379310345,0.637931034482759,0.448275862068966,0.576923076923077,98
"mle.final.IP",0.448275862068966,0.611111111111111,0.53448275862069,0.551724137931034,0.6,0.431034482758621,0.53448275862069,0.46551724137931,0.517241379310345,0.431034482758621,0.448275862068966,0.53448275862069,0.53448275862069,0.517241379310345,0.46551724137931,0.379310344827586,0.448275862068966,0.431034482758621,0.448275862068966,0.5,0.603448275862069,0.517241379310345,0.637931034482759,0.448275862068966,0.584905660377358,98
"mle.initial.PC",0.380952380952381,0.236842105263158,0.380952380952381,0.380952380952381,0.368421052631579,0.333333333333333,0.380952380952381,0.380952380952381,0.333333333333333,0.333333333333333,0.476190476190476,0.5,0.5,0.452380952380952,0.404761904761905,0.452380952380952,0.547619047619048,0.380952380952381,0.380952380952381,0.357142857142857,0.428571428571429,0.285714285714286,0.428571428571429,0.380952380952381,0.315789473684211,98
"mle.final.PC",0.380952380952381,0.230769230769231,0.380952380952381,0.380952380952381,0.368421052631579,0.333333333333333,0.380952380952381,0.380952380952381,0.333333333333333,0.333333333333333,0.476190476190476,0.5,0.5,0.452380952380952,0.404761904761905,0.452380952380952,0.547619047619048,0.380952380952381,0.380952380952381,0.357142857142857,0.428571428571429,0.285714285714286,0.428571428571429,0.380952380952381,0.35,98
"post.mean.initial.IP",0.387600435775302,0.353426803229712,0.408995383280416,0.413484748154013,0.426152644914159,0.355055700981197,0.408995383280416,0.391861568391514,0.376354579822035,0.355055700981197,0.441520722667454,0.478275550163275,0.478275550163275,0.446405914377477,0.405815116459403,0.408397216550252,0.480041298665235,0.383278732951621,0.387600435775302,0.386177303115259,0.454923701362005,0.347743124344137,0.464851585559094,0.387600435775302,0.38525970470666,98
"post.mean.final.IP",0.387600435775302,0.347787343547174,0.408995383280416,0.413484748154013,0.422139286358855,0.355055700981197,0.408995383280416,0.391861568391514,0.376354579822035,0.355055700981197,0.441520722667454,0.478275550163275,0.478275550163275,0.446405914377477,0.405815116459403,0.408397216550252,0.480041298665235,0.383278732951621,0.387600435775302,0.386177303115259,0.454923701362005,0.347743124344137,0.464851585559094,0.387600435775302,0.405379673732571,98
"post.mean.initial.PC",0.0598425559990182,0.178603592723119,0.102561099470074,0.110805177661273,0.139314135148533,0.0706865808924788,0.102561099470074,0.0684110265464543,0.11309872053285,0.0706865808924788,0.0245914672252924,0.0554606517235765,0.0554606517235765,0.0656191003549987,0.0589071804062033,0.00338945950463372,0.00150401937748919,0.0513741898319394,0.0598425559990182,0.0952869261841891,0.117112621381152,0.131513396060405,0.132804492889428,0.0598425559990182,0.140911284478612,98
"post.mean.final.PC",0.0598425559990182,0.180915395474158,0.102561099470074,0.110805177661273,0.134183630146551,0.0706865808924788,0.102561099470074,0.0684110265464543,0.11309872053285,0.0706865808924788,0.0245914672252924,0.0554606517235765,0.0554606517235765,0.0656191003549987,0.0589071804062033,0.00338945950463372,0.00150401937748919,0.0513741898319394,0.0598425559990182,0.0952869261841891,0.117112621381152,0.131513396060405,0.132804492889428,0.0598425559990182,0.134314619717422,98
"cov.initial",0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,98
"cov.final",0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,98
"eff.mix.prob",0.94028812356504,0.931258398816479,0.378862596379302,0.361735147572171,0.45129062080925,0.757700928908606,0.378862596379302,0.794031584810179,0.372338470099733,0.757700928908606,1,1,1,0.854530604267974,0.966392859358124,1,1,1,0.94028812356504,0.441051874993467,0.379853426379368,0.496859039375246,0.448201181372098,0.94028812356504,0.459648465278403,98
