"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72
"eff.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
"ss.initial",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,72
"ss.final",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,72
"mle.initial.IP",0.5,0.5,0.431034482758621,0.482758620689655,0.448275862068966,0.482758620689655,0.431034482758621,0.448275862068966,0.396551724137931,0.46551724137931,0.53448275862069,0.5,0.379310344827586,0.431034482758621,0.396551724137931,0.379310344827586,0.344827586206897,0.362068965517241,0.448275862068966,0.413793103448276,0.53448275862069,0.53448275862069,0.327586206896552,0.344827586206897,0.396551724137931,72
"mle.final.IP",0.5,0.5,0.431034482758621,0.482758620689655,0.448275862068966,0.482758620689655,0.431034482758621,0.448275862068966,0.396551724137931,0.46551724137931,0.53448275862069,0.5,0.379310344827586,0.431034482758621,0.396551724137931,0.379310344827586,0.344827586206897,0.362068965517241,0.448275862068966,0.413793103448276,0.53448275862069,0.53448275862069,0.327586206896552,0.344827586206897,0.396551724137931,72
"mle.initial.PC",0.333333333333333,0.428571428571429,0.357142857142857,0.5,0.333333333333333,0.380952380952381,0.476190476190476,0.547619047619048,0.380952380952381,0.476190476190476,0.404761904761905,0.333333333333333,0.476190476190476,0.428571428571429,0.357142857142857,0.380952380952381,0.30952380952381,0.30952380952381,0.357142857142857,0.261904761904762,0.380952380952381,0.285714285714286,0.333333333333333,0.476190476190476,0.357142857142857,72
"mle.final.PC",0.333333333333333,0.428571428571429,0.357142857142857,0.5,0.333333333333333,0.380952380952381,0.476190476190476,0.547619047619048,0.380952380952381,0.476190476190476,0.404761904761905,0.333333333333333,0.476190476190476,0.428571428571429,0.357142857142857,0.380952380952381,0.30952380952381,0.30952380952381,0.357142857142857,0.261904761904762,0.380952380952381,0.285714285714286,0.333333333333333,0.476190476190476,0.357142857142857,72
"post.mean.initial.IP",0.371902194875642,0.428257246283286,0.369308671558678,0.464351578220836,0.359182550124811,0.396094867160637,0.436557544915453,0.480041298665235,0.374357956993295,0.446350258608684,0.422958300506939,0.371902194875642,0.420930852498584,0.410394366321837,0.360685559886178,0.369677307388167,0.319413653906789,0.323775778850684,0.373529218950516,0.30628372259243,0.408995383280416,0.352657868479842,0.328542249612772,0.41015288128668,0.360685559886178,72
"post.mean.final.IP",0.371902194875642,0.428257246283286,0.369308671558678,0.464351578220836,0.359182550124811,0.396094867160637,0.436557544915453,0.480041298665235,0.374357956993295,0.446350258608684,0.422958300506939,0.371902194875642,0.420930852498584,0.410394366321837,0.360685559886178,0.369677307388167,0.319413653906789,0.323775778850684,0.373529218950516,0.30628372259243,0.408995383280416,0.352657868479842,0.328542249612772,0.41015288128668,0.360685559886178,72
"post.mean.initial.PC",0.104929174421993,0.0665053624690217,0.0608641084914279,0.0314820844841399,0.0793903834306557,0.0770241174512977,0.0172109972259241,0.00150401937748919,0.0349166626236592,0.032196291297269,0.0931315699622099,0.104929174421993,-0.00386604437100801,0.0335398929639683,0.0439233098244317,0.0269918120573115,0.0375691194207435,0.0460214544647747,0.0694886181217082,0.0930955711846858,0.102561099470074,0.138823488866113,0.0204791134196312,-0.0174791780639115,0.0439233098244317,72
"post.mean.final.PC",0.104929174421993,0.0665053624690217,0.0608641084914279,0.0314820844841399,0.0793903834306557,0.0770241174512977,0.0172109972259241,0.00150401937748919,0.0349166626236592,0.032196291297269,0.0931315699622099,0.104929174421993,-0.00386604437100801,0.0335398929639683,0.0439233098244317,0.0269918120573115,0.0375691194207435,0.0460214544647747,0.0694886181217082,0.0930955711846858,0.102561099470074,0.138823488866113,0.0204791134196312,-0.0174791780639115,0.0439233098244317,72
"cov.initial",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,72
"cov.final",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,72
"eff.mix.prob",0.395871965629322,0.827572455211835,0.917388513500007,1,0.631821364515819,0.65540923649569,1,1,1,1,0.463632954926324,0.395871965629322,1,1,1,1,1,1,0.771480718188785,0.557314502810769,0.378862596379302,0.549473064154842,1,1,1,72
