"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
"eff.mon.final",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
"ss.initial",100,100,100,90,100,100,100,100,90,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,153
"ss.final",100,100,100,93,100,100,100,100,93,83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,153
"mle.initial.IP",0.517241379310345,0.5,0.551724137931034,0.622641509433962,0.551724137931034,0.5,0.482758620689655,0.482758620689655,0.566037735849057,0.6875,0.46551724137931,0.431034482758621,0.413793103448276,0.413793103448276,0.46551724137931,0.344827586206897,0.431034482758621,0.482758620689655,0.46551724137931,0.46551724137931,0.53448275862069,0.46551724137931,0.482758620689655,0.568965517241379,0.431034482758621,153
"mle.final.IP",0.517241379310345,0.5,0.551724137931034,0.62962962962963,0.551724137931034,0.5,0.482758620689655,0.482758620689655,0.581818181818182,0.693877551020408,0.46551724137931,0.431034482758621,0.413793103448276,0.413793103448276,0.46551724137931,0.344827586206897,0.431034482758621,0.482758620689655,0.46551724137931,0.46551724137931,0.53448275862069,0.46551724137931,0.482758620689655,0.568965517241379,0.431034482758621,153
"mle.initial.PC",0.380952380952381,0.261904761904762,0.357142857142857,0.405405405405405,0.452380952380952,0.30952380952381,0.30952380952381,0.238095238095238,0.297297297297297,0.34375,0.5,0.5,0.238095238095238,0.428571428571429,0.285714285714286,0.380952380952381,0.428571428571429,0.357142857142857,0.357142857142857,0.452380952380952,0.476190476190476,0.30952380952381,0.428571428571429,0.476190476190476,0.404761904761905,153
"mle.final.PC",0.380952380952381,0.261904761904762,0.357142857142857,0.41025641025641,0.452380952380952,0.30952380952381,0.30952380952381,0.238095238095238,0.289473684210526,0.352941176470588,0.5,0.5,0.238095238095238,0.428571428571429,0.285714285714286,0.380952380952381,0.428571428571429,0.357142857142857,0.357142857142857,0.452380952380952,0.476190476190476,0.30952380952381,0.428571428571429,0.476190476190476,0.404761904761905,153
"post.mean.initial.IP",0.404621702411104,0.3283554331232,0.399613273874583,0.449362413087383,0.455093754401082,0.357514992489864,0.353086179056743,0.308617567148688,0.372875376435851,0.443423304449469,0.459478738567713,0.449364218587117,0.290715801261803,0.40561474255661,0.334037347401293,0.359887042863779,0.410394366321837,0.381914064413988,0.377705683174484,0.433040658552315,0.464547364045539,0.348790596025463,0.4239347823565,0.473318019784807,0.396970547139938,153
"post.mean.final.IP",0.404621702411104,0.3283554331232,0.399613273874583,0.453093263794186,0.455093754401082,0.357514992489864,0.353086179056743,0.308617567148688,0.372942376595636,0.448016774755157,0.459478738567713,0.449364218587117,0.290715801261803,0.40561474255661,0.334037347401293,0.359887042863779,0.410394366321837,0.381914064413988,0.377705683174484,0.433040658552315,0.464547364045539,0.348790596025463,0.4239347823565,0.473318019784807,0.396970547139938,153
"post.mean.initial.PC",0.0941532408770571,0.133246624742771,0.119873574483687,0.130355629323867,0.0827247305678217,0.114494362503281,0.106360010545299,0.135269636466633,0.142433137061257,0.166843710602333,0.0239441706812437,0.00952629716590053,0.103866281641733,0.0257826282770258,0.108009094153764,0.01173814362863,0.0335398929639683,0.0867590486864971,0.0781405247864925,0.0407744577788022,0.0647359863009544,0.0980097697000579,0.0580271691946168,0.0818297843499187,0.0422620189406054,153
"post.mean.final.PC",0.0941532408770571,0.133246624742771,0.119873574483687,0.132905924412126,0.0827247305678217,0.114494362503281,0.106360010545299,0.135269636466633,0.152477990429465,0.168803385692488,0.0239441706812437,0.00952629716590053,0.103866281641733,0.0257826282770258,0.108009094153764,0.01173814362863,0.0335398929639683,0.0867590486864971,0.0781405247864925,0.0407744577788022,0.0647359863009544,0.0980097697000579,0.0580271691946168,0.0818297843499187,0.0422620189406054,153
"cov.initial",0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,153
"cov.final",0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,153
"eff.mix.prob",0.447187861730653,0.540972372732058,0.375303563515781,0.45356644539019,0.615971568025659,0.407104368988567,0.415075834677944,0.596935751527705,0.687664054157069,0.826947757022274,1,1,0.545976262369611,1,0.442685914495986,1,1,0.529780412158102,0.63852332502724,1,0.877852952054193,0.462575353925858,0.980352937231569,0.642315845000389,1,153
