"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"eff.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"ss.initial",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,71
"ss.final",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,71
"mle.initial.IP",0.310344827586207,0.448275862068966,0.517241379310345,0.396551724137931,0.379310344827586,0.5,0.413793103448276,0.327586206896552,0.362068965517241,0.344827586206897,0.362068965517241,0.396551724137931,0.586206896551724,0.413793103448276,0.379310344827586,0.362068965517241,0.362068965517241,0.46551724137931,0.517241379310345,0.327586206896552,0.362068965517241,0.344827586206897,0.379310344827586,0.379310344827586,0.310344827586207,71
"mle.final.IP",0.310344827586207,0.448275862068966,0.517241379310345,0.396551724137931,0.379310344827586,0.5,0.413793103448276,0.327586206896552,0.362068965517241,0.344827586206897,0.362068965517241,0.396551724137931,0.586206896551724,0.413793103448276,0.379310344827586,0.362068965517241,0.362068965517241,0.46551724137931,0.517241379310345,0.327586206896552,0.362068965517241,0.344827586206897,0.379310344827586,0.379310344827586,0.310344827586207,71
"mle.initial.PC",0.404761904761905,0.380952380952381,0.380952380952381,0.428571428571429,0.357142857142857,0.380952380952381,0.452380952380952,0.476190476190476,0.476190476190476,0.285714285714286,0.452380952380952,0.285714285714286,0.404761904761905,0.333333333333333,0.404761904761905,0.404761904761905,0.380952380952381,0.30952380952381,0.428571428571429,0.380952380952381,0.428571428571429,0.30952380952381,0.428571428571429,0.476190476190476,0.357142857142857,71
"mle.final.PC",0.404761904761905,0.380952380952381,0.380952380952381,0.428571428571429,0.357142857142857,0.380952380952381,0.452380952380952,0.476190476190476,0.476190476190476,0.285714285714286,0.452380952380952,0.285714285714286,0.404761904761905,0.333333333333333,0.404761904761905,0.404761904761905,0.380952380952381,0.30952380952381,0.428571428571429,0.380952380952381,0.428571428571429,0.30952380952381,0.428571428571429,0.476190476190476,0.357142857142857,71
"post.mean.initial.IP",0.362116142435028,0.387600435775302,0.404621702411104,0.400734173897156,0.356196442831562,0.400333942407283,0.4186646230986,0.404666846715986,0.415542383720651,0.30504101215315,0.403113197743709,0.317443004856419,0.436554835475501,0.35088587368308,0.382871676351364,0.377841338225152,0.364858521087651,0.348790596025463,0.432568725029397,0.354759746073868,0.390573252031521,0.319413653906789,0.395709263723221,0.420930852498584,0.336718526050079,71
"post.mean.final.IP",0.362116142435028,0.387600435775302,0.404621702411104,0.400734173897156,0.356196442831562,0.400333942407283,0.4186646230986,0.404666846715986,0.415542383720651,0.30504101215315,0.403113197743709,0.317443004856419,0.436554835475501,0.35088587368308,0.382871676351364,0.377841338225152,0.364858521087651,0.348790596025463,0.432568725029397,0.354759746073868,0.390573252031521,0.319413653906789,0.395709263723221,0.420930852498584,0.336718526050079,71
"post.mean.initial.PC",-0.0101850352575386,0.0598425559990182,0.0941532408770571,0.0182420045605251,0.0356980516950738,0.08562379498378,0.0177392665541714,-0.0243422625045521,-0.0106783014883705,0.0473111677921986,-0.00357398321646112,0.0736759202330267,0.117938285156576,0.0620101377776009,0.0187450554918655,0.0113138016608925,0.0192684124473933,0.0980097697000579,0.0750608724596596,0.00437312699402042,0.00372704166893139,0.0375691194207435,0.0109011102250249,-0.00386604437100801,0.00472734387330468,71
"post.mean.final.PC",-0.0101850352575386,0.0598425559990182,0.0941532408770571,0.0182420045605251,0.0356980516950738,0.08562379498378,0.0177392665541714,-0.0243422625045521,-0.0106783014883705,0.0473111677921986,-0.00357398321646112,0.0736759202330267,0.117938285156576,0.0620101377776009,0.0187450554918655,0.0113138016608925,0.0192684124473933,0.0980097697000579,0.0750608724596596,0.00437312699402042,0.00372704166893139,0.0375691194207435,0.0109011102250249,-0.00386604437100801,0.00472734387330468,71
"cov.initial",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,71
"cov.final",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,71
"eff.mix.prob",1,0.94028812356504,0.447187861730653,1,1,0.538512673442061,1,1,1,1,1,0.739785266196511,0.364772849264359,0.898828163599564,1,1,1,0.462575353925858,0.695532234436245,1,1,1,1,1,1,71
