"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"eff.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"ss.initial",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,7
"ss.final",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,7
"mle.initial.IP",0.482758620689655,0.258620689655172,0.482758620689655,0.396551724137931,0.5,0.344827586206897,0.379310344827586,0.517241379310345,0.344827586206897,0.448275862068966,0.448275862068966,0.5,0.482758620689655,0.431034482758621,0.5,0.431034482758621,0.448275862068966,0.482758620689655,0.551724137931034,0.379310344827586,0.46551724137931,0.379310344827586,0.448275862068966,0.482758620689655,0.517241379310345,7
"mle.final.IP",0.482758620689655,0.258620689655172,0.482758620689655,0.396551724137931,0.5,0.344827586206897,0.379310344827586,0.517241379310345,0.344827586206897,0.448275862068966,0.448275862068966,0.5,0.482758620689655,0.431034482758621,0.5,0.431034482758621,0.448275862068966,0.482758620689655,0.551724137931034,0.379310344827586,0.46551724137931,0.379310344827586,0.448275862068966,0.482758620689655,0.517241379310345,7
"mle.initial.PC",0.452380952380952,0.428571428571429,0.428571428571429,0.380952380952381,0.404761904761905,0.452380952380952,0.380952380952381,0.547619047619048,0.428571428571429,0.333333333333333,0.5,0.428571428571429,0.404761904761905,0.476190476190476,0.380952380952381,0.5,0.5,0.261904761904762,0.476190476190476,0.380952380952381,0.30952380952381,0.285714285714286,0.476190476190476,0.452380952380952,0.452380952380952,7
"mle.final.PC",0.452380952380952,0.428571428571429,0.428571428571429,0.380952380952381,0.404761904761905,0.452380952380952,0.380952380952381,0.547619047619048,0.428571428571429,0.333333333333333,0.5,0.428571428571429,0.404761904761905,0.476190476190476,0.380952380952381,0.5,0.5,0.261904761904762,0.476190476190476,0.380952380952381,0.30952380952381,0.285714285714286,0.476190476190476,0.452380952380952,0.452380952380952,7
"post.mean.initial.IP",0.437568553306424,0.358225467842693,0.4239347823565,0.374357956993295,0.414369046525657,0.397762886690914,0.369677307388167,0.500579237726992,0.385344185091316,0.359182550124811,0.454483793135709,0.428257246283286,0.410104931692044,0.436557544915453,0.400333942407283,0.449364218587117,0.454483793135709,0.323630794085511,0.468931188263833,0.369677307388167,0.348790596025463,0.313360126018671,0.441520722667454,0.437568553306424,0.446405914377477,7
"post.mean.final.IP",0.437568553306424,0.358225467842693,0.4239347823565,0.374357956993295,0.414369046525657,0.397762886690914,0.369677307388167,0.500579237726992,0.385344185091316,0.359182550124811,0.454483793135709,0.428257246283286,0.410104931692044,0.436557544915453,0.400333942407283,0.449364218587117,0.454483793135709,0.323630794085511,0.468931188263833,0.369677307388167,0.348790596025463,0.313360126018671,0.441520722667454,0.437568553306424,0.446405914377477,7
"post.mean.initial.PC",0.0488835342844063,-0.0391084832699735,0.0580271691946168,0.0349166626236592,0.0760069814952429,-0.0104710069817714,0.0269918120573115,0.0298680091504307,-0.0033263473413707,0.0793903834306557,0.0166336209621383,0.0665053624690217,0.0674254635642452,0.0172109972259241,0.08562379498378,0.00952629716590053,0.0166336209621383,0.125745573239974,0.0732539371342808,0.0269918120573115,0.0980097697000579,0.064851367240161,0.0245914672252924,0.0488835342844063,0.0656191003549987,7
"post.mean.final.PC",0.0488835342844063,-0.0391084832699735,0.0580271691946168,0.0349166626236592,0.0760069814952429,-0.0104710069817714,0.0269918120573115,0.0298680091504307,-0.0033263473413707,0.0793903834306557,0.0166336209621383,0.0665053624690217,0.0674254635642452,0.0172109972259241,0.08562379498378,0.00952629716590053,0.0166336209621383,0.125745573239974,0.0732539371342808,0.0269918120573115,0.0980097697000579,0.064851367240161,0.0245914672252924,0.0488835342844063,0.0656191003549987,7
"cov.initial",1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,7
"cov.final",1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,7
"eff.mix.prob",1,1,0.980352937231569,1,0.671983732067986,1,1,1,1,0.631821364515819,1,0.827572455211835,0.811671150193263,1,0.538512673442061,1,1,0.509143767599711,0.747482506608356,1,0.462575353925858,0.871931139260732,1,1,0.854530604267974,7
