"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,95
"eff.mon.final",0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,95
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
"ss.initial",90,100,90,80,100,100,90,70,100,100,80,90,90,100,70,100,90,100,80,100,80,100,90,80,100,95
"ss.final",93,100,93,83,100,100,93,73,100,100,83,93,93,100,73,100,93,100,83,100,83,100,93,83,100,95
"mle.initial.IP",0.673076923076923,0.706896551724138,0.6,0.659574468085106,0.517241379310345,0.53448275862069,0.615384615384615,0.738095238095238,0.655172413793103,0.568965517241379,0.630434782608696,0.685185185185185,0.648148148148148,0.517241379310345,0.695652173913043,0.603448275862069,0.566037735849057,0.586206896551724,0.75,0.603448275862069,0.653061224489796,0.620689655172414,0.666666666666667,0.708333333333333,0.551724137931034,95
"mle.final.IP",0.679245283018868,0.706896551724138,0.60377358490566,0.673469387755102,0.517241379310345,0.53448275862069,0.62962962962963,0.75,0.655172413793103,0.568965517241379,0.645833333333333,0.685185185185185,0.636363636363636,0.517241379310345,0.695652173913043,0.603448275862069,0.555555555555556,0.586206896551724,0.755102040816326,0.603448275862069,0.666666666666667,0.620689655172414,0.672727272727273,0.693877551020408,0.551724137931034,95
"mle.initial.PC",0.447368421052632,0.476190476190476,0.375,0.393939393939394,0.333333333333333,0.523809523809524,0.289473684210526,0.285714285714286,0.476190476190476,0.30952380952381,0.323529411764706,0.416666666666667,0.416666666666667,0.404761904761905,0.125,0.333333333333333,0.297297297297297,0.404761904761905,0.34375,0.404761904761905,0.258064516129032,0.357142857142857,0.416666666666667,0.34375,0.5,95
"mle.final.PC",0.475,0.476190476190476,0.375,0.382352941176471,0.333333333333333,0.523809523809524,0.282051282051282,0.310344827586207,0.476190476190476,0.30952380952381,0.342857142857143,0.41025641025641,0.394736842105263,0.404761904761905,0.148148148148148,0.333333333333333,0.307692307692308,0.404761904761905,0.352941176470588,0.404761904761905,0.25,0.357142857142857,0.421052631578947,0.352941176470588,0.5,95
"post.mean.initial.IP",0.486724722408239,0.512559026370109,0.423208303894695,0.456709410137499,0.376354579822035,0.491892191201103,0.382957679855326,0.438998252813875,0.496530598306877,0.376883005979887,0.409043048545601,0.476858179232076,0.464308944492102,0.41864098993241,0.363380536040079,0.401094206146612,0.372875376435851,0.436554835475501,0.468189140366,0.441388880188865,0.390301256299112,0.4198544787449,0.470466182736335,0.451404782178009,0.482740063429857,95
"post.mean.final.IP",0.502830639667344,0.512559026370109,0.424992563528081,0.455418320681589,0.376354579822035,0.491892191201103,0.383234854088526,0.455145679312432,0.496530598306877,0.376883005979887,0.424013523762673,0.471022154308547,0.447737697006029,0.41864098993241,0.361990568737017,0.401094206146612,0.373737167250532,0.436554835475501,0.471965176203684,0.441388880188865,0.390797784687359,0.4198544787449,0.473563286414586,0.448016774755157,0.482740063429857,95
"post.mean.initial.PC",0.138031828067206,0.146854347339188,0.131001173020601,0.143901346759096,0.11309872053285,0.0463765242068908,0.163332448509061,0.187955311437598,0.123725313797623,0.144548859356119,0.152890515154921,0.152104769401372,0.13730053318749,0.0845938650055431,0.205985667284742,0.15041144244587,0.142433137061257,0.117938285156576,0.187534539438609,0.125828695206845,0.176439320633244,0.149539128049025,0.144801997191691,0.173821564956966,0.063840828524166,95
"post.mean.final.PC",0.132770404104869,0.146854347339188,0.133773987736643,0.153836174265813,0.11309872053285,0.0463765242068908,0.17219491035347,0.189080980151398,0.123725313797623,0.144548859356119,0.154790291038144,0.155495903774743,0.140671650984088,0.0845938650055431,0.206637889256428,0.15041144244587,0.136477328601347,0.117938285156576,0.189485240155724,0.125828695206845,0.184846675870954,0.149539128049025,0.147259720896139,0.168803385692488,0.063840828524166,95
"cov.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
"cov.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
"eff.mix.prob",0.504258523400341,0.598688132154084,0.446597266967545,0.679609293176259,0.372338470099733,1,0.852831250352191,0.968105774889051,0.453513687152141,0.562744172082357,0.695866036127072,0.656843528155968,0.508549403377106,0.558230500790779,0.997986445182057,0.608901674147347,0.514186312641833,0.364772849264359,0.950528727227715,0.393023642007853,0.95427269756818,0.583134848746262,0.577281542094626,0.826947757022274,0.886425663725172,95
