"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,198
"eff.mon.final",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,198
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
"ss.initial",100,90,100,100,100,100,100,100,100,90,100,90,100,100,100,100,80,100,100,100,100,100,100,100,100,198
"ss.final",100,93,100,100,100,100,100,100,100,93,100,93,100,100,100,100,83,100,100,100,100,100,100,100,100,198
"mle.initial.IP",0.482758620689655,0.584905660377358,0.53448275862069,0.46551724137931,0.379310344827586,0.46551724137931,0.53448275862069,0.448275862068966,0.568965517241379,0.584905660377358,0.517241379310345,0.584905660377358,0.482758620689655,0.5,0.482758620689655,0.448275862068966,0.630434782608696,0.379310344827586,0.482758620689655,0.517241379310345,0.603448275862069,0.362068965517241,0.379310344827586,0.53448275862069,0.53448275862069,198
"mle.final.IP",0.482758620689655,0.574074074074074,0.53448275862069,0.46551724137931,0.379310344827586,0.46551724137931,0.53448275862069,0.448275862068966,0.568965517241379,0.6,0.517241379310345,0.592592592592593,0.482758620689655,0.5,0.482758620689655,0.448275862068966,0.612244897959184,0.379310344827586,0.482758620689655,0.517241379310345,0.603448275862069,0.362068965517241,0.379310344827586,0.53448275862069,0.53448275862069,198
"mle.initial.PC",0.333333333333333,0.189189189189189,0.476190476190476,0.333333333333333,0.452380952380952,0.452380952380952,0.380952380952381,0.476190476190476,0.5,0.351351351351351,0.380952380952381,0.297297297297297,0.357142857142857,0.547619047619048,0.30952380952381,0.380952380952381,0.323529411764706,0.285714285714286,0.452380952380952,0.214285714285714,0.380952380952381,0.380952380952381,0.452380952380952,0.452380952380952,0.428571428571429,198
"mle.final.PC",0.333333333333333,0.205128205128205,0.476190476190476,0.333333333333333,0.452380952380952,0.452380952380952,0.380952380952381,0.476190476190476,0.5,0.342105263157895,0.380952380952381,0.307692307692308,0.357142857142857,0.547619047619048,0.30952380952381,0.380952380952381,0.323529411764706,0.285714285714286,0.452380952380952,0.214285714285714,0.380952380952381,0.380952380952381,0.452380952380952,0.452380952380952,0.428571428571429,198
"post.mean.initial.IP",0.367575374138607,0.31716736197951,0.464547364045539,0.363346614863464,0.408397216550252,0.433040658552315,0.408995383280416,0.441520722667454,0.487146570400122,0.408568528002915,0.404621702411104,0.378870394809752,0.381914064413988,0.495623694614831,0.353086179056743,0.387600435775302,0.409043048545601,0.313360126018671,0.437568553306424,0.303694479416752,0.427929961834679,0.364858521087651,0.408397216550252,0.450747839154303,0.436878143934469,198
"post.mean.final.IP",0.367575374138607,0.319711472407,0.464547364045539,0.363346614863464,0.408397216550252,0.433040658552315,0.408995383280416,0.441520722667454,0.487146570400122,0.407791402984839,0.404621702411104,0.385130639849615,0.381914064413988,0.495623694614831,0.353086179056743,0.387600435775302,0.404248309923341,0.313360126018671,0.437568553306424,0.303694479416752,0.427929961834679,0.364858521087651,0.408397216550252,0.450747839154303,0.436878143934469,198
"post.mean.initial.PC",0.0965600601989017,0.182548078053732,0.0647359863009544,0.0880302855060065,0.00338945950463372,0.0407744577788022,0.102561099470074,0.0245914672252924,0.0723472158100876,0.132316624616561,0.0941532408770571,0.149620737254767,0.0867590486864971,0.0224529282883874,0.106360010545299,0.0598425559990182,0.152890515154921,0.064851367240161,0.0488835342844063,0.158006603615437,0.134273462742496,0.0192684124473933,0.00338945950463372,0.0741506108172482,0.0836385471886829,198
"post.mean.final.PC",0.0965600601989017,0.176622622471378,0.0647359863009544,0.0880302855060065,0.00338945950463372,0.0407744577788022,0.102561099470074,0.0245914672252924,0.0723472158100876,0.142749422819787,0.0941532408770571,0.151038991711349,0.0867590486864971,0.0224529282883874,0.106360010545299,0.0598425559990182,0.147914239977184,0.064851367240161,0.0488835342844063,0.158006603615437,0.134273462742496,0.0192684124473933,0.00338945950463372,0.0741506108172482,0.0836385471886829,198
"cov.initial",0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,198
"cov.final",0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,198
"eff.mix.prob",0.450248032871332,0.923675864599528,0.877852952054193,0.522657289584527,1,1,0.378862596379302,1,0.784573020080364,0.542921856135749,0.447187861730653,0.649770847688791,0.529780412158102,1,0.415075834677944,0.94028812356504,0.635888657200152,0.871931139260732,1,0.796462413957372,0.437265246154995,1,1,0.719064944382874,0.582771665877882,198
