"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,38
"eff.mon.final",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,38
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
"ss.initial",90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,100,100,100,38
"ss.final",93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,93,100,100,100,38
"mle.initial.IP",0.62962962962963,0.482758620689655,0.586206896551724,0.431034482758621,0.53448275862069,0.482758620689655,0.551724137931034,0.448275862068966,0.413793103448276,0.517241379310345,0.53448275862069,0.46551724137931,0.431034482758621,0.379310344827586,0.46551724137931,0.53448275862069,0.53448275862069,0.46551724137931,0.568965517241379,0.568965517241379,0.431034482758621,0.615384615384615,0.5,0.551724137931034,0.46551724137931,38
"mle.final.IP",0.618181818181818,0.482758620689655,0.586206896551724,0.431034482758621,0.53448275862069,0.482758620689655,0.551724137931034,0.448275862068966,0.413793103448276,0.517241379310345,0.53448275862069,0.46551724137931,0.431034482758621,0.379310344827586,0.46551724137931,0.53448275862069,0.53448275862069,0.46551724137931,0.568965517241379,0.568965517241379,0.431034482758621,0.611111111111111,0.5,0.551724137931034,0.46551724137931,38
"mle.initial.PC",0.333333333333333,0.285714285714286,0.428571428571429,0.357142857142857,0.357142857142857,0.333333333333333,0.404761904761905,0.404761904761905,0.428571428571429,0.404761904761905,0.523809523809524,0.285714285714286,0.404761904761905,0.476190476190476,0.428571428571429,0.380952380952381,0.333333333333333,0.523809523809524,0.357142857142857,0.452380952380952,0.30952380952381,0.342105263157895,0.357142857142857,0.452380952380952,0.428571428571429,38
"mle.final.PC",0.315789473684211,0.285714285714286,0.428571428571429,0.357142857142857,0.357142857142857,0.333333333333333,0.404761904761905,0.404761904761905,0.428571428571429,0.404761904761905,0.523809523809524,0.285714285714286,0.404761904761905,0.476190476190476,0.428571428571429,0.380952380952381,0.333333333333333,0.523809523809524,0.357142857142857,0.452380952380952,0.30952380952381,0.333333333333333,0.357142857142857,0.452380952380952,0.428571428571429,38
"post.mean.initial.IP",0.414684635885347,0.338443431426079,0.450213654071676,0.369308671558678,0.395000158639978,0.367575374138607,0.427361903415483,0.401457737142749,0.40561474255661,0.41864098993241,0.491892191201103,0.334037347401293,0.396970547139938,0.420930852498584,0.419518729943092,0.408995383280416,0.380954456817582,0.472464306639629,0.404391705902814,0.459481942246332,0.340491854151888,0.411815798127181,0.386177303115259,0.455093754401082,0.419518729943092,38
"post.mean.final.IP",0.399440616056736,0.338443431426079,0.450213654071676,0.369308671558678,0.395000158639978,0.367575374138607,0.427361903415483,0.401457737142749,0.40561474255661,0.41864098993241,0.491892191201103,0.334037347401293,0.396970547139938,0.420930852498584,0.419518729943092,0.408995383280416,0.380954456817582,0.472464306639629,0.404391705902814,0.459481942246332,0.340491854151888,0.405266911288983,0.386177303115259,0.455093754401082,0.419518729943092,38
"post.mean.initial.PC",0.15514062781841,0.116102364493151,0.108960222267508,0.0608641084914279,0.111879309581816,0.0965600601989017,0.101562459873634,0.0505050465004435,0.0257826282770258,0.0845938650055431,0.0463765242068908,0.108009094153764,0.0422620189406054,-0.00386604437100801,0.0496818833340557,0.102561099470074,0.121041984873995,0.0159929421967572,0.127639059906568,0.0912820240625674,0.0808173264777899,0.147529686518553,0.0952869261841891,0.0827247305678217,0.0496818833340557,38
"post.mean.final.PC",0.157907211201264,0.116102364493151,0.108960222267508,0.0608641084914279,0.111879309581816,0.0965600601989017,0.101562459873634,0.0505050465004435,0.0257826282770258,0.0845938650055431,0.0463765242068908,0.108009094153764,0.0422620189406054,-0.00386604437100801,0.0496818833340557,0.102561099470074,0.121041984873995,0.0159929421967572,0.127639059906568,0.0912820240625674,0.0808173264777899,0.150068246523789,0.0952869261841891,0.0827247305678217,0.0496818833340557,38
"cov.initial",1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,38
"cov.final",1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,38
"eff.mix.prob",0.705702044564046,0.448160301892269,0.385189812783463,0.917388513500007,0.369535857812137,0.450248032871332,0.400602730511954,1,1,0.558230500790779,1,0.442685914495986,1,1,1,0.378862596379302,0.383621781398767,1,0.402821940115602,0.507697370305282,0.638426482855296,0.620827174600731,0.441051874993467,0.615971568025659,1,38
