"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,190
"eff.mon.final",1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,190
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190
"ss.initial",90,90,100,100,100,80,100,90,90,90,90,90,90,80,100,100,100,100,80,100,80,80,90,100,90,190
"ss.final",93,93,100,100,100,83,100,93,93,93,93,93,93,83,100,100,100,100,83,100,83,83,93,100,93,190
"mle.initial.IP",0.64,0.574074074074074,0.603448275862069,0.53448275862069,0.5,0.680851063829787,0.568965517241379,0.622641509433962,0.686274509803922,0.622641509433962,0.634615384615385,0.622641509433962,0.615384615384615,0.680851063829787,0.620689655172414,0.603448275862069,0.689655172413793,0.517241379310345,0.638297872340426,0.586206896551724,0.714285714285714,0.686274509803922,0.6,0.5,0.648148148148148,190
"mle.final.IP",0.634615384615385,0.553571428571429,0.603448275862069,0.53448275862069,0.5,0.673469387755102,0.568965517241379,0.636363636363636,0.660377358490566,0.62962962962963,0.648148148148148,0.636363636363636,0.592592592592593,0.66,0.620689655172414,0.603448275862069,0.689655172413793,0.517241379310345,0.645833333333333,0.586206896551724,0.714285714285714,0.679245283018868,0.607142857142857,0.5,0.654545454545455,190
"mle.initial.PC",0.4,0.333333333333333,0.404761904761905,0.333333333333333,0.333333333333333,0.393939393939394,0.428571428571429,0.351351351351351,0.461538461538462,0.378378378378378,0.394736842105263,0.324324324324324,0.394736842105263,0.393939393939394,0.476190476190476,0.404761904761905,0.476190476190476,0.452380952380952,0.363636363636364,0.428571428571429,0.32258064516129,0.275862068965517,0.371428571428571,0.5,0.333333333333333,190
"mle.final.PC",0.414634146341463,0.324324324324324,0.404761904761905,0.333333333333333,0.333333333333333,0.411764705882353,0.428571428571429,0.342105263157895,0.45,0.41025641025641,0.41025641025641,0.315789473684211,0.384615384615385,0.393939393939394,0.476190476190476,0.404761904761905,0.476190476190476,0.452380952380952,0.342857142857143,0.428571428571429,0.294117647058824,0.3,0.351351351351351,0.5,0.342105263157895,190
"post.mean.initial.IP",0.448956991061913,0.396540697403617,0.441388880188865,0.380954456817582,0.371902194875642,0.464026622243712,0.445669174941245,0.420460352595792,0.497687315589684,0.434893912232244,0.44640006939647,0.406002623890082,0.440500551547896,0.464026622243712,0.486841807342299,0.441388880188865,0.506997813132989,0.446405914377477,0.434132517936513,0.450213654071676,0.446042277508115,0.418033263014916,0.42614851530467,0.469099630815135,0.421144463578898,190
"post.mean.final.IP",0.455381395714212,0.384812868679979,0.441388880188865,0.380954456817582,0.371902194875642,0.470285288485616,0.445669174941245,0.419698531045301,0.483400411999389,0.453093263794186,0.458841261123231,0.405674405078553,0.427950126232133,0.457980851263147,0.486841807342299,0.441388880188865,0.506997813132989,0.446405914377477,0.424013523762673,0.450213654071676,0.426417471390509,0.425558975312974,0.416265688055349,0.469099630815135,0.425975699477753,190
"post.mean.initial.PC",0.139307836464659,0.133599890316962,0.125828695206845,0.121041984873995,0.104929174421993,0.151771898756379,0.100638875176018,0.147341474998465,0.139006272271294,0.138984850777495,0.138765497667591,0.155445622620392,0.130841676787075,0.151771898756379,0.107351141811294,0.125828695206845,0.139338911643047,0.0656191003549987,0.144435236599056,0.108960222267508,0.180448662612358,0.181401190019175,0.131650459595247,0.0392542833170441,0.161906018438525,190
"post.mean.final.PC",0.133561081904708,0.129442038712207,0.125828695206845,0.121041984873995,0.104929174421993,0.145686229780313,0.100638875176018,0.156816388456873,0.132887276091523,0.132905924412126,0.140646712370035,0.164544062780986,0.125685908347106,0.14548639472658,0.107351141811294,0.125828695206845,0.139338911643047,0.0656191003549987,0.154790291038144,0.108960222267508,0.189909891009375,0.175590450808507,0.142445302232653,0.0392542833170441,0.163563836144538,190
"cov.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190
"cov.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190
"eff.mix.prob",0.454670902271141,0.447212659698581,0.393023642007853,0.383621781398767,0.395871965629322,0.592706582383601,0.418375601468349,0.688257819684994,0.479277818991609,0.45356644539019,0.518350837510167,0.772968157767811,0.395356811432084,0.591436580651169,0.448064320341787,0.393023642007853,0.533616239540682,0.854530604267974,0.695866036127072,0.385189812783463,0.960789742448749,0.896601108919516,0.536768486239692,1,0.756438694053549,190
