"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,115
"eff.mon.final",1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,115
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
"ss.initial",90,100,70,100,90,80,100,80,90,80,80,100,90,80,80,80,80,80,80,80,80,100,90,90,90,115
"ss.final",93,100,73,100,93,83,100,83,93,83,83,100,93,83,83,83,83,83,83,83,83,100,93,93,93,115
"mle.initial.IP",0.60377358490566,0.603448275862069,0.692307692307692,0.603448275862069,0.679245283018868,0.68,0.655172413793103,0.711111111111111,0.660714285714286,0.645833333333333,0.68,0.620689655172414,0.557692307692308,0.666666666666667,0.767441860465116,0.6875,0.625,0.666666666666667,0.717391304347826,0.659574468085106,0.695652173913043,0.620689655172414,0.627450980392157,0.62,0.596153846153846,115
"mle.final.IP",0.607142857142857,0.603448275862069,0.675,0.603448275862069,0.672727272727273,0.666666666666667,0.655172413793103,0.723404255319149,0.660714285714286,0.653061224489796,0.68,0.620689655172414,0.574074074074074,0.66,0.733333333333333,0.686274509803922,0.62,0.638297872340426,0.708333333333333,0.645833333333333,0.708333333333333,0.620689655172414,0.62962962962963,0.622641509433962,0.611111111111111,115
"mle.initial.PC",0.351351351351351,0.547619047619048,0.0967741935483871,0.476190476190476,0.378378378378378,0.333333333333333,0.5,0.285714285714286,0.382352941176471,0.3125,0.333333333333333,0.476190476190476,0.289473684210526,0.3125,0.459459459459459,0.28125,0.1875,0.371428571428571,0.441176470588235,0.333333333333333,0.323529411764706,0.428571428571429,0.333333333333333,0.225,0.263157894736842,115
"mle.final.PC",0.351351351351351,0.547619047619048,0.151515151515152,0.476190476190476,0.394736842105263,0.3125,0.5,0.277777777777778,0.378378378378378,0.323529411764706,0.363636363636364,0.476190476190476,0.307692307692308,0.303030303030303,0.447368421052632,0.28125,0.212121212121212,0.361111111111111,0.457142857142857,0.314285714285714,0.314285714285714,0.428571428571429,0.333333333333333,0.225,0.256410256410256,115
"post.mean.initial.IP",0.414408612060817,0.523735367545883,0.304771513314715,0.482236776097,0.453876599701378,0.439841383821345,0.509947837980893,0.415671495525335,0.453512853356788,0.412556303879797,0.439841383821345,0.486841807342299,0.364474260120106,0.420188714153637,0.522007233886777,0.412594578961426,0.339258778520061,0.44457235452766,0.499106530188561,0.426001599786068,0.431981317774712,0.459793051134159,0.409504655193614,0.34352933632573,0.361782731862325,115
"post.mean.final.IP",0.416265688055349,0.523735367545883,0.326523992834207,0.482236776097,0.459830269437782,0.421868750457973,0.509947837980893,0.415994903498864,0.448466072396355,0.418269692424703,0.450053727147264,0.486841807342299,0.37933422385848,0.41241975857406,0.504032626981324,0.414212766873598,0.349905934985483,0.429652116006157,0.504087144582411,0.409015650594537,0.431766274382044,0.459793051134159,0.411299692608488,0.346234873807895,0.362463051899097,115
"post.mean.initial.PC",0.139940662441043,0.0704457816098313,0.218804657751457,0.0989307802195362,0.160844145249166,0.166259368033912,0.114937252824528,0.18905821635788,0.152188519778918,0.160696214930416,0.166259368033912,0.107351141811294,0.142037730693833,0.167663780502947,0.166105222446266,0.181987676961993,0.186548500552048,0.152777586147188,0.1526973668628,0.160201186485423,0.174919778224698,0.125064588270073,0.154894624803725,0.184115914512615,0.164419406141003,115
"post.mean.final.PC",0.142445302232653,0.0704457816098313,0.204601845394136,0.0989307802195362,0.155139174277838,0.169270018012182,0.114937252824528,0.19712579420762,0.155170124292017,0.162391745617738,0.161016562696261,0.107351141811294,0.14387998387884,0.169816893226213,0.158303566068097,0.183360543714818,0.180860604983066,0.14696826262386,0.146347089241911,0.162606032084308,0.183397715744308,0.125064588270073,0.157106700726064,0.186684515001612,0.173351122481219,115
"cov.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
"cov.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
"eff.mix.prob",0.536768486239692,0.842301178614793,0.997213374246817,0.490461713937229,0.653279546669115,0.846392156232502,0.479123269604151,0.979622957972681,0.663644240202915,0.78174318561689,0.748334543043167,0.448064320341787,0.577975393548609,0.851095871515728,0.724577814925397,0.94155480039974,0.950932062361786,0.606508753319539,0.623324905461198,0.793124408821625,0.932628112933848,0.407268905678668,0.696989470160121,0.955263651695102,0.878351888160349,115
