"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
"eff.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
"ss.initial",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,156
"ss.final",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,156
"mle.initial.IP",0.396551724137931,0.362068965517241,0.448275862068966,0.482758620689655,0.241379310344828,0.379310344827586,0.5,0.344827586206897,0.293103448275862,0.431034482758621,0.396551724137931,0.431034482758621,0.448275862068966,0.310344827586207,0.379310344827586,0.310344827586207,0.431034482758621,0.431034482758621,0.448275862068966,0.362068965517241,0.327586206896552,0.5,0.46551724137931,0.431034482758621,0.327586206896552,156
"mle.final.IP",0.396551724137931,0.362068965517241,0.448275862068966,0.482758620689655,0.241379310344828,0.379310344827586,0.5,0.344827586206897,0.293103448275862,0.431034482758621,0.396551724137931,0.431034482758621,0.448275862068966,0.310344827586207,0.379310344827586,0.310344827586207,0.431034482758621,0.431034482758621,0.448275862068966,0.362068965517241,0.327586206896552,0.5,0.46551724137931,0.431034482758621,0.327586206896552,156
"mle.initial.PC",0.380952380952381,0.404761904761905,0.452380952380952,0.357142857142857,0.380952380952381,0.333333333333333,0.285714285714286,0.357142857142857,0.452380952380952,0.404761904761905,0.357142857142857,0.547619047619048,0.404761904761905,0.285714285714286,0.5,0.5,0.523809523809524,0.30952380952381,0.452380952380952,0.619047619047619,0.30952380952381,0.333333333333333,0.285714285714286,0.476190476190476,0.452380952380952,156
"mle.final.PC",0.380952380952381,0.404761904761905,0.452380952380952,0.357142857142857,0.380952380952381,0.333333333333333,0.285714285714286,0.357142857142857,0.452380952380952,0.404761904761905,0.357142857142857,0.547619047619048,0.404761904761905,0.285714285714286,0.5,0.5,0.523809523809524,0.30952380952381,0.452380952380952,0.619047619047619,0.30952380952381,0.333333333333333,0.285714285714286,0.476190476190476,0.452380952380952,156
"post.mean.initial.IP",0.374357956993295,0.377841338225152,0.428378258932087,0.381914064413988,0.327848326065541,0.342340201225535,0.343012122365486,0.346762810149703,0.381449452151775,0.396970547139938,0.360685559886178,0.47466072659413,0.401457737142749,0.296210428339678,0.433380995333348,0.41156847516155,0.462043756205922,0.340491854151888,0.428378258932087,0.490882423805142,0.314852140341022,0.371902194875642,0.334037347401293,0.436557544915453,0.392370689962425,156
"post.mean.final.IP",0.374357956993295,0.377841338225152,0.428378258932087,0.381914064413988,0.327848326065541,0.342340201225535,0.343012122365486,0.346762810149703,0.381449452151775,0.396970547139938,0.360685559886178,0.47466072659413,0.401457737142749,0.296210428339678,0.433380995333348,0.41156847516155,0.462043756205922,0.340491854151888,0.428378258932087,0.490882423805142,0.314852140341022,0.371902194875642,0.334037347401293,0.436557544915453,0.392370689962425,156
"post.mean.initial.PC",0.0349166626236592,0.0113138016608925,0.0328756312496234,0.0867590486864971,-0.0321080816292863,0.0449044165645714,0.123940207017795,0.0198347153187169,-0.0314436206316972,0.0422620189406054,0.0439233098244317,-0.00516293584856249,0.0505050465004435,0.0302892188951947,-0.0109486383307446,-0.0384390792151193,0.00209182807304566,0.0808173264777899,0.0328756312496234,-0.05387630995963,0.0292904131156444,0.104929174421993,0.108009094153764,0.0172109972259241,-0.0173653700277689,156
"post.mean.final.PC",0.0349166626236592,0.0113138016608925,0.0328756312496234,0.0867590486864971,-0.0321080816292863,0.0449044165645714,0.123940207017795,0.0198347153187169,-0.0314436206316972,0.0422620189406054,0.0439233098244317,-0.00516293584856249,0.0505050465004435,0.0302892188951947,-0.0109486383307446,-0.0384390792151193,0.00209182807304566,0.0808173264777899,0.0328756312496234,-0.05387630995963,0.0292904131156444,0.104929174421993,0.108009094153764,0.0172109972259241,-0.0173653700277689,156
"cov.initial",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,156
"cov.final",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,156
"eff.mix.prob",1,1,1,0.529780412158102,1,1,0.458009415744616,1,1,1,1,1,1,1,1,1,1,0.638426482855296,1,1,1,0.395871965629322,0.442685914495986,1,1,156
