"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48
"eff.mon.final",0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"ss.initial",100,100,100,100,100,90,100,100,100,90,100,100,100,100,90,100,100,100,100,100,100,100,100,100,100,48
"ss.final",100,100,100,100,100,93,100,100,100,93,100,100,100,100,93,100,100,100,100,100,100,100,100,100,100,48
"mle.initial.IP",0.5,0.568965517241379,0.46551724137931,0.568965517241379,0.551724137931034,0.62962962962963,0.603448275862069,0.551724137931034,0.431034482758621,0.584905660377358,0.413793103448276,0.482758620689655,0.46551724137931,0.568965517241379,0.557692307692308,0.482758620689655,0.517241379310345,0.46551724137931,0.396551724137931,0.5,0.482758620689655,0.482758620689655,0.482758620689655,0.482758620689655,0.46551724137931,48
"mle.final.IP",0.5,0.568965517241379,0.46551724137931,0.568965517241379,0.551724137931034,0.618181818181818,0.603448275862069,0.551724137931034,0.431034482758621,0.592592592592593,0.413793103448276,0.482758620689655,0.46551724137931,0.568965517241379,0.555555555555556,0.482758620689655,0.517241379310345,0.46551724137931,0.396551724137931,0.5,0.482758620689655,0.482758620689655,0.482758620689655,0.482758620689655,0.46551724137931,48
"mle.initial.PC",0.428571428571429,0.476190476190476,0.404761904761905,0.357142857142857,0.333333333333333,0.388888888888889,0.571428571428571,0.357142857142857,0.428571428571429,0.324324324324324,0.476190476190476,0.404761904761905,0.357142857142857,0.380952380952381,0.289473684210526,0.404761904761905,0.404761904761905,0.333333333333333,0.5,0.452380952380952,0.261904761904762,0.452380952380952,0.452380952380952,0.5,0.5,48
"mle.final.PC",0.428571428571429,0.476190476190476,0.404761904761905,0.357142857142857,0.333333333333333,0.394736842105263,0.571428571428571,0.357142857142857,0.428571428571429,0.333333333333333,0.476190476190476,0.404761904761905,0.357142857142857,0.380952380952381,0.307692307692308,0.404761904761905,0.404761904761905,0.333333333333333,0.5,0.452380952380952,0.261904761904762,0.452380952380952,0.452380952380952,0.5,0.5,48
"post.mean.initial.IP",0.428257246283286,0.473318019784807,0.405815116459403,0.404391705902814,0.385718684790811,0.443775034895953,0.537646878343988,0.399613273874583,0.410394366321837,0.393757769856105,0.431456839265386,0.410104931692044,0.377705683174484,0.418130656270412,0.364474260120106,0.410104931692044,0.41864098993241,0.363346614863464,0.438806408390843,0.442045044488415,0.323630794085511,0.437568553306424,0.437568553306424,0.464351578220836,0.459478738567713,48
"post.mean.final.IP",0.428257246283286,0.473318019784807,0.405815116459403,0.404391705902814,0.385718684790811,0.442019655707525,0.537646878343988,0.399613273874583,0.410394366321837,0.399438647209106,0.431456839265386,0.410104931692044,0.377705683174484,0.418130656270412,0.373737167250532,0.410104931692044,0.41864098993241,0.363346614863464,0.438806408390843,0.442045044488415,0.323630794085511,0.437568553306424,0.437568553306424,0.464351578220836,0.459478738567713,48
"post.mean.initial.PC",0.0665053624690217,0.0818297843499187,0.0589071804062033,0.127639059906568,0.128744375517271,0.138397467826393,0.060888654604389,0.119873574483687,0.0335398929639683,0.141079016243272,0.0100321447614331,0.0674254635642452,0.0781405247864925,0.118851627522114,0.142037730693833,0.0674254635642452,0.0845938650055431,0.0880302855060065,-0.00421571729170104,0.057180147617778,0.125745573239974,0.0488835342844063,0.0488835342844063,0.0314820844841399,0.0239441706812437,48
"post.mean.final.PC",0.0665053624690217,0.0818297843499187,0.0589071804062033,0.127639059906568,0.128744375517271,0.133125103635145,0.060888654604389,0.119873574483687,0.0335398929639683,0.14281680168297,0.0100321447614331,0.0674254635642452,0.0781405247864925,0.118851627522114,0.136477328601347,0.0674254635642452,0.0845938650055431,0.0880302855060065,-0.00421571729170104,0.057180147617778,0.125745573239974,0.0488835342844063,0.0488835342844063,0.0314820844841399,0.0239441706812437,48
"cov.initial",0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,48
"cov.final",0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,48
"eff.mix.prob",0.827572455211835,0.642315845000389,0.966392859358124,0.402821940115602,0.418611944851126,0.448765651147813,0.949186380957739,0.375303563515781,1,0.551860599274892,1,0.811671150193263,0.63852332502724,0.365401036648643,0.514186312641833,0.811671150193263,0.558230500790779,0.522657289584527,1,0.984415496831027,0.509143767599711,1,1,1,1,48
