"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
"eff.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
"ss.initial",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,51
"ss.final",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,51
"mle.initial.IP",0.379310344827586,0.327586206896552,0.431034482758621,0.362068965517241,0.46551724137931,0.327586206896552,0.413793103448276,0.379310344827586,0.396551724137931,0.396551724137931,0.310344827586207,0.379310344827586,0.362068965517241,0.327586206896552,0.344827586206897,0.258620689655172,0.379310344827586,0.327586206896552,0.310344827586207,0.448275862068966,0.310344827586207,0.46551724137931,0.362068965517241,0.379310344827586,0.379310344827586,51
"mle.final.IP",0.379310344827586,0.327586206896552,0.431034482758621,0.362068965517241,0.46551724137931,0.327586206896552,0.413793103448276,0.379310344827586,0.396551724137931,0.396551724137931,0.310344827586207,0.379310344827586,0.362068965517241,0.327586206896552,0.344827586206897,0.258620689655172,0.379310344827586,0.327586206896552,0.310344827586207,0.448275862068966,0.310344827586207,0.46551724137931,0.362068965517241,0.379310344827586,0.379310344827586,51
"mle.initial.PC",0.30952380952381,0.428571428571429,0.357142857142857,0.547619047619048,0.452380952380952,0.333333333333333,0.428571428571429,0.357142857142857,0.333333333333333,0.380952380952381,0.452380952380952,0.428571428571429,0.357142857142857,0.30952380952381,0.333333333333333,0.547619047619048,0.261904761904762,0.30952380952381,0.333333333333333,0.285714285714286,0.476190476190476,0.238095238095238,0.5,0.333333333333333,0.428571428571429,51
"mle.final.PC",0.30952380952381,0.428571428571429,0.357142857142857,0.547619047619048,0.452380952380952,0.333333333333333,0.428571428571429,0.357142857142857,0.333333333333333,0.380952380952381,0.452380952380952,0.428571428571429,0.357142857142857,0.30952380952381,0.333333333333333,0.547619047619048,0.261904761904762,0.30952380952381,0.333333333333333,0.285714285714286,0.476190476190476,0.238095238095238,0.5,0.333333333333333,0.428571428571429,51
"post.mean.initial.IP",0.328078248428885,0.379970123068533,0.369308671558678,0.452734146260378,0.433040658552315,0.328542249612772,0.40561474255661,0.356196442831562,0.346662537745053,0.374357956993295,0.386900666110326,0.395709263723221,0.351558798531333,0.314852140341022,0.333286945147212,0.421584089149209,0.298204663531659,0.314852140341022,0.323614383311609,0.329762186001167,0.399216781912706,0.303893941440423,0.427920996129368,0.342340201225535,0.395709263723221,51
"post.mean.final.IP",0.328078248428885,0.379970123068533,0.369308671558678,0.452734146260378,0.433040658552315,0.328542249612772,0.40561474255661,0.356196442831562,0.346662537745053,0.374357956993295,0.386900666110326,0.395709263723221,0.351558798531333,0.314852140341022,0.333286945147212,0.421584089149209,0.298204663531659,0.314852140341022,0.323614383311609,0.329762186001167,0.399216781912706,0.303893941440423,0.427920996129368,0.342340201225535,0.395709263723221,51
"post.mean.initial.PC",0.0546282561698914,-0.0103152162224039,0.0608641084914279,-0.0316487884209396,0.0407744577788022,0.0204791134196312,0.0257826282770258,0.0356980516950738,0.0533972028065151,0.0349166626236592,-0.0243290823414976,0.0109011102250249,0.0276665449379056,0.0292904131156444,0.0284268762585056,-0.078426632546783,0.0755178954829582,0.0292904131156444,0.0127214038376011,0.0996915040289454,-0.0313468231310539,0.127848306999131,-0.0176674612401014,0.0449044165645714,0.0109011102250249,51
"post.mean.final.PC",0.0546282561698914,-0.0103152162224039,0.0608641084914279,-0.0316487884209396,0.0407744577788022,0.0204791134196312,0.0257826282770258,0.0356980516950738,0.0533972028065151,0.0349166626236592,-0.0243290823414976,0.0109011102250249,0.0276665449379056,0.0292904131156444,0.0284268762585056,-0.078426632546783,0.0755178954829582,0.0292904131156444,0.0127214038376011,0.0996915040289454,-0.0313468231310539,0.127848306999131,-0.0176674612401014,0.0449044165645714,0.0109011102250249,51
"cov.initial",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51
"cov.final",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51
"eff.mix.prob",1,1,0.917388513500007,1,1,1,1,1,1,1,1,1,1,1,1,1,0.736497812019767,1,1,0.487331677020844,1,0.55550445147863,1,1,1,51
