"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
"eff.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
"ss.initial",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,102
"ss.final",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,102
"mle.initial.IP",0.362068965517241,0.431034482758621,0.482758620689655,0.396551724137931,0.413793103448276,0.46551724137931,0.310344827586207,0.413793103448276,0.448275862068966,0.362068965517241,0.46551724137931,0.275862068965517,0.362068965517241,0.586206896551724,0.413793103448276,0.46551724137931,0.431034482758621,0.448275862068966,0.5,0.344827586206897,0.327586206896552,0.396551724137931,0.46551724137931,0.431034482758621,0.46551724137931,102
"mle.final.IP",0.362068965517241,0.431034482758621,0.482758620689655,0.396551724137931,0.413793103448276,0.46551724137931,0.310344827586207,0.413793103448276,0.448275862068966,0.362068965517241,0.46551724137931,0.275862068965517,0.362068965517241,0.586206896551724,0.413793103448276,0.46551724137931,0.431034482758621,0.448275862068966,0.5,0.344827586206897,0.327586206896552,0.396551724137931,0.46551724137931,0.431034482758621,0.46551724137931,102
"mle.initial.PC",0.357142857142857,0.380952380952381,0.333333333333333,0.452380952380952,0.404761904761905,0.404761904761905,0.476190476190476,0.238095238095238,0.428571428571429,0.404761904761905,0.452380952380952,0.428571428571429,0.428571428571429,0.428571428571429,0.30952380952381,0.30952380952381,0.357142857142857,0.452380952380952,0.357142857142857,0.333333333333333,0.357142857142857,0.261904761904762,0.380952380952381,0.238095238095238,0.380952380952381,102
"mle.final.PC",0.357142857142857,0.380952380952381,0.333333333333333,0.452380952380952,0.404761904761905,0.404761904761905,0.476190476190476,0.238095238095238,0.428571428571429,0.404761904761905,0.452380952380952,0.428571428571429,0.428571428571429,0.428571428571429,0.30952380952381,0.30952380952381,0.357142857142857,0.452380952380952,0.357142857142857,0.333333333333333,0.357142857142857,0.261904761904762,0.380952380952381,0.238095238095238,0.380952380952381,102
"post.mean.initial.IP",0.351558798531333,0.383278732951621,0.367575374138607,0.413575647911819,0.392384570824618,0.405815116459403,0.399216781912706,0.290715801261803,0.415023691579297,0.377841338225152,0.433040658552315,0.363648051671605,0.390573252031521,0.450213654071676,0.336369015219256,0.348790596025463,0.369308671558678,0.428378258932087,0.386177303115259,0.333286945147212,0.341811133573322,0.302230896594584,0.391861568391514,0.294953408176985,0.391861568391514,102
"post.mean.final.IP",0.351558798531333,0.383278732951621,0.367575374138607,0.413575647911819,0.392384570824618,0.405815116459403,0.399216781912706,0.290715801261803,0.415023691579297,0.377841338225152,0.433040658552315,0.363648051671605,0.390573252031521,0.450213654071676,0.336369015219256,0.348790596025463,0.369308671558678,0.428378258932087,0.386177303115259,0.333286945147212,0.341811133573322,0.302230896594584,0.391861568391514,0.294953408176985,0.391861568391514,102
"post.mean.initial.PC",0.0276665449379056,0.0513741898319394,0.0965600601989017,0.0104800331175779,0.034210856468623,0.0589071804062033,-0.0313468231310539,0.103866281641733,0.0415112222021874,0.0113138016608925,0.0407744577788022,-0.0316129434002603,0.00372704166893139,0.108960222267508,0.0720792134783909,0.0980097697000579,0.0608641084914279,0.0328756312496234,0.0952869261841891,0.0284268762585056,0.0122036096332512,0.0843808504547348,0.0684110265464543,0.112143721745822,0.0684110265464543,102
"post.mean.final.PC",0.0276665449379056,0.0513741898319394,0.0965600601989017,0.0104800331175779,0.034210856468623,0.0589071804062033,-0.0313468231310539,0.103866281641733,0.0415112222021874,0.0113138016608925,0.0407744577788022,-0.0316129434002603,0.00372704166893139,0.108960222267508,0.0720792134783909,0.0980097697000579,0.0608641084914279,0.0328756312496234,0.0952869261841891,0.0284268762585056,0.0122036096332512,0.0843808504547348,0.0684110265464543,0.112143721745822,0.0684110265464543,102
"cov.initial",0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,102
"cov.final",0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,102
"eff.mix.prob",1,1,0.450248032871332,1,1,0.966392859358124,1,0.545976262369611,1,1,1,1,1,0.385189812783463,0.746530162623682,0.462575353925858,0.917388513500007,1,0.441051874993467,1,1,0.630027970466063,0.794031584810179,0.531239070389775,0.794031584810179,102
