"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,135
"eff.mon.final",1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,135
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
"ss.initial",80,100,80,100,70,100,100,80,80,80,90,100,80,80,100,80,80,90,100,100,100,100,100,100,100,135
"ss.final",83,100,83,100,73,100,100,83,83,83,93,100,83,83,100,83,83,93,100,100,100,100,100,100,100,135
"mle.initial.IP",0.666666666666667,0.603448275862069,0.702127659574468,0.568965517241379,0.767441860465116,0.586206896551724,0.620689655172414,0.644444444444444,0.693877551020408,0.666666666666667,0.62962962962963,0.586206896551724,0.652173913043478,0.745098039215686,0.689655172413793,0.630434782608696,0.666666666666667,0.622641509433962,0.603448275862069,0.655172413793103,0.620689655172414,0.586206896551724,0.706896551724138,0.586206896551724,0.568965517241379,135
"mle.final.IP",0.66,0.603448275862069,0.693877551020408,0.568965517241379,0.75,0.586206896551724,0.620689655172414,0.638297872340426,0.693877551020408,0.653846153846154,0.62962962962963,0.586206896551724,0.659574468085106,0.730769230769231,0.689655172413793,0.638297872340426,0.68,0.622641509433962,0.603448275862069,0.655172413793103,0.620689655172414,0.586206896551724,0.706896551724138,0.586206896551724,0.568965517241379,135
"mle.initial.PC",0.34375,0.404761904761905,0.333333333333333,0.30952380952381,0.296296296296296,0.476190476190476,0.452380952380952,0.342857142857143,0.387096774193548,0.344827586206897,0.361111111111111,0.404761904761905,0.294117647058824,0.310344827586207,0.547619047619048,0.323529411764706,0.375,0.324324324324324,0.5,0.428571428571429,0.428571428571429,0.452380952380952,0.5,0.357142857142857,0.380952380952381,135
"mle.final.PC",0.333333333333333,0.404761904761905,0.323529411764706,0.30952380952381,0.344827586206897,0.476190476190476,0.452380952380952,0.361111111111111,0.382352941176471,0.32258064516129,0.384615384615385,0.404761904761905,0.333333333333333,0.32258064516129,0.547619047619048,0.361111111111111,0.363636363636364,0.3,0.5,0.428571428571429,0.428571428571429,0.452380952380952,0.5,0.357142857142857,0.380952380952381,135
"post.mean.initial.IP",0.435708424865657,0.441388880188865,0.441634607062278,0.376883005979887,0.460250739294023,0.477735459223365,0.473264075081753,0.422177512318193,0.46867638945701,0.442153054146132,0.429226190201227,0.436554835475501,0.401027766349246,0.45919044387878,0.546755632299771,0.409043048545601,0.451168719163717,0.406002623890082,0.496007747743771,0.470111212904845,0.459793051134159,0.463952851714072,0.525446683875931,0.409357402008136,0.418130656270412,135
"post.mean.final.IP",0.427663545955886,0.441388880188865,0.433275353113396,0.376883005979887,0.4710931867029,0.477735459223365,0.473264075081753,0.429652116006157,0.462706379449716,0.424018764703019,0.439137569940483,0.436554835475501,0.421940239158724,0.455014769595043,0.546755632299771,0.429652116006157,0.450053727147264,0.389079545780717,0.496007747743771,0.470111212904845,0.459793051134159,0.463952851714072,0.525446683875931,0.409357402008136,0.418130656270412,135
"post.mean.initial.PC",0.1597271525842,0.125828695206845,0.174489127418156,0.144548859356119,0.194184683549862,0.0904064623474874,0.116346071247802,0.15263563617321,0.157974372305308,0.158488111291698,0.14690454529775,0.117938285156576,0.168104404308595,0.192136681334548,0.113596798578936,0.152890515154921,0.151547476426904,0.155445622620392,0.0895387171978838,0.140330143009597,0.125064588270073,0.0997689905786468,0.138934953297069,0.135168013038245,0.118851627522114,135
"post.mean.final.PC",0.161946596712457,0.125828695206845,0.176174750255131,0.144548859356119,0.181864571780108,0.0904064623474874,0.116346071247802,0.14696826262386,0.161227160323657,0.161945277270612,0.141231836587387,0.117938285156576,0.162363034033706,0.187501800272296,0.113596798578936,0.14696826262386,0.161016562696261,0.164701245701081,0.0895387171978838,0.140330143009597,0.125064588270073,0.0997689905786468,0.138934953297069,0.135168013038245,0.118851627522114,135
"cov.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
"cov.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
"eff.mix.prob",0.77616445375824,0.393023642007853,0.88950461453738,0.562744172082357,0.938854401341351,0.546133759289533,0.399750405074585,0.606508753319539,0.747790850121595,0.780028961665868,0.518559894340756,0.364772849264359,0.77294583287874,0.948328940788694,0.573547816032359,0.606508753319539,0.748334543043167,0.788548081656844,0.586824569013457,0.497475328379156,0.407268905678668,0.44811315368222,0.562565915587017,0.442038343635262,0.365401036648643,135
