"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,30
"eff.mon.final",1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,30
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"ss.initial",90,90,100,100,80,80,80,80,70,100,80,100,90,70,100,80,80,100,90,90,90,90,80,100,80,30
"ss.final",93,93,100,100,83,83,83,83,73,100,83,100,93,73,100,83,83,100,93,93,93,93,83,100,83,30
"mle.initial.IP",0.654545454545455,0.607142857142857,0.603448275862069,0.603448275862069,0.645833333333333,0.666666666666667,0.645833333333333,0.725490196078431,0.69047619047619,0.603448275862069,0.638297872340426,0.568965517241379,0.735849056603774,0.744186046511628,0.603448275862069,0.702127659574468,0.666666666666667,0.586206896551724,0.576923076923077,0.673076923076923,0.641509433962264,0.60377358490566,0.6875,0.586206896551724,0.745098039215686,30
"mle.final.IP",0.666666666666667,0.607142857142857,0.603448275862069,0.603448275862069,0.64,0.653061224489796,0.66,0.730769230769231,0.704545454545455,0.603448275862069,0.638297872340426,0.568965517241379,0.745454545454545,0.733333333333333,0.603448275862069,0.714285714285714,0.673076923076923,0.586206896551724,0.566037735849057,0.685185185185185,0.636363636363636,0.592592592592593,0.68,0.586206896551724,0.745098039215686,30
"mle.initial.PC",0.4,0.323529411764706,0.428571428571429,0.404761904761905,0.34375,0.28125,0.375,0.344827586206897,0.142857142857143,0.428571428571429,0.363636363636364,0.547619047619048,0.432432432432432,0.296296296296296,0.428571428571429,0.303030303030303,0.344827586206897,0.428571428571429,0.315789473684211,0.421052631578947,0.378378378378378,0.378378378378378,0.28125,0.619047619047619,0.379310344827586,30
"mle.final.PC",0.416666666666667,0.351351351351351,0.428571428571429,0.404761904761905,0.363636363636364,0.264705882352941,0.363636363636364,0.32258064516129,0.137931034482759,0.428571428571429,0.361111111111111,0.547619047619048,0.421052631578947,0.321428571428571,0.428571428571429,0.294117647058824,0.387096774193548,0.428571428571429,0.325,0.435897435897436,0.368421052631579,0.41025641025641,0.272727272727273,0.619047619047619,0.34375,30
"post.mean.initial.IP",0.4589321347358,0.404897967587737,0.454923701362005,0.441388880188865,0.428261474211517,0.404532362206653,0.44390949364368,0.466058659821075,0.34789810194573,0.454923701362005,0.434132517936513,0.514727542719711,0.501916826906379,0.45005002704354,0.454923701362005,0.426509268826153,0.442153054146132,0.450213654071676,0.38525970470666,0.472775241712324,0.440990245401012,0.429019792495264,0.412594578961426,0.560636874668773,0.489799793776603,30
"post.mean.final.IP",0.471319213963378,0.416265688055349,0.454923701362005,0.441388880188865,0.435843855164109,0.387751316787272,0.442823960438768,0.455014769595043,0.35018909502482,0.454923701362005,0.429652116006157,0.514727542719711,0.499816404146906,0.456346319395211,0.454923701362005,0.426417471390509,0.462211191657247,0.450213654071676,0.385619625741482,0.484532438201634,0.433714129458024,0.442223992036833,0.404783515724181,0.560636874668773,0.46837200525021,30
"post.mean.initial.PC",0.144841491611323,0.149009733505015,0.117112621381152,0.125828695206845,0.15243577011674,0.175426788670363,0.143915025559894,0.178227128591408,0.205095111116965,0.117112621381152,0.144435236599056,0.0535844859283247,0.167180441656731,0.187245302333845,0.117112621381152,0.181735304220249,0.158488111291698,0.108960222267508,0.140911284478612,0.146135854554929,0.14647321603417,0.131266504522258,0.181987676961993,0.0342878355321992,0.176984533482501,30
"post.mean.final.PC",0.145961772420114,0.142445302232653,0.117112621381152,0.125828695206845,0.146495922276409,0.177764908102437,0.153850529432883,0.187501800272296,0.213084738165382,0.117112621381152,0.14696826262386,0.0535844859283247,0.175369204536644,0.181274465209909,0.117112621381152,0.189909891009375,0.151866277911686,0.108960222267508,0.135025476856217,0.147794355478401,0.148871088691524,0.116743357157786,0.183882136198524,0.0342878355321992,0.187752988078694,30
"cov.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"cov.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"eff.mix.prob",0.563909886256776,0.536768486239692,0.379853426379368,0.393023642007853,0.60419278845079,0.919282611765516,0.682841099380478,0.948328940788694,0.999065185244045,0.379853426379368,0.606508753319539,1,0.844041569125289,0.940008721348416,0.379853426379368,0.960789742448749,0.656494848572471,0.385189812783463,0.485558366836963,0.59293602218061,0.589567176648361,0.382192378537656,0.945793147586924,1,0.944499980863197,30
