"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","idx"
"eff.mon.initial",0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,185
"eff.mon.final",0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,185
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
"ss.initial",100,80,80,100,100,90,100,100,80,80,80,100,100,70,100,80,100,90,90,100,100,100,70,100,70,185
"ss.final",100,83,83,100,100,93,100,100,83,83,83,100,100,73,100,83,100,93,93,100,100,100,73,100,73,185
"mle.initial.IP",0.637931034482759,0.693877551020408,0.702127659574468,0.586206896551724,0.568965517241379,0.641509433962264,0.551724137931034,0.568965517241379,0.659574468085106,0.704545454545455,0.693877551020408,0.568965517241379,0.603448275862069,0.813953488372093,0.586206896551724,0.74,0.568965517241379,0.607142857142857,0.672413793103448,0.482758620689655,0.672413793103448,0.586206896551724,0.769230769230769,0.603448275862069,0.785714285714286,185
"mle.final.IP",0.637931034482759,0.692307692307692,0.72,0.586206896551724,0.568965517241379,0.62962962962963,0.551724137931034,0.568965517241379,0.673469387755102,0.695652173913043,0.693877551020408,0.568965517241379,0.603448275862069,0.822222222222222,0.586206896551724,0.75,0.568965517241379,0.607142857142857,0.672413793103448,0.482758620689655,0.672413793103448,0.586206896551724,0.75609756097561,0.603448275862069,0.767441860465116,185
"mle.initial.PC",0.452380952380952,0.258064516129032,0.393939393939394,0.404761904761905,0.380952380952381,0.405405405405405,0.404761904761905,0.476190476190476,0.212121212121212,0.416666666666667,0.32258064516129,0.380952380952381,0.547619047619048,0.259259259259259,0.523809523809524,0.366666666666667,0.476190476190476,0.323529411764706,0.40625,0.285714285714286,0.523809523809524,0.380952380952381,0.32258064516129,0.357142857142857,0.392857142857143,185
"mle.final.PC",0.452380952380952,0.258064516129032,0.393939393939394,0.404761904761905,0.380952380952381,0.41025641025641,0.404761904761905,0.476190476190476,0.205882352941176,0.405405405405405,0.352941176470588,0.380952380952381,0.547619047619048,0.285714285714286,0.523809523809524,0.387096774193548,0.476190476190476,0.351351351351351,0.4,0.285714285714286,0.523809523809524,0.380952380952381,0.3125,0.357142857142857,0.366666666666667,185
"post.mean.initial.IP",0.478165549983444,0.406596023646847,0.471626482926357,0.436554835475501,0.418130656270412,0.455280040435155,0.427361903415483,0.473318019784807,0.362832984673567,0.479381703843831,0.43787139742418,0.418130656270412,0.523735367545883,0.465355623534056,0.505408564497423,0.479620992718702,0.473318019784807,0.404897967587737,0.472082963224761,0.338443431426079,0.528328177694598,0.422938714040755,0.45909401857704,0.414507451226908,0.508122734393241,185
"post.mean.final.IP",0.478165549983444,0.408236228087678,0.479897318276132,0.436554835475501,0.418130656270412,0.453093263794186,0.427361903415483,0.473318019784807,0.36414305408832,0.470544269317744,0.448016774755157,0.418130656270412,0.523735367545883,0.480790008927781,0.505408564497423,0.49277760257752,0.473318019784807,0.416265688055349,0.466130056587028,0.338443431426079,0.528328177694598,0.422938714040755,0.448989685753709,0.414507451226908,0.485670571936215,185
"post.mean.initial.PC",0.124368368539436,0.188967473190786,0.159443163106293,0.117938285156576,0.118851627522114,0.138166307178944,0.101562459873634,0.0818297843499187,0.190791576354346,0.154307724196037,0.173818066327983,0.118851627522114,0.0704457816098313,0.215080853079579,0.0714181128659783,0.17847670986851,0.0818297843499187,0.149009733505015,0.149396484881407,0.116102364493151,0.114265558130115,0.126677017485717,0.190248854217748,0.142460805387395,0.181054114488769,185
"post.mean.final.PC",0.124368368539436,0.190246858652028,0.167424909493547,0.117938285156576,0.118851627522114,0.132905924412126,0.101562459873634,0.0818297843499187,0.198885224564637,0.155778989627795,0.168803385692488,0.118851627522114,0.0704457816098313,0.215878524021427,0.0714181128659783,0.179108099453483,0.0818297843499187,0.142445302232653,0.153000011151123,0.116102364493151,0.114265558130115,0.126677017485717,0.191034622587975,0.142460805387395,0.183010913230816,185
"cov.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
"cov.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
"eff.mix.prob",0.417861405843843,0.967690533982915,0.810513749430248,0.364772849264359,0.365401036648643,0.45356644539019,0.400602730511954,0.642315845000389,0.988929186859083,0.692819110910668,0.826947757022274,0.365401036648643,0.842301178614793,0.997715618127644,0.811339365959444,0.897597066791494,0.642315845000389,0.536768486239692,0.638904415060752,0.448160301892269,0.529877915116638,0.389117102703203,0.969717183299987,0.511207632907013,0.937323394744892,185
