"","X0","X0.01","X0.02","X0.03","X0.04","X0.05","X0.06","X0.07","X0.08","X0.09","X0.1","X0.11","X0.12","X0.13","X0.14","X0.15","X0.16","X0.17","X0.18","X0.19","X0.2","X0.21","X0.22","X0.23","X0.24","X0.25","X0.26","X0.27","X0.28","X0.29","X0.3","X0.31","X0.32","X0.33","X0.34","X0.35","X0.36","X0.37","X0.38","X0.39","X0.4","X0.41","X0.42","X0.43","X0.44","X0.45","X0.46","X0.47","X0.48","X0.49","X0.5","X0.51","X0.52","X0.53","X0.54","X0.55","X0.56","X0.57","X0.58","X0.59","X0.6","X0.61","X0.62","X0.63","X0.64","X0.65","X0.66","X0.67","X0.68","X0.69","X0.7","X0.71","X0.72","X0.73","X0.74","X0.75","X0.76","X0.77","X0.78","X0.79","X0.8","X0.81","X0.82","X0.83","X0.84","X0.85","X0.86","X0.87","X0.88","X0.89","X0.9","X0.91","X0.92","X0.93","X0.94","X0.95","X0.96","X0.97","X0.98","X0.99","X1","idx"
"1",0.720847354577868,0.792625519051044,0.831821800909021,0.838307917793618,0.850683836119139,0.853180618393006,0.866537798697276,0.875644109690459,0.879280358438858,0.882993588126968,0.889155266562789,0.889257505120737,0.894398328721988,0.895825700870806,0.900947645958155,0.902297481458865,0.908644036653691,0.911873433378481,0.915789923134576,0.916556748482423,0.921583479741515,0.923645341700563,0.924585173834134,0.924929861411982,0.924951862746738,0.926721569434868,0.927048600676488,0.927265187843579,0.933476168607958,0.9355274284549,0.935663271161482,0.937170181187338,0.938878417555851,0.939993529458395,0.940432295401935,0.942037431066365,0.942037431066365,0.943363260583738,0.944084030779512,0.944960337598909,0.946276224994854,0.94647963611598,0.947423926308117,0.948854534502814,0.950332943496146,0.951074781897899,0.951282845291415,0.951462526507402,0.951462526507402,0.951757251077356,0.952802183643557,0.953258688110741,0.953258688110741,0.953729073685331,0.953870490320471,0.953870490320471,0.955361614119823,0.955361614119823,0.957382202791272,0.957395450497907,0.95823352259945,0.95939216624551,0.959444116183204,0.960072245990356,0.960328275226941,0.961177192822465,0.96199679707073,0.962090575161184,0.9629540725949,0.9629540725949,0.963367183410449,0.963823780739288,0.963956470307051,0.964716594732219,0.965558434383648,0.965558434383648,0.965700918817113,0.966276580189117,0.966276580189117,0.966276580189117,0.967205705927315,0.967984263172361,0.968770267290269,0.969307223207403,0.969653660205605,0.970197334864508,0.970719737072487,0.970719737072487,0.971211874520469,0.971668650263072,0.971748388170993,0.972067339802676,0.972067339802676,0.97277140016697,0.973165038201512,0.973374976765359,0.973575130061308,0.974048113080761,0.974678123873185,0.974697331078698,0.974697331078698,2
