"","X0","X0.01","X0.02","X0.03","X0.04","X0.05","X0.06","X0.07","X0.08","X0.09","X0.1","X0.11","X0.12","X0.13","X0.14","X0.15","X0.16","X0.17","X0.18","X0.19","X0.2","X0.21","X0.22","X0.23","X0.24","X0.25","X0.26","X0.27","X0.28","X0.29","X0.3","X0.31","X0.32","X0.33","X0.34","X0.35","X0.36","X0.37","X0.38","X0.39","X0.4","X0.41","X0.42","X0.43","X0.44","X0.45","X0.46","X0.47","X0.48","X0.49","X0.5","X0.51","X0.52","X0.53","X0.54","X0.55","X0.56","X0.57","X0.58","X0.59","X0.6","X0.61","X0.62","X0.63","X0.64","X0.65","X0.66","X0.67","X0.68","X0.69","X0.7","X0.71","X0.72","X0.73","X0.74","X0.75","X0.76","X0.77","X0.78","X0.79","X0.8","X0.81","X0.82","X0.83","X0.84","X0.85","X0.86","X0.87","X0.88","X0.89","X0.9","X0.91","X0.92","X0.93","X0.94","X0.95","X0.96","X0.97","X0.98","X0.99","X1","idx"
"1",0.753431930109716,0.87603572018432,0.89098277694316,0.902297481458865,0.911741607385996,0.916006199486207,0.919265374052197,0.923252254380362,0.924951862746738,0.927048600676488,0.930200074888952,0.930658386794671,0.932187046233598,0.934087512755702,0.935875325573541,0.937342967298655,0.939129288494568,0.940404516078686,0.940432295401935,0.941720782962492,0.943377443674242,0.944084030779512,0.945670311336224,0.946176325182489,0.94647963611598,0.947722123210897,0.94880670847806,0.948813130212864,0.948917156657307,0.951074781897899,0.951074781897899,0.951282845291415,0.951462526507402,0.95298478543043,0.953258688110741,0.953870490320471,0.955361614119823,0.955361614119823,0.956149400986099,0.957382202791272,0.957382202791272,0.958044588123041,0.958307013857939,0.959320425855362,0.959320425855362,0.959444116183204,0.960072245990356,0.960704506636626,0.961177192822465,0.961177192822465,0.96199679707073,0.962021671421905,0.962021671421905,0.962553640520208,0.963367183410449,0.963367183410449,0.963823780739288,0.964653090537808,0.964653090537808,0.964720648191437,0.965558434383648,0.966067307360309,0.966067307360309,0.966276580189117,0.967243855501618,0.967396453798828,0.967396453798828,0.968700346695289,0.968700346695289,0.968700346695289,0.969307223207403,0.969307223207403,0.969706958205328,0.969973448203945,0.97025652824059,0.970719737072487,0.970719737072487,0.971211874520469,0.971211874520469,0.97130322966899,0.972067339802676,0.972067339802676,0.97227473232739,0.972412994010532,0.972412994010532,0.972819025655484,0.973352737510254,0.973352737510254,0.973352737510254,0.973502655111058,0.973575130061308,0.973575130061308,0.974048113080761,0.974048113080761,0.974154209376645,0.974578594560181,0.974678123873185,0.974678123873185,0.974697331078698,0.974697331078698,0.974697331078698,64
