"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.972888856847927,0.972936343402632,0.973363722394981,0.974076020715563,0.974651256689109,0.974839813204236,0.974856088499663,0.974865853676919,0.974866938696614,274
