"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.969205163347433,0.969415731403677,0.971310843909876,0.973577135319561,0.974058967861283,0.974368548468902,0.974665801884558,0.974840455776363,0.974859861764342,215
