"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.972528209857035,0.972534777144553,0.972593882732215,0.972692392044984,0.972856574232933,0.973020756420882,0.973119265733652,0.973178371321313,0.973184938608831,65
