"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.972445967411852,0.972448713363233,0.972473426925664,0.972514616196382,0.972583264980913,0.972651913765444,0.972693103036162,0.972717816598593,0.972720562549975,210
