"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.968255850536738,0.968408798574041,0.969785330909763,0.972079551469301,0.973559538192138,0.973772763965778,0.973786814816763,0.973795245327354,0.973796182050752,299
