"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.974160213191764,0.974163529869192,0.97419337996605,0.974243130127481,0.974326047063198,0.974408963998916,0.974458714160346,0.974488564257205,0.974491880934633,137
