"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.97304785915164,0.973065688273858,0.973226150373821,0.973493587207091,0.973939315262542,0.974385043317993,0.974652480151263,0.974812942251226,0.974830771373444,288
