"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.968465865623697,0.968659336178722,0.970400571173952,0.972373687418647,0.973229763953066,0.974139006629294,0.974362443962707,0.97451301809524,0.97452974855441,309
