"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.96949099018046,0.969540797698703,0.969989065362891,0.970736178136538,0.971981366092617,0.973226554048696,0.973973666822343,0.974421934486531,0.974471742004775,153
