"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.970333760492396,0.970420898910185,0.971205144670289,0.972512220937129,0.973976633396475,0.974762584472992,0.974848430250738,0.974899937717386,0.974905660769236,214
