"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.97151930029153,0.971552280261474,0.971849099990972,0.972343799540134,0.973168298788739,0.973992798037343,0.974487497586506,0.974784317316004,0.974817297285948,94
