"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.968969443875173,0.969008275438154,0.969357759504983,0.969813705490869,0.970489373744642,0.971327514791837,0.971959562514129,0.972418796305696,0.972469822282537,140
