"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.972557894976717,0.9725746421813,0.97272536702254,0.972976575091273,0.97339525520583,0.973872128266778,0.974158252103348,0.974329926405289,0.974349001327727,310
