"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.972973888368148,0.972993475176255,0.973169756449214,0.973463558570814,0.973953228773479,0.974442898976144,0.974736701097744,0.974912982370703,0.97493256917881,303
