"","X1","idx"
"y1.IP.50",20,22
"y0.IP.50",13,22
"y1.PC.50",10,22
"y0.PC.50",9,22
"eff.prob.50",0.793180454240286,22
"fut.prob.50",0.494759977586214,22
"eff.mix.prob.50",0.700259355838286,22
"box.skpt.50",0.47019550710973,22
"box.enth.50",0.769936151271444,22
"box.ni.50",NA,22
"y1.IP.52",20,22
"y0.IP.52",13,22
"y1.PC.52",10,22
"y0.PC.52",9,22
"eff.prob.52",0.793180454240286,22
"fut.prob.52",0.494759977586214,22
"eff.mix.prob.52",0.700259355838286,22
"box.skpt.52",0.47019550710973,22
"box.enth.52",0.769936151271444,22
"box.ni.52",NA,22
"y1.IP.54",21,22
"y0.IP.54",13,22
"y1.PC.54",10,22
"y0.PC.54",10,22
"eff.prob.54",0.861087060468876,22
"fut.prob.54",0.454730118267318,22
"eff.mix.prob.54",0.603028808892905,22
"box.skpt.54",0.413194812548919,22
"box.enth.54",0.810166003656015,22
"box.ni.54",NA,22
"y1.IP.56",21,22
"y0.IP.56",14,22
"y1.PC.56",10,22
"y0.PC.56",11,22
"eff.prob.56",0.86865055296158,22
"fut.prob.56",0.457375334614647,22
"eff.mix.prob.56",0.577807051913032,22
"box.skpt.56",0.439598791783986,22
"box.enth.56",0.861791739870954,22
"box.ni.56",NA,22
"y1.IP.58",21,22
"y0.IP.58",14,22
"y1.PC.58",11,22
"y0.PC.58",12,22
"eff.prob.58",0.866076409678905,22
"fut.prob.58",0.46079344197324,22
"eff.mix.prob.58",0.587952540249621,22
"box.skpt.58",0.444024860765551,22
"box.enth.58",0.85607232051593,22
"box.ni.58",NA,22
"y1.IP.60",21,22
"y0.IP.60",15,22
"y1.PC.60",11,22
"y0.PC.60",13,22
"eff.prob.60",0.869685542250317,22
"fut.prob.60",0.465005971311497,22
"eff.mix.prob.60",0.572590400956481,22
"box.skpt.60",0.474894614391153,22
"box.enth.60",0.902304213434672,22
"box.ni.60",NA,22
"y1.IP.62",21,22
"y0.IP.62",15,22
"y1.PC.62",11,22
"y0.PC.62",15,22
"eff.prob.62",0.918476403453316,22
"fut.prob.62",0.425502162910808,22
"eff.mix.prob.62",0.477330514639049,22
"box.skpt.62",0.390969517783039,22
"box.enth.62",0.913639003143991,22
"box.ni.62",NA,22
"y1.IP.64",21,22
"y0.IP.64",15,22
"y1.PC.64",11,22
"y0.PC.64",17,22
"eff.prob.64",0.94460150457815,22
"fut.prob.64",0.388929661060896,22
"eff.mix.prob.64",0.429197540128864,22
"box.skpt.64",0.305588806535715,22
"box.enth.64",0.87639126640685,22
"box.ni.64",NA,22
"y1.IP.66",22,22
"y0.IP.66",16,22
"y1.PC.66",11,22
"y0.PC.66",17,22
"eff.prob.66",0.94433358982389,22
"fut.prob.66",0.393258750560276,22
"eff.mix.prob.66",0.428037792703299,22
"box.skpt.66",0.320546698843901,22
"box.enth.66",0.892508906140602,22
"box.ni.66",NA,22
"y1.IP.68",22,22
"y0.IP.68",17,22
"y1.PC.68",11,22
"y0.PC.68",18,22
"eff.prob.68",0.941779554706765,22
"fut.prob.68",0.398602891551395,22
"eff.mix.prob.68",0.438945114327925,22
"box.skpt.68",0.335999839751973,22
"box.enth.68",0.897054725424048,22
"box.ni.68",NA,22
"y1.IP.70",22,22
"y0.IP.70",18,22
"y1.PC.70",12,22
"y0.PC.70",18,22
"eff.prob.70",0.914756798717147,22
"fut.prob.70",0.447364602543066,22
"eff.mix.prob.70",0.473463310226119,22
"box.skpt.70",0.439547053952284,22
"box.enth.70",0.966083743726164,22
"box.ni.70",NA,22
"y1.IP.72",23,22
"y0.IP.72",18,22
"y1.PC.72",12,22
"y0.PC.72",19,22
"eff.prob.72",0.940618214047049,22
"fut.prob.72",0.409570150037658,22
"eff.mix.prob.72",0.434368264502824,22
"box.skpt.72",0.354976618835771,22
"box.enth.72",0.920608354332948,22
"box.ni.72",NA,22
"y1.IP.74",24,22
"y0.IP.74",18,22
"y1.PC.74",13,22
"y0.PC.74",19,22
"eff.prob.74",0.939607512482773,22
"fut.prob.74",0.415078194226177,22
"eff.mix.prob.74",0.434399449593069,22
"box.skpt.74",0.363098861456477,22
"box.enth.74",0.928699411863408,22
"box.ni.74",NA,22
"y1.IP.76",24,22
"y0.IP.76",19,22
"y1.PC.76",13,22
"y0.PC.76",20,22
"eff.prob.76",0.937768342387746,22
"fut.prob.76",0.420437016218892,22
"eff.mix.prob.76",0.440214142754653,22
"box.skpt.76",0.381148594889906,22
"box.enth.76",0.940934452135253,22
"box.ni.76",NA,22
"y1.IP.78",25,22
"y0.IP.78",20,22
"y1.PC.78",13,22
"y0.PC.78",22,22
"eff.prob.78",0.95568157942185,22
"fut.prob.78",0.388776526270409,22
"eff.mix.prob.78",0.410621909459653,22
"box.skpt.78",0.304180808027044,22
"box.enth.78",0.893558898567391,22
"box.ni.78",NA,22
"y1.IP.80",25,22
"y0.IP.80",20,22
"y1.PC.80",13,22
"y0.PC.80",22,22
"eff.prob.80",0.95568157942185,22
"fut.prob.80",0.388776526270409,22
"eff.mix.prob.80",0.410621909459653,22
"box.skpt.80",0.304180808027044,22
"box.enth.80",0.893558898567391,22
"box.ni.80",NA,22
"y1.IP.82",25,22
"y0.IP.82",21,22
"y1.PC.82",14,22
"y0.PC.82",22,22
"eff.prob.82",0.934881383866493,22
"fut.prob.82",0.43647923279427,22
"eff.mix.prob.82",0.441142517463008,22
"box.skpt.82",0.41449550398647,22
"box.enth.82",0.973352986523461,22
"box.ni.82",NA,22
"y1.IP.84",26,22
"y0.IP.84",22,22
"y1.PC.84",16,22
