"","X1","idx"
"y1.IP.50",20,5
"y0.IP.50",13,5
"y1.PC.50",10,5
"y0.PC.50",9,5
"eff.prob.50",0.755874666389708,5
"fut.prob.50",0.494759977586214,5
"eff.mix.prob.50",0.8,5
"box.skpt.50",NA,5
"box.enth.50",NA,5
"box.ni.50",NA,5
"y1.IP.52",20,5
"y0.IP.52",13,5
"y1.PC.52",10,5
"y0.PC.52",9,5
"eff.prob.52",0.755874666389708,5
"fut.prob.52",0.494759977586214,5
"eff.mix.prob.52",0.8,5
"box.skpt.52",NA,5
"box.enth.52",NA,5
"box.ni.52",NA,5
"y1.IP.54",21,5
"y0.IP.54",13,5
"y1.PC.54",10,5
"y0.PC.54",10,5
"eff.prob.54",0.796198921329119,5
"fut.prob.54",0.454730118267318,5
"eff.mix.prob.54",0.8,5
"box.skpt.54",NA,5
"box.enth.54",NA,5
"box.ni.54",NA,5
"y1.IP.56",21,5
"y0.IP.56",14,5
"y1.PC.56",10,5
"y0.PC.56",11,5
"eff.prob.56",0.797039903800521,5
"fut.prob.56",0.457375334614647,5
"eff.mix.prob.56",0.8,5
"box.skpt.56",NA,5
"box.enth.56",NA,5
"box.ni.56",NA,5
"y1.IP.58",21,5
"y0.IP.58",14,5
"y1.PC.58",11,5
"y0.PC.58",12,5
"eff.prob.58",0.797761357859465,5
"fut.prob.58",0.46079344197324,5
"eff.mix.prob.58",0.8,5
"box.skpt.58",NA,5
"box.enth.58",NA,5
"box.ni.58",NA,5
"y1.IP.60",21,5
"y0.IP.60",15,5
"y1.PC.60",11,5
"y0.PC.60",13,5
"eff.prob.60",0.797324957529334,5
"fut.prob.60",0.465005971311497,5
"eff.mix.prob.60",0.8,5
"box.skpt.60",NA,5
"box.enth.60",NA,5
"box.ni.60",NA,5
"y1.IP.62",21,5
"y0.IP.62",15,5
"y1.PC.62",11,5
"y0.PC.62",15,5
"eff.prob.62",0.833089736097566,5
"fut.prob.62",0.425502162910808,5
"eff.mix.prob.62",0.8,5
"box.skpt.62",NA,5
"box.enth.62",NA,5
"box.ni.62",NA,5
"y1.IP.64",21,5
"y0.IP.64",15,5
"y1.PC.64",11,5
"y0.PC.64",17,5
"eff.prob.64",0.86309509032595,5
"fut.prob.64",0.388929661060896,5
"eff.mix.prob.64",0.8,5
"box.skpt.64",NA,5
"box.enth.64",NA,5
"box.ni.64",NA,5
"y1.IP.66",22,5
"y0.IP.66",16,5
"y1.PC.66",11,5
"y0.PC.66",17,5
"eff.prob.66",0.862632778162221,5
"fut.prob.66",0.393258750560276,5
"eff.mix.prob.66",0.8,5
"box.skpt.66",NA,5
"box.enth.66",NA,5
"box.ni.66",NA,5
"y1.IP.68",22,5
"y0.IP.68",17,5
"y1.PC.68",11,5
"y0.PC.68",18,5
"eff.prob.68",0.861492997434113,5
"fut.prob.68",0.398602891551395,5
"eff.mix.prob.68",0.8,5
"box.skpt.68",NA,5
"box.enth.68",NA,5
"box.ni.68",NA,5
"y1.IP.70",22,5
"y0.IP.70",18,5
"y1.PC.70",12,5
"y0.PC.70",18,5
"eff.prob.70",0.82783143564282,5
"fut.prob.70",0.447364602543066,5
"eff.mix.prob.70",0.8,5
"box.skpt.70",NA,5
"box.enth.70",NA,5
"box.ni.70",NA,5
"y1.IP.72",23,5
"y0.IP.72",18,5
"y1.PC.72",12,5
"y0.PC.72",19,5
"eff.prob.72",0.858793989774162,5
"fut.prob.72",0.409570150037658,5
"eff.mix.prob.72",0.8,5
"box.skpt.72",NA,5
"box.enth.72",NA,5
"box.ni.72",NA,5
"y1.IP.74",24,5
"y0.IP.74",18,5
"y1.PC.74",13,5
"y0.PC.74",19,5
"eff.prob.74",0.857305393001471,5
"fut.prob.74",0.415078194226177,5
"eff.mix.prob.74",0.8,5
"box.skpt.74",NA,5
"box.enth.74",NA,5
"box.ni.74",NA,5
"y1.IP.76",24,5
"y0.IP.76",19,5
"y1.PC.76",13,5
"y0.PC.76",20,5
"eff.prob.76",0.856160051759477,5
"fut.prob.76",0.420437016218892,5
"eff.mix.prob.76",0.8,5
"box.skpt.76",NA,5
"box.enth.76",NA,5
"box.ni.76",NA,5
"y1.IP.78",25,5
"y0.IP.78",20,5
"y1.PC.78",13,5
"y0.PC.78",22,5
"eff.prob.78",0.882301331270184,5
"fut.prob.78",0.388776526270409,5
"eff.mix.prob.78",0.8,5
"box.skpt.78",NA,5
"box.enth.78",NA,5
"box.ni.78",NA,5
"y1.IP.80",25,5
"y0.IP.80",20,5
"y1.PC.80",13,5
"y0.PC.80",22,5
"eff.prob.80",0.882301331270184,5
"fut.prob.80",0.388776526270409,5
"eff.mix.prob.80",0.8,5
"box.skpt.80",NA,5
"box.enth.80",NA,5
"box.ni.80",NA,5
"y1.IP.82",25,5
"y0.IP.82",21,5
"y1.PC.82",14,5
"y0.PC.82",22,5
"eff.prob.82",0.852563683264426,5
"fut.prob.82",0.43647923279427,5
"eff.mix.prob.82",0.8,5
"box.skpt.82",NA,5
"box.enth.82",NA,5
"box.ni.82",NA,5
"y1.IP.84",26,5
"y0.IP.84",22,5
"y1.PC.84",16,5
"y0.PC.84",22,5
"eff.prob.84",0.817563805110019,5
"fut.prob.84",0.489860861209323,5
"eff.mix.prob.84",0.8,5
"box.skpt.84",NA,5
"box.enth.84",NA,5
"box.ni.84",NA,5
"y1.IP.86",26,5
"y0.IP.86",22,5
"y1.PC.86",16,5
"y0.PC.86",22,5
"eff.prob.86",0.817563805110019,5
"fut.prob.86",0.489860861209323,5
"eff.mix.prob.86",0.8,5
"box.skpt.86",NA,5
"box.enth.86",NA,5
"box.ni.86",NA,5
"y1.IP.88",27,5
"y0.IP.88",23,5
"y1.PC.88",16,5
"y0.PC.88",22,5
"eff.prob.88",0.817865454083822,5
"fut.prob.88",0.493092988054606,5
"eff.mix.prob.88",0.8,5
"box.skpt.88",NA,5
"box.enth.88",NA,5
"box.ni.88",NA,5
"y1.IP.90",27,5
"y0.IP.90",25,5
"y1.PC.90",16,5
"y0.PC.90",22,5
"eff.prob.90",0.784296417615163,5
"fut.prob.90",0.537185109326575,5
"eff.mix.prob.90",0.8,5
"box.skpt.90",NA,5
"box.enth.90",NA,5
"box.ni.90",NA,5
"y1.IP.92",28,5
"y0.IP.92",25,5
"y1.PC.92",17,5
"y0.PC.92",22,5
"eff.prob.92",0.781496953191291,5
"fut.prob.92",0.543726628278592,5
"eff.mix.prob.92",0.8,5
"box.skpt.92",NA,5
"box.enth.92",NA,5
"box.ni.92",NA,5
"y1.IP.initial",28,5
"y0.IP.initial",25,5
"y1.PC.initial",17,5
"y0.PC.initial",22,5
"eff.prob.initial",0.781496953191291,5
"fut.prob.initial",0.543726628278592,5
"eff.mix.prob.initial",0.8,5
"box.skpt.initial",NA,5
"box.enth.initial",NA,5
"box.ni.initial",NA,5
"y1.IP.final",28,5
"y0.IP.final",25,5
"y1.PC.final",17,5
"y0.PC.final",22,5
"eff.prob.final",0.781496953191291,5
"fut.prob.final",0.543726628278592,5
"eff.mix.prob.final",0.8,5
"box.skpt.final",NA,5
"box.enth.final",NA,5
"box.ni.final",NA,5
