"","y1.PC","y0.PC","y1.IP","y0.IP","box.ni","box.skpt","box.enth","pm_rd","pm_pi0","lower_rd","upper_rd","lower_pi0","upper_pi0"
"3168",16,25,32,24,0.940404161402211,0.2419148569884,0.872548953313837,0.131998593502581,0.415175434600445,0.00625423777648489,0.300580876637359,0.246882930130912,0.521219893596822
"3169",16,25,33,19,0.860615972443001,0.0761024824262504,0.557553735466295,0.1736782782462,0.42740043235346,0.0403775013512994,0.301590682562895,0.328789333915547,0.537081804417593
"3170",16,25,33,21,0.897104706399984,0.118669388815118,0.693133642010734,0.154618596497709,0.422575112457121,0.0189253874813629,0.310244456736148,0.272690489602599,0.53655901707138
"3171",16,25,33,22,0.907487224792267,0.144518063381194,0.743856657239199,0.145693765674169,0.422548081983647,0.011873316176312,0.303220508698271,0.264348934248911,0.53064461243257
"3172",16,25,33,23,0.928961255832112,0.177185275966273,0.793427247883208,0.140475790026777,0.418483346045662,0.00745545620766972,0.30985560716876,0.255760476513144,0.525850019026064
"3173",16,25,33,25,0.942390176373034,0.240778959339017,0.878966181782017,0.129042629163489,0.415352486443914,0.00600164053534473,0.308339701005866,0.237565282908163,0.52466307785211
"3174",16,25,34,20,0.866882750700949,0.0808912169101031,0.580557204909344,0.166837546665407,0.426286311064785,0.0435451077182291,0.313097769717062,0.31995412228989,0.543005333324751
"3175",16,25,34,22,0.900599141026995,0.126910352527668,0.705754422977286,0.151350859537449,0.42382106578786,0.0219043827977301,0.311145994892071,0.281023933552324,0.540121139179438
"3176",16,25,34,23,0.913384216473628,0.150811908740687,0.760875887432376,0.145535061226661,0.423533763331465,0.022341037253489,0.314061266081971,0.262670088703081,0.533613822110196
"3177",16,25,34,24,0.929934557502704,0.182470105418271,0.806967526649016,0.140054042713499,0.421783565620569,0.0251104529911469,0.31299446769475,0.245869143327206,0.529239937247003
"3178",16,25,35,19,0.826047140399972,0.0537113488430965,0.484957668628972,0.192112471220411,0.422624005865951,0.0511234058820573,0.305773139052856,0.355956651942468,0.542732862856974
"3179",16,25,35,21,0.872742503178564,0.0875310695103225,0.609482222091127,0.165436497706581,0.425035653453659,0.0361364819649507,0.308395658809316,0.310865876779537,0.537654344141369
"3180",16,25,35,23,0.903874398403794,0.130624735126585,0.71294936160008,0.151327490683585,0.420612534155201,0.0180797238400806,0.309668906210419,0.2721410425271,0.529607722164926
"3181",16,25,36,20,0.842634613225415,0.0582289127782002,0.504864567064003,0.178849249197697,0.428468095753913,0.0538111290086168,0.308901939267701,0.344328936314349,0.543321205031828
"3182",16,25,36,22,0.890318331052645,0.0921651455444097,0.620401037544933,0.165074535993108,0.425346282072073,0.0365060475181872,0.306634296902472,0.311982748579165,0.537659394920066
"3183",16,26,10,48,0.7321768127536,0.112971172685782,0.00360957447097802,-0.174735774853877,0.36881460543162,-0.308770256321783,0.248245917210438,-0.0206489439786632,0.477368888818811
"3184",16,26,11,47,0.776454853736749,0.167828313136807,0.00695219213287009,-0.160363394136372,0.369551031359806,-0.307973451201782,0.249718158603131,0.00333029981129354,0.49114793811629
"3185",16,26,12,46,0.825165477701013,0.233470055516329,0.012781681551622,-0.135802000223425,0.365108019627086,-0.28740128003008,0.246861993833498,0.0183577718624489,0.491176596304784
"3186",16,26,13,45,0.859697852855699,0.31261072648603,0.0229268846015825,-0.10799125206749,0.358701288966342,-0.263543078133107,0.239292202942571,0.0396779757915018,0.479329300736204
"3187",16,26,14,44,0.888608153531683,0.401773813323144,0.0382442789405461,-0.0833212824275002,0.355758464563927,-0.23561614809476,0.236950707052504,0.0571681262371529,0.472156578835722
"3188",16,26,15,43,0.927286880990271,0.500830208850069,0.06054790490298,-0.0630026951603974,0.355796683985227,-0.225039217343837,0.249219440752785,0.0551777373182721,0.475424328459384
"3189",16,26,16,42,0.942189142320543,0.602344582449327,0.0936996460803946,-0.0449317440849265,0.354436405883815,-0.197923483431383,0.249013374289934,0.0691044483937717,0.471627705577888
"3190",16,26,17,41,0.964090613929003,0.707664094310089,0.13730427414689,-0.0307285978904241,0.358567540822593,-0.166881109643697,0.252325464709213,0.0789344027791429,0.47081010951634
"3191",16,26,18,40,0.984735935692699,0.806962669519793,0.189230579114811,-0.0200953224354586,0.358993907388863,-0.137436579943606,0.250339329195132,0.0868254828811132,0.4600552101232
"3192",16,26,19,39,0.987503085259445,0.884447125732501,0.258607631465703,-0.00276473293164544,0.35703126282551,-0.106380706105241,0.257723382804932,0.114047265322772,0.4626842993274
"3193",16,26,20,38,0.993050223860777,0.945516154203504,0.337569178044103,0.00270911356422846,0.365158923221427,-0.100832683268036,0.263738572484201,0.115794839750142,0.471339077291602
"3194",16,26,21,37,0.997217997605182,0.986130004601193,0.424003215650694,0.000877960484966604,0.375049966210998,-0.104347526160558,0.271392483947558,0.117115458049182,0.483693457488153
"3195",16,26,22,36,0.999997924178541,1.00002750386382,0.510596222391226,0.00324745806780476,0.382446071967675,-0.115227900796981,0.278422552462032,0.119908885293907,0.487702471991698
"3196",16,26,23,35,0.998607933293951,0.993045333690863,0.613211799294273,0.0190114104926955,0.38149107064845,-0.0948670978193434,0.274395542074745,0.140075261942028,0.495518003236692
"3197",16,26,24,34,0.99582848495115,0.955507822680799,0.707720771779331,0.03635843298959,0.383111233967086,-0.0843645663587012,0.273738695960292,0.155917738391638,0.494136201452971
"3198",16,26,25,33,0.994439044207025,0.896959262257853,0.807363820547938,0.0459075724531743,0.384435733113941,-0.0626033818992411,0.278531425343478,0.167886657083289,0.489571507514085
"3199",16,26,26,32,0.99166225711797,0.821254956276874,0.88096683271184,0.0590345914865159,0.386657519654137,-0.0608358141996557,0.278630557940523,0.19123859079945,0.498134215420654
"3200",16,26,27,31,0.990274499868848,0.735871408823044,0.941839824012874,0.0762457005631171,0.386549897796857,-0.0445831829105334,0.27972071538169,0.198893791851957,0.498015366850936
"3201",16,26,28,30,0.98888805186509,0.635662011525346,0.98025277502967,0.0871352155351518,0.391577333613364,-0.0407577378639298,0.282800497655989,0.200506048536025,0.502312424141184
"3202",16,26,29,29,0.986118281093964,0.538520458964014,1.00000778552197,0.0973440265461512,0.393339332293852,-0.0196304155687792,0.289096071248647,0.220484735358286,0.510024944904391
"3203",16,26,30,28,0.983356033096875,0.443876766246878,0.996688904516244,0.106387621860797,0.397677513637906,-0.0220736420375876,0.288637593806253,0.217682262566474,0.514509873718628
"3204",16,26,31,21,0.910373149853329,0.142967695775683,0.732218060718765,0.147783070593557,0.416614440543866,0.016642786980125,0.299819780596366,0.27110666414466,0.527907450003959
"3205",16,26,31,24,0.942009925784727,0.236269759881774,0.879090975020022,0.130940916088724,0.409345101444061,0.0083022568503736,0.293784207309769,0.241607777894053,0.511326032212926
"3206",16,26,31,27,0.970957187502964,0.352612662038913,0.973750065659632,0.12025331038497,0.401767324439391,-0.00468993361010122,0.291870437831367,0.225661342039293,0.510301026721283
"3207",16,26,32,21,0.89454888774331,0.122242291168333,0.678896575710457,0.153649358841285,0.417114549074549,0.0221763686839688,0.29846452890703,0.28677774684617,0.527643661523878
"3208",16,26,32,22,0.917840153055699,0.146909357924407,0.744550789540495,0.144670878631318,0.413940115197324,0.0244993278907229,0.302792549668012,0.265507121224188,0.520066639095951
"3209",16,26,32,23,0.930580536190911,0.176003983168894,0.799713531138042,0.143960804574557,0.410816920081517,0.0186241207349639,0.300964362621149,0.260325863441367,0.522119313996091
"3210",16,26,32,25,0.942593919291271,0.24037735844621,0.882359468829847,0.128091393415355,0.407891766374284,0.0108997223765388,0.300713723157691,0.23404535236156,0.51358441248741
"3211",16,26,32,26,0.949016025357983,0.278840545205153,0.917105397633004,0.12737652545228,0.40598821175898,0.00894459681164866,0.301889954928768,0.236251882125722,0.515326995134059
"3212",16,26,33,22,0.906596163010855,0.1234073051959,0.696791338096781,0.153894957915954,0.413314653589702,0.0330517714976187,0.304834570552915,0.281841615750666,0.519309912386114
"3213",16,26,33,23,0.927583085961677,0.151840214262141,0.756306453350264,0.146361585467168,0.416125119987431,0.0286937737826126,0.303084303749727,0.269570256964958,0.519402308977219
"3214",16,26,33,24,0.931549224370847,0.18157515794685,0.807627943363811,0.141082112221227,0.409494564449087,0.00787401595516406,0.302888957482237,0.255231924453756,0.517406835754203
"3215",16,26,33,25,0.938107267973817,0.211690576667289,0.846289540018668,0.133850505209743,0.410372405633636,0.0139214384090142,0.292510831545488,0.243027774905684,0.515581078303541
"3216",16,26,34,21,0.870360161531429,0.0850971442257252,0.599697018096285,0.164284462064098,0.418285462863621,0.0317987975122016,0.309414089794505,0.310665994675761,0.538358171350907
"3217",16,26,34,23,0.911082595101356,0.131169640206863,0.716423570251318,0.151910309306074,0.414825327783687,0.0280479762812446,0.303072709039862,0.280715481241283,0.528957725333142
"3218",16,26,34,24,0.925940853745367,0.156693468051248,0.767576365348066,0.143952158414849,0.411437015516731,0.0243377006499037,0.307455203641277,0.263352636842707,0.518591945540679
"3219",16,26,35,22,0.877345834785734,0.0901062600591522,0.615257286926416,0.16491759268388,0.419328638947995,0.0418591765210935,0.300800372317991,0.31492045018582,0.529509724114984
"3220",16,26,35,23,0.903209136912443,0.112007155614686,0.674741909459711,0.158286694954844,0.414933004246493,0.0340931103804128,0.303710204503273,0.287472216102303,0.525313580334668
