"","X","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"51",1,0.03072,0.02004,0,0,99.31256,99.39844,0.450696124316742,0.450552438531649,0.387402675067857,0.387651362567256,0.451221851782506,0.451194730526145,0.391093320656954,0.391103522687341,0.97436,0.97476,32
"52",1,0.0382,0.02572,0,0,99.1368,99.24396,0.460817123426552,0.460656692519369,0.387066321411099,0.387369370137368,0.458620101515273,0.458598827277172,0.3940035340495,0.394020667562921,0.97284,0.97328,33
"53",1,0.0474,0.03236,0,0,98.93072,99.06412,0.471124061658113,0.47091535128562,0.386670441143417,0.38699467640418,0.466126980491432,0.466080285806598,0.396961784927014,0.396949775273631,0.97176,0.97176,34
"54",1,0.05732,0.039,0,0,98.69864,98.85976,0.481331666201978,0.481098540824163,0.386207069870322,0.386618483252503,0.473537260404802,0.473498087734598,0.399885397144536,0.399889050591374,0.97336,0.973,35
"55",1,0.0698,0.04752,0,0,98.40296,98.5984,0.491657122030101,0.49136181264538,0.385639360701383,0.386146134350508,0.480995271737544,0.480937213841865,0.402867713845901,0.402861233415249,0.97156,0.97156,36
"56",1,0.08176,0.05608,0,0,98.09776,98.32712,0.502105130987414,0.501803278439953,0.385258925624313,0.385795939402966,0.488580381029872,0.488524464899574,0.406003794557518,0.405981786718069,0.97132,0.97128,37
"57",1,0.09716,0.0682,0,0,97.7968,98.0676,0.512526132992573,0.512194256274623,0.384824157748315,0.385438602051265,0.496132403501095,0.496072263378111,0.409055621582914,0.409023909930453,0.96668,0.967,38
"58",1,0.11652,0.08324,0,0,97.33888,97.66388,0.522950223703435,0.522591607190796,0.384054574803908,0.384815906974426,0.503564647445017,0.503526276759216,0.412103294760216,0.412093197926196,0.96708,0.96708,39
"59",1,4e-04,0.00032,0,0,99.9968,99.99784,0.410037135937972,0.410038255576607,0.389046531152345,0.389048521928522,0.421484508485625,0.421485947292264,0.379648775356858,0.379649736859903,0.97092,0.97092,3
"60",1,0.1364,0.09816,0,0,96.83672,97.21692,0.533362511627153,0.532966454180699,0.383295850268797,0.384211045553651,0.510993696617894,0.51096753673296,0.415253915662147,0.415250329318446,0.9642,0.96428,40
"61",1,0.15916,0.11464,0,0,96.23872,96.6854,0.543921436231314,0.543438977084098,0.382417812656628,0.383426002300978,0.518497858213841,0.518432411692852,0.418495571214762,0.418430764713233,0.96028,0.96028,41
