"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.963475756416431,0.963512867871748,0.9638468709696,0.964403542799353,0.965331329182274,0.966259115565196,0.966815787394949,0.967149790492801,0.967186901948118,40
