"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.960919948194518,0.960919948194518,0.960919948194518,0.960919948194518,0.960919948194518,0.960919948194518,0.960919948194518,0.960919948194518,0.960919948194518,14
