"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.939712486757001,0.942369244549015,0.966280064677134,0.967089196336966,0.969517822096443,0.972222516989937,0.973266862996034,0.97452745928257,0.974667525536629,51
