"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.965388370349833,0.965574573284922,0.967250399700727,0.970043443727067,0.971876835645945,0.97233005206083,0.972638780179983,0.972824017051475,0.972844598926085,37
