"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.939712486757001,0.942103568769813,0.963623306885121,0.968125626960427,0.969541705939595,0.972991206461103,0.974634057815723,0.974664178764539,0.974667525536629,50
