"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.962526543834471,0.962629695448207,0.963558059971826,0.965105334177858,0.965930953752679,0.973246615660443,0.973428660548735,0.973537887481711,0.973550023807597,66
