"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.9679677559734,0.968011882260941,0.968409018848819,0.969070913161947,0.970174070350496,0.971277227539044,0.971939121852172,0.97233625844005,0.972380384727592,44
