"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.962783186979193,0.962917676594974,0.964128083136999,0.966197662346395,0.970459723471593,0.972789499320694,0.973366910984369,0.973814052318074,0.973863734688486,91
