"","X0.","X1.","X10.","X25.","X50.","X75.","X90.","X99.","X100.","idx"
"1",0.967150002143948,0.967214482099975,0.967794801704216,0.968762001044618,0.970373999945288,0.971266268192183,0.97180162914032,0.972122845709202,0.972158536439078,34
